,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s1,16 5 2516 20272 0 7312 -236,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,337,16 5 2516 20219 0 7317 -236,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,339,16 5 2516 20219 0 7317 -236,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,339
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 114 -35,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0,186,0 0 0 0 0 114 -33,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,184,0 0 0 0 0 121 -36,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,166
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 30 141 0 409 0,0.0 0.0 1.0 1.0 0.0 0.0 0.6666666666666666,11000.666666666666,0,1820,0 0 29 97 2 434 -2,0.0 0.0 0.0 0.4883720930232558 1.0 0.6756756756756757 0.0,595.1288497800125,0,2002,0 0 29 55 2 446 1,0.0 0.0 0.0 0.0 1.0 1.0 1.0,111.0,0,2015
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s7,23 8 4323 26403 0 11491 -271,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,86
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s4,10 4 1365 13611 0 4180 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,529,10 4 1365 13611 0 4180 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,529,10 4 1365 13611 0 4180 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,529
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s1,0 0 4016 22695 0 10841 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,184,0 0 4036 22747 0 10877 -200,0.0 0.0 0.4878048780487805 1.0 0.0 0.6428571428571429 1.0,5885.477351916376,0,165,0 0 4057 22747 0 10897 -202,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,150
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 81 -51,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,89,0 0 0 0 0 75 -57,0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285,0.14285714285714285,0,94,0 0 0 0 0 75 -58,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,95
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s0,2 102 7 46 5 229 0,0.0 0.0 0.5 1.0 1.0 0.7222222222222222 1.0,6108.222222222223,0,3318,2 103 4 41 4 216 -6,0.0 1.0 0.0 0.0 0.5 0.0 0.0,100050.0,0,3127,2 102 10 41 3 234 0,0.0 0.0 1.0 0.0 0.0 1.0 1.0,10011.0,0,3271
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 2328 18109 0 6945 -164,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,86,0 0 2249 17708 0 6761 -155,0.0 0.0 0.0 0.04523809523809524 0.0 0.0 0.9,46.13809523809523,0,151,0 0 2249 17689 0 6769 -154,0.0 0.0 0.0 0.0 0.0 0.043478260869565216 1.0,1.434782608695652,0,152
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 1385 12767 2 4279 -117,0.0 0.0 0.0 1.0 0.0 1.0 1.0,1011.0,0,233,0 0 1385 12767 2 4279 -117,0.0 0.0 0.0 1.0 0.0 1.0 1.0,1011.0,0,233,0 0 1385 12744 2 4271 -120,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,242
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s6,5 1 607 8102 0 2055 -61,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,1065,5 1 607 7875 0 2056 -56,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,1090,5 1 607 8048 0 2055 -59,0.0 0.0 0.0 0.762114537444934 0.0 0.0 0.4,762.5145374449339,0,1071
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s8,14 169 33 60 4 481 5,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,1748,14 169 16 59 3 465 -2,0.0 0.0 0.0 0.5 0.5 0.058823529411764705 0.0,550.5882352941177,0,2087,14 169 16 58 2 464 1,0.0 0.0 0.0 0.0 0.0 0.0 0.42857142857142855,0.42857142857142855,0,2117
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,159,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,160,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,160
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s2,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s1,18 165 4 46 3 422 -30,1.0 0.0 0.0 0.0 0.0 1.0 1.0,1000011.0,0,1327,17 179 4 47 3 414 -34,0.0 1.0 0.0 1.0 0.0 0.1111111111111111 0.0,101001.11111111111,0,1741,17 177 4 47 3 413 -30,0.0 0.8571428571428571 0.0 1.0 0.0 0.0 1.0,86715.28571428571,0,1829
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 119 -20,0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.7777777777777778,1.8888888888888888,0,174,0 0 0 0 0 127 -34,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,170,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s4,16 7 2594 20508 0 7505 -227,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,48,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20508 0 7505 -227,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,48
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 967 -102,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,80,0 0 0 0 0 967 -105,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,83,0 0 0 0 0 967 -104,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0,82
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s0,33 116 10188 514 21 7351 -43,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,659,33 116 10196 514 21 7370 -44,0.0 0.0 1.0 0.0 0.0 1.0 0.0,10010.0,0,658,33 116 10196 514 21 7370 -44,0.0 0.0 1.0 0.0 0.0 1.0 0.0,10010.0,0,658
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 633 -97,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,115,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.5777777777777777,0.5777777777777777,0,122,0 0 0 0 0 435 -142,0.0 0.0 0.0 0.0 0.0 0.08755760368663594 0.0,0.8755760368663594,0,118
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 1366 11494 0 4174 -125,0.0 0.0 0.0 0.07651715039577836 0.0 0.41379310344827586 1.0,81.65508143026112,0,300,0 0 1373 12194 0 4191 -134,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,236,0 0 1366 11436 0 4162 -127,0.0 0.0 0.0 0.0 0.0 0.0 0.7777777777777778,0.7777777777777778,0,321
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s1,12 81 3 26 7 312 -24,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0,2908,11 80 0 19 5 272 -33,0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0,1.1111111111111112,0,3806,11 80 0 19 5 267 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.6666666666666666,0.6666666666666666,0,3846
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s5,27 355 24 95 16 1511 -56,0.0 0.0 1.0 0.4 0.0 0.36363636363636365 1.0,10404.636363636364,0,767,27 355 23 98 17 1507 -59,0.0 0.0 0.0 1.0 1.0 0.0 0.0,1100.0,0,823,27 355 24 93 16 1518 -58,0.0 0.0 1.0 0.0 0.0 1.0 0.3333333333333333,10010.333333333334,0,808
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 102 1263 3 791 24,0.0 0.0 1.0 0.2033898305084746 1.0 1.0 0.5,10313.889830508475,0,2685,0 1 99 1239 2 773 26,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,2799,0 1 102 1357 2 784 22,0.0 0.0 1.0 1.0 0.0 0.6111111111111112 0.0,11006.111111111111,0,2622
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s4,10 86 2 21 0 282 -33,0.0 0.0 0.0 0.0 0.0 0.38095238095238093 0.0,3.8095238095238093,0,3796,10 86 2 27 0 295 -29,0.0 0.0 0.0 1.0 0.0 1.0 1.0,1011.0,0,3505,10 86 2 26 0 274 -30,0.0 0.0 0.0 0.8333333333333334 0.0 0.0 0.75,834.0833333333334,0,3604
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,199
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s9,22 5 2409 20118 0 7264 -211,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,417,22 5 2409 20118 0 7264 -212,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,418,22 5 2409 20118 0 7264 -212,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,418
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s4,9 2 598 7961 0 2081 -50,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,675,9 2 594 7958 0 2061 -42,0.0 0.0 0.0 0.9690721649484536 0.0 0.0 1.0,970.0721649484536,0,731,9 2 594 7864 0 2068 -42,0.0 0.0 0.0 0.0 0.0 0.35 1.0,4.5,0,757
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s3,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s2,35 340 26 104 7 1474 -107,0.0 0.0 0.0 1.0 0.0 0.0 0.5,1000.5,0,770,35 340 26 100 7 1475 -106,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,792,35 340 26 100 7 1475 -108,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,794
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s6,16 3 2417 19386 0 7170 -185,0.0 0.0 0.0 1.0 0.0 1.0 1.0,1011.0,0,824,16 3 2417 19333 0 7159 -187,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0,837,16 3 2417 19333 0 7159 -188,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,838
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 3679 22480 3 10418 -210,0.0 0.0 0.0 1.0 1.0 1.0 0.0,1110.0,0,210,0 0 3679 22373 2 10415 -206,0.0 0.0 0.0 0.2620689655172414 0.0 0.0 0.6666666666666666,262.7356321839081,0,214,0 0 3679 22335 2 10415 -204,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,217
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 606 7124 1 2103 -34,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,424,0 0 602 6835 0 2095 -35,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 0.0,6.666666666666666,0,521,0 0 602 6857 0 2079 -35,0.0 0.0 0.0 0.07612456747404844 0.0 0.0 0.0,76.12456747404845,0,519
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,85
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s5,9 3 584 7555 0 2079 -12,0.0 0.0 0.22727272727272727 0.03048780487804878 0.0 0.32142857142857145 0.8823529411764706,2307.3117162607837,0,833,9 3 579 7530 0 2061 -10,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,890,11 3 601 8350 0 2117 -27,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,697
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s0,7 10 1420 14803 1 4399 -131,0.0 0.0 1.0 1.0 0.0 0.0 1.0,11001.0,0,1406,7 10 1420 14803 1 4399 -131,0.0 0.0 1.0 1.0 0.0 0.0 1.0,11001.0,0,1406,7 10 1419 14795 1 4399 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,1416
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,73,0 0 0 0 0 191 -78,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,72,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,73
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s8,30 171 7794 282 11 6540 -78,0.0 1.0 0.0 0.0 0.0 0.29545454545454547 1.0,100003.95454545454,0,622,31 167 7822 289 11 6571 -83,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,603,30 169 7796 284 11 6527 -78,0.0 0.5 0.07142857142857142 0.2857142857142857 0.0 0.0 1.0,51001.0,0,631
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s3,27 5 4150 24277 1 11249 -231,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,478,27 5 4150 24277 1 11249 -231,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,478,27 5 4150 24277 1 11249 -231,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,478
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s8,12 97 418 81 4 358 -3,0.0 0.0 1.0 1.0 1.0 0.15384615384615385 0.0,11101.538461538461,0,3534,12 98 417 75 3 356 -1,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0,3369,12 97 418 79 3 369 -3,0.0 0.0 1.0 0.6666666666666666 0.0 1.0 0.0,10676.666666666666,0,3621
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s5,0 0 1280 11783 0 3948 -86,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,313,0 0 1287 12049 0 3958 -88,0.0 0.0 1.0 1.0 0.0 0.8333333333333334 0.0,11008.333333333334,0,263,0 0 1280 11839 0 3960 -84,0.0 0.0 0.0 0.21052631578947367 0.0 1.0 1.0,221.52631578947367,0,299
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s9,28 240 0 63 6 644 -89,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,703,28 240 0 63 6 644 -89,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,703,28 251 3 68 6 649 -82,0.0 1.0 1.0 1.0 0.0 1.0 1.0,111011.0,0,563
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s7,15 4 2485 19944 0 7332 -165,0.0 0.0 1.0 0.0 0.0 1.0 0.8333333333333334,10010.833333333334,0,295,15 4 2420 20025 0 7221 -164,0.0 0.0 0.0 0.7168141592920354 0.0 0.0 1.0,717.8141592920354,0,338,15 4 2462 20057 0 7303 -170,0.0 0.0 0.6461538461538462 1.0 0.0 0.7387387387387387 0.0,7468.925848925849,0,317
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s4,17 10 4048 24057 0 10958 -192,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,576,17 10 4086 24059 0 11016 -194,0.0 0.0 1.0 0.08695652173913043 0.0 0.9206349206349206 0.0,10096.16287094548,0,519,17 10 4085 24080 0 11021 -192,0.0 0.0 0.9736842105263158 1.0 0.0 1.0 1.0,10747.842105263158,0,549
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s6,18 125 2446 241 26 1901 35,0.0 0.0 0.0 0.0 0.25 1.0 0.6666666666666666,35.666666666666664,0,1239,18 125 2447 243 29 1900 36,0.0 0.0 0.1 0.2857142857142857 1.0 0.0 1.0,1386.7142857142858,0,1217,18 125 2456 248 25 1901 33,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,1194
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 102 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,71,0 0 0 0 0 102 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,71,0 0 0 0 0 102 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,71
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s6,19 4 4195 25216 0 11343 -246,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,722,19 4 4195 25282 0 11348 -252,0.0 0.0 0.0 1.0 0.0 1.0 0.0,1010.0,0,716,19 4 4195 25228 0 11343 -252,0.0 0.0 0.0 0.18181818181818182 0.0 0.0 0.0,181.8181818181818,0,719
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s1,16 5 2516 20219 0 7317 -236,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,339,16 5 2516 20219 0 7317 -236,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,339,16 5 2516 20219 0 7317 -236,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,339
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 114 -34,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,185,0 0 0 0 0 114 -35,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,186,0 0 0 0 0 114 -34,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,185
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 29 135 2 436 -1,0.0 0.0 0.0 1.0 0.0 1.0 0.0,1010.0,0,1981,0 0 29 44 2 423 1,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,2081,0 0 29 44 2 423 0,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,2082
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74,0 0 0 0 0 85 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,74
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s7,23 8 4323 26403 0 11491 -271,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,86
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s4,10 4 1365 13611 0 4180 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,529,10 4 1365 13611 0 4180 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,529,10 4 1365 13611 0 4180 -93,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,528
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s1,0 0 4017 22649 0 10846 -200,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,182,0 0 4020 22650 0 10843 -201,0.0 0.0 1.0 1.0 0.0 0.4 0.5,11004.5,0,180,0 0 4017 22649 0 10841 -202,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,183
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 76 -59,0.0 0.0 0.0 0.0 0.0 1.0 0.25,10.25,0,92,0 0 0 0 0 70 -56,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,98,0 0 0 0 0 76 -60,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,93
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s0,2 102 5 48 4 230 -2,0.0 0.0 0.0 1.0 0.5 0.0 0.0,1050.0,0,3376,2 102 8 45 5 230 -2,0.0 0.0 1.0 0.0 1.0 0.0 0.0,10100.0,0,3303,2 102 5 47 3 230 -1,0.0 0.0 0.0 0.6666666666666666 0.0 0.0 1.0,667.6666666666666,0,3378
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 2250 17689 0 6778 -158,0.0 0.0 1.0 0.0 0.0 1.0 0.0,10010.0,0,146,0 0 2250 17731 0 6778 -157,0.0 0.0 1.0 1.0 0.0 1.0 0.3333333333333333,11010.333333333334,0,142,0 0 2249 17708 0 6768 -155,0.0 0.0 0.0 0.4523809523809524 0.0 0.0 1.0,453.3809523809524,0,148
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 1401 13432 0 4273 -127,0.0 0.0 1.0 1.0 0.0 0.0 0.0,11000.0,0,124,0 0 1385 12744 2 4281 -119,0.0 0.0 0.0 0.0 1.0 1.0 0.8888888888888888,110.88888888888889,0,240,0 0 1385 12767 2 4276 -118,0.0 0.0 0.0 0.03343023255813953 1.0 0.375 1.0,138.18023255813952,0,235
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s6,6 1 625 8743 0 2118 -71,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,863,5 1 607 7876 0 2059 -58,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,1088,6 1 625 8566 0 2109 -70,1.0 0.0 1.0 0.7958477508650519 0.0 0.847457627118644 0.07692307692307693,1010804.399250213,0,882
