,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 145 -90,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,147,0 0 0 0 0 145 -90,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,147,0 0 0 0 0 145 -90,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,147
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s8,0 441 2086 1483 223 3970 28,0.0 1.0 1.0 1.0 0.0 1.0 1.0,111011.0,0,13583,0 422 2037 1417 230 3854 16,0.0 0.0 0.0 0.0 0.4117647058823529 0.0 0.0,41.17647058823529,0,14538,0 428 2054 1441 240 3875 22,0.0 0.3157894736842105 0.3469387755102041 0.36363636363636365 1.0 0.1810344827586207 0.5,35514.281831987035,0,14171
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s3,0 2 2242 904 333 8275 -9,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,40922,0 2 2427 776 415 8632 12,0.0 0.0 0.4214123006833713 0.0 0.5694444444444444 0.6386404293381037 1.0,4278.453855571539,0,39250,0 2 2681 839 477 8834 -9,0.0 0.0 1.0 0.4921875 1.0 1.0 0.0,10602.1875,0,38276
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s8,0 1 0 2 0 95 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,36467,0 1 0 2 0 95 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,36467,0 1 0 2 0 95 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,36467
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s5,0 0 17 183 55 706 -16,0.0 0.0 0.0 0.0 1.0 0.0 0.0,100.0,0,22065,0 0 20 201 47 853 8,0.0 0.0 1.0 0.5625 0.0 0.8121546961325967 1.0,10571.621546961325,0,21497,0 0 20 215 51 887 -1,0.0 0.0 1.0 1.0 0.5 1.0 0.625,11060.625,0,21413
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s9,0 243 863 672 149 1723 35,0.0 0.0 0.0 0.0 0.42857142857142855 1.0 0.0,52.857142857142854,0,37530,0 252 878 726 146 1692 41,0.0 0.42857142857142855 0.42857142857142855 1.0 0.0 0.6868686868686869 1.0,48150.72582972582,0,37065,0 264 898 700 153 1624 39,0.0 1.0 1.0 0.5185185185185185 1.0 0.0 0.6666666666666666,110619.1851851852,0,36571
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s7,0 1 0 0 0 254 -106,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,18017,0 1 0 0 0 254 -106,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,18017,0 1 0 0 0 254 -107,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,18018
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s4,0 2 0 0 0 424 -84,0.0 0.0 0.0 0.0 0.0 0.0 0.96875,0.96875,0,22921,0 2 0 0 0 424 -83,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,22920,0 2 0 0 0 432 -115,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,22905
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s6,0 21 1014 616 244 3523 32,0.0 1.0 0.0 1.0 1.0 0.125 0.7272727272727273,101101.97727272728,0,27050,0 18 1052 612 229 3558 24,0.0 0.0 1.0 0.6923076923076923 0.25 1.0 0.0,10727.307692307691,0,27510,0 21 1018 603 224 3518 35,0.0 1.0 0.10526315789473684 0.0 0.0 0.0 1.0,101053.63157894737,0,26968
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 69 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,166,0 0 0 0 0 69 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,166,0 0 0 0 0 69 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,166
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s6,0 2 2 0 0 326 -164,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,19621,0 2 2 0 0 326 -164,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,19621,0 2 2 0 0 326 -162,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,19619
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s1,0 2 151 540 186 2847 -65,0.0 0.0 0.0 0.0 1.0 0.0 0.0,100.0,0,46603,0 2 155 581 175 2906 -51,0.0 0.0 0.6666666666666666 0.9318181818181818 0.21428571428571427 0.4097222222222222 0.8235294117647058,7624.834171547407,0,46119,0 2 157 584 172 2991 -48,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,45355
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 89 -32,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,197,0 0 0 0 0 89 -32,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,197,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,198
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s5,0 0 2 0 0 125 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3965,0 0 2 0 0 125 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3965,0 0 2 0 0 125 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,3965
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 75 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,100,0 0 0 0 0 75 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,100,0 0 0 0 0 75 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,100
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s7,0 2 0 0 0 420 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.008771929824561403,0.008771929824561403,0,22120,0 2 0 31 1 1005 -6,0.0 0.0 0.0 1.0 1.0 1.0 1.0,1111.0,0,20084,0 2 0 0 0 420 -120,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,22121
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s4,0 2 0 0 0 141 -67,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,16440,0 2 0 0 0 141 -67,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,16440,0 2 0 0 0 141 -67,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,16440
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s1,0 0 2 2 0 467 -124,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,8535,0 0 2 2 0 467 -124,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,8535,0 0 2 2 0 467 -124,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,8535
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 58 -36,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,120,0 0 0 0 0 58 -36,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,120,0 0 0 0 0 58 -36,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,120
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s0,0 1 0 0 0 94 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,19020,0 1 0 0 0 94 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,19015,0 1 0 0 0 94 -29,0.0 0.0 0.0 0.0 0.0 0.0 0.2,0.2,0,19019
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 0 149 10 1193 0,0.0 0.0 0.0 0.26717557251908397 0.21428571428571427 0.01405152224824356 0.5454545454545454,289.29011371559244,0,18158,0 0 0 114 7 1187 20,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,18322,0 0 8 245 21 1614 -24,0.0 0.0 1.0 1.0 1.0 1.0 0.0,11110.0,0,17763
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 11 160 20 873 14,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,25820,0 0 4 14 2 525 -19,0.0 0.0 0.0 0.0 0.1 0.0 0.0,10.0,0,29326,0 0 4 34 0 668 -8,0.0 0.0 0.0 0.136986301369863 0.0 0.4109195402298851 0.3333333333333333,141.4288301054952,0,28878
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,0 0 2 6 0 81 -58,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,24738,0 0 2 6 0 81 -60,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,24740,0 0 2 6 0 81 -60,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,24740
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,0 1 208 236 81 1480 40,0.0 0.0 0.25 0.5405405405405406 0.0 0.0 1.0,3041.5405405405404,0,50308,0 2 280 253 121 1640 36,0.0 1.0 1.0 1.0 1.0 1.0 0.0,111110.0,0,47134,0 1 184 216 86 1509 37,0.0 0.0 0.0 0.0 0.125 0.18125 0.25,14.5625,0,51111
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,167
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,0 3 3 0 0 489 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.1,0.1,0,24864,0 3 3 0 0 518 -79,0.0 0.0 0.0 0.0 0.0 0.5918367346938775 1.0,6.918367346938775,0,24781,0 3 3 0 0 538 -89,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,24733
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 93 -19,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,74,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,0 1 31 91 17 601 25,0.0 0.0 1.0 0.5 1.0 0.6818181818181818 0.0,10606.818181818182,0,62217,0 1 25 83 7 608 36,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,63123,0 1 31 99 14 586 31,0.0 0.0 1.0 1.0 0.7 0.0 0.5454545454545454,11070.545454545454,0,62098
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,0 3 4 300 36 1401 0,0.0 0.0 0.002506265664160401 0.0 0.10638297872340426 0.052316890881913304 0.2962962962962963,36.52041971905986,0,44806,0 3 3 327 31 1331 -8,0.0 0.0 0.0 0.1656441717791411 0.0 0.0 0.0,165.6441717791411,0,44845,0 3 402 463 78 2669 19,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,33816
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,243
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s0,1 378 2837 1500 316 5465 27,0.0 0.0 0.8843537414965986 0.375 1.0 1.0 0.0,9328.537414965986,0,19797,1 378 2707 1630 308 5375 38,0.0 0.0 0.0 1.0 0.2 0.0 0.5,1020.5,0,19925,1 386 2854 1422 306 5377 49,0.0 1.0 1.0 0.0 0.0 0.022222222222222223 1.0,110001.22222222222,0,18671
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,217
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,20213,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,20213,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,20213
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s1,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,37151
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s5,0 460 1001 935 151 1773 4,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,28495,0 460 1001 935 151 1773 4,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,28495,0 475 925 884 152 1624 46,0.0 1.0 0.0 0.0 1.0 0.0 1.0,100101.0,0,27631
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 2 0 0 95 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0,16199,0 1 2 0 0 95 -22,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,16197,0 1 2 0 0 95 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,16200
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s4,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,34940,0 1 0 0 0 105 -24,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,34941,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,34940
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,8352,0 0 0 1 0 303 -111,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,8361,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,8352
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,0 1 0 4 0 269 -117,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,44956,0 1 0 4 0 333 -95,0.0 0.0 0.0 0.0 0.0 0.64 1.0,7.4,0,44953,0 1 0 4 0 369 -100,0.0 0.0 0.0 0.0 0.0 1.0 0.7727272727272727,10.772727272727273,0,44900
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s4,0 1 0 0 0 93 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34569,0 1 0 0 0 93 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34569,0 1 0 0 0 93 -30,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,34567
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s3,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,47910,0 2 0 2 0 163 -29,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,47909,0 2 0 2 0 163 -29,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,47909
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s2,4 457 682 896 133 1735 52,0.0 1.0 1.0 1.0 0.6896551724137931 0.07317073170731707 0.4117647058823529,111070.10898926434,0,29067,7 449 631 822 113 1849 62,1.0 0.0 0.0 0.0 0.0 1.0 1.0,1000011.0,0,24582,4 457 673 861 142 1726 45,0.0 1.0 0.8235294117647058 0.527027027027027 1.0 0.0 0.0,108862.32114467409,0,29152
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 132 -87,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,133,0 0 0 0 0 132 -87,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,133,0 0 0 0 0 132 -87,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,133
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s6,0 3 0 0 0 314 -97,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,28908,0 3 0 0 0 314 -98,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,28909,0 3 0 0 0 314 -97,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,28908
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 2 0 0 450 -148,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,12397,0 0 2 0 0 455 -131,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,12392,0 0 2 0 0 450 -148,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,12397
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 10 0 0 105 -32,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,21905,0 0 10 0 0 104 -45,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,21908,0 0 10 0 0 104 -44,0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693,0.07692307692307693,0,21907
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 98 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,118,0 0 0 0 0 98 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,118,0 0 0 0 0 98 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,118
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s5,0 1 65 108 46 832 13,0.0 0.0 1.0 1.0 1.0 1.0 0.0,11110.0,0,91641,0 1 60 48 5 660 34,0.0 0.0 0.0 0.0 0.0 0.0 0.84,0.84,0,94580,0 1 62 55 17 755 38,0.0 0.0 0.4 0.11666666666666667 0.2926829268292683 0.5523255813953488 1.0,4152.458215163547,0,93963
resolved-c28d-comp-ps/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s0,0 2 2 0 0 175 -78,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,46601,0 2 2 0 0 165 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.96,0.96,0,46606,0 2 2 0 0 165 -53,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,46605
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 145 -90,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,147,0 0 0 0 0 145 -90,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,147,0 0 0 0 0 145 -90,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,147
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s8,0 441 2087 1543 218 3951 26,0.0 0.7647058823529411 0.704225352112676 0.7938931297709924 0.0 1.0 0.47058823529411764,84317.20547442717,0,13559,0 428 2037 1439 238 3843 18,0.0 0.0 0.0 0.0 1.0 0.0 0.0,100.0,0,14258,0 445 2108 1570 220 3929 35,0.0 1.0 1.0 1.0 0.1 0.7962962962962963 1.0,111018.96296296296,0,13241
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s3,0 2 2272 880 356 8229 -22,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,40547,0 2 2395 871 421 8615 -4,0.0 0.0 0.7935483870967742 0.8448275862068966 0.41139240506329117 0.9747474747474747 1.0,8832.198172428443,0,39814,0 2 2427 822 514 8625 -4,0.0 0.0 1.0 0.0 1.0 1.0 1.0,10111.0,0,39096
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s8,0 1 0 2 0 95 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,36467,0 1 0 2 0 95 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,36467,0 1 0 2 0 95 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,36467
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s5,0 0 32 189 55 1104 19,0.0 0.0 1.0 0.0 1.0 1.0 0.8888888888888888,10110.888888888889,0,20431,0 0 20 195 45 879 11,0.0 0.0 0.0 0.3157894736842105 0.0 0.0 0.0,315.7894736842105,0,21546,0 0 25 208 53 1004 20,0.0 0.0 0.4166666666666667 1.0 0.8 0.5555555555555556 1.0,5253.222222222223,0,20975
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s9,0 259 852 728 141 1606 36,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0,36917,0 259 852 728 141 1606 36,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0,36917,0 251 881 762 160 1759 31,0.0 0.0 1.0 1.0 1.0 1.0 0.0,11110.0,0,37117
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s7,0 1 0 0 0 254 -107,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,18018,0 1 0 0 0 254 -106,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,18017,0 1 0 0 0 254 -106,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,18017
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s4,0 2 0 0 0 424 -83,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,22920,0 2 0 0 0 432 -115,0.0 0.0 0.0 0.0 0.0 0.36363636363636365 0.0,3.6363636363636367,0,22905,0 2 0 0 0 446 -93,0.0 0.0 0.0 0.0 0.0 1.0 0.6875,10.6875,0,22891
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s6,0 21 1025 588 212 3510 21,0.0 1.0 0.03571428571428571 0.1891891891891892 0.05555555555555555 0.0 0.0,100551.8876018876,0,26777,0 21 1024 581 211 3527 31,0.0 1.0 0.0 0.0 0.0 0.37777777777777777 1.0,100004.77777777778,0,26856,0 18 1052 618 229 3555 23,0.0 0.0 1.0 1.0 1.0 1.0 0.2,11110.2,0,27490
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 69 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,166,0 0 0 0 0 69 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,166,0 0 0 0 0 69 -54,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,166
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s6,0 2 2 0 0 326 -164,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,19621,0 2 2 0 0 326 -163,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,19620,0 2 2 0 0 326 -163,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,19620
resolved-c28d-comp-ps/resolved-c28d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s1,0 2 610 595 177 3642 -17,0.0 0.0 1.0 1.0 0.7464788732394366 1.0 1.0,11085.647887323943,0,35993,0 2 151 513 195 2854 -44,0.0 0.0 0.0 0.0 1.0 0.32591958939264326 0.5423728813559322,103.80156877528236,0,47016,0 2 193 539 124 2473 -76,0.0 0.0 0.0915032679738562 0.3170731707317073 0.0 0.0 0.0,1232.1058504702694,0,44601
