,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s0,0 1 0 3 0 199 -10,0.0 0.0 0.0 1.0 0.0 0.24 1.0,1003.4,0,18737,0 1 0 2 0 218 -28,0.0 0.0 0.0 0.5 0.0 1.0 0.0,510.0,0,18778,0 1 0 1 0 193 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.2777777777777778,0.2777777777777778,0,18857
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 824 1718 29 3444 131,0.0 0.0 0.0 0.0 1.0 0.0 0.0,100.0,0,3739,0 0 831 1761 28 3504 135,0.0 0.0 0.4117647058823529 0.35537190082644626 0.0 1.0 1.0,4484.018959649975,0,3691,0 0 841 1839 29 3496 134,0.0 0.0 1.0 1.0 1.0 0.8666666666666667 0.75,11109.416666666666,0,3629
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 695 3394 3 2733 35,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,5252,0 0 647 3056 5 2600 56,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,5720,0 0 650 3056 5 2617 45,0.0 0.0 0.0625 0.0 1.0 0.12781954887218044 0.47619047619047616,726.7543859649123,0,5669
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s6,0 0 219 1083 6 1077 25,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,13614,0 0 156 293 1 865 11,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0,16902,0 0 213 872 6 1011 4,0.0 0.0 0.9047619047619048 0.7329113924050633 1.0 0.6886792452830188 0.0,9887.41723247694,0,14077
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s8,5 213 279 313 47 703 55,0.0 0.0 0.0 0.5 1.0 1.0 1.0,611.0,0,18599,5 215 307 309 43 681 53,0.0 0.16666666666666666 0.7567567567567568 0.0 0.7777777777777778 0.0 0.0,24312.01201201201,0,17903,5 225 316 317 29 686 53,0.0 1.0 1.0 1.0 0.0 0.22727272727272727 0.0,111002.27272727272,0,16720
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163,0 0 0 0 0 89 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,163
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s2,16 8 3306 14075 3 9612 -61,1.0 0.0 1.0 0.9804063860667634 0.0 0.8045977011494253 0.0,1010988.4523630782,0,3986,13 12 3255 12724 4 9542 -42,0.0 1.0 0.0 0.0 1.0 0.0 1.0,100101.0,0,4768,16 8 3306 14102 3 9629 -54,1.0 0.0 1.0 1.0 0.0 1.0 0.3684210526315789,1011010.3684210526,0,3972
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s1,4 129 211 237 65 741 67,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,17038,4 130 208 233 63 723 67,0.0 0.05555555555555555 0.8235294117647058 0.7142857142857143 0.8461538461538461 0.8461538461538461 1.0,14599.212310565252,0,16861,7 147 194 223 52 624 63,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0,12881
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s4,1 39 1251 3023 40 4292 89,1.0 0.3 0.0 1.0 0.0 0.4205607476635514 1.0,1031005.2056074766,0,6704,0 46 1416 2683 45 4354 51,0.0 1.0 1.0 0.022988505747126436 0.8333333333333334 1.0 0.02564102564102564,110116.3474801061,0,8020,1 36 1348 2675 46 4247 50,1.0 0.0 0.5878787878787879 0.0 1.0 0.0 0.0,1005978.7878787878,0,7707
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 459 -162,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,199,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s0,10 289 3558 1055 395 6404 30,0.0 0.0 0.0 0.0 0.5 1.0 0.0,60.0,0,5852,10 290 3580 1056 394 6400 30,0.0 1.0 1.0 0.2 0.0 0.0 0.0,110200.0,0,5801,10 290 3560 1060 396 6401 30,0.0 1.0 0.09090909090909091 1.0 1.0 0.25 0.0,102011.59090909091,0,5818
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 656 2606 17 2370 25,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,3801,0 0 485 1644 18 2280 12,0.0 0.0 0.017241379310344827 0.002074688796680498 1.0 0.16666666666666666 0.0,276.1551485667955,0,5965,0 0 482 1642 17 2262 18,0.0 0.0 0.0 0.0 0.0 0.0 0.46153846153846156,0.46153846153846156,0,6088
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s1,1 10 64 143 67 569 -10,1.0 1.0 1.0 1.0 1.0 0.4666666666666667 0.0,1111104.6666666667,0,26549,1 2 55 85 66 609 -9,1.0 0.0 0.5714285714285714 0.06451612903225806 0.96 1.0 0.16666666666666666,1005884.9685099846,0,30002,0 2 43 81 42 534 -4,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,30818
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s5,13 387 634 375 136 1480 47,0.0 1.0 1.0 1.0 1.0 0.6666666666666666 0.3333333333333333,111107.0,0,8735,13 385 615 373 135 1474 46,0.0 0.0 0.05 0.0 0.0 0.0 0.0,500.0,0,9455,13 385 614 373 135 1483 49,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,9487
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 2 0 0 100 -20,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,16192,0 1 2 0 0 100 -22,0.0 0.0 0.0 0.0 0.0 1.0 0.6,10.6,0,16193,0 1 2 0 0 99 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,16195
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s4,0 1 42 57 38 676 -10,0.0 0.0 0.0 0.0 1.0 1.0 1.0,111.0,0,28243,0 1 42 61 34 673 -20,0.0 0.0 0.0 0.5 0.42857142857142855 0.5714285714285714 0.0,548.5714285714286,0,28150,0 1 42 65 31 669 -15,0.0 0.0 0.0 1.0 0.0 0.0 0.5,1000.5,0,28078
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 898 2090 34 3613 139,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,3070,0 0 794 1434 42 3300 127,0.0 0.0 0.0 0.0 0.42105263157894735 0.0 0.0,42.10526315789473,0,3851,0 0 821 1434 53 3309 127,0.0 0.0 0.25961538461538464 0.0 1.0 0.02875399361022364 0.0,2696.4413860899485,0,3645
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s9,2 42 1304 3442 32 4521 135,0.0 0.14285714285714285 0.5409836065573771 0.0 1.0 0.0 0.9487179487179487,19796.499069236772,0,5858,2 48 1271 3494 31 4553 137,0.0 1.0 0.0 0.10136452241715399 0.875 0.11228070175438597 1.0,100190.98732943469,0,5724,5 41 1332 3955 24 4806 98,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,5044
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s4,0 1 204 476 1 1068 43,0.0 0.0 0.05555555555555555 0.058695652173913045 0.0 0.15151515151515152 1.0,616.76635924462,0,18454,0 1 203 449 1 1063 33,0.0 0.0 0.0 0.0 0.0 0.0 0.7142857142857143,0.7142857142857143,0,18847,0 1 221 909 9 1096 8,0.0 0.0 1.0 1.0 1.0 1.0 0.0,11110.0,0,15695
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s3,2 14 808 2513 14 2810 105,0.0 0.625 0.0 0.0 1.0 0.0 1.0,62601.0,0,11013,3 9 873 3039 9 2921 32,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,9138,2 17 823 2686 14 2829 100,0.0 1.0 0.23076923076923078 0.3288973384030418 1.0 0.17117117117117117 0.9315068493150684,102739.23286465638,0,10248
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s2,22 340 46 193 22 1242 -28,1.0 0.0625 0.0 0.011904761904761904 0.0 0.0 0.0,1006261.9047619047,0,6665,22 336 54 192 22 1284 -22,1.0 0.0 0.06451612903225806 0.0 0.0 0.42424242424242425 0.17142857142857143,1000649.5751431364,0,7748,20 400 170 276 27 1341 7,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0,7897
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s6,0 16 1507 3397 27 4601 146,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,7209,0 16 1484 3150 28 4520 146,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,7238,0 16 1504 3397 27 4595 144,0.0 0.0 0.8695652173913043 1.0 0.0 0.9259259259259259 0.0,9704.911433172303,0,7226
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 2246 7902 15 7585 32,0.0 0.0 1.0 0.0 0.0 0.0 0.3333333333333333,10000.333333333334,0,3011,0 0 2243 7903 16 7585 36,0.0 0.0 0.0 1.0 1.0 0.0 1.0,1101.0,0,3021,0 0 2245 7902 15 7585 30,0.0 0.0 0.6666666666666666 0.0 0.0 0.0 0.0,6666.666666666666,0,3016
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 142 187 9 792 24,0.0 0.0 1.0 0.0 0.0 0.0 1.0,10001.0,0,9905,0 0 137 197 11 818 14,0.0 0.0 0.0 0.6666666666666666 0.3333333333333333 0.896551724137931 0.0,708.9655172413793,0,10619,0 0 137 202 15 821 21,0.0 0.0 0.0 1.0 1.0 1.0 0.7,1110.7,0,10382
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s5,0 11 597 377 105 1387 78,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,15947,0 11 597 368 103 1378 73,0.0 0.0 1.0 0.18181818181818182 0.0 0.0 0.5454545454545454,10182.363636363636,0,16249,0 11 580 366 105 1380 67,0.0 0.0 0.0 0.0 1.0 0.2222222222222222 0.0,102.22222222222223,0,16777
resolved-c28d-comp-ps/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s0,0 12 1054 6663 2 3352 25,0.0 1.0 1.0 1.0 0.0 1.0 1.0,111011.0,0,9615,0 12 1019 6593 3 3277 17,0.0 1.0 0.0 0.0 1.0 0.0 0.1111111111111111,100100.11111111111,0,10527,0 11 1020 6593 3 3277 16,0.0 0.0 0.02857142857142857 0.0 1.0 0.0 0.0,385.7142857142857,0,10751
