,lnps-10-org-obj,lnps-10-nrm-obj,lnps-10-obj,lnps-10-diff,lnps-10-freq,lnps-30-org-obj,lnps-30-nrm-obj,lnps-30-obj,lnps-30-diff,lnps-30-freq,lnps-60-org-obj,lnps-60-nrm-obj,lnps-60-obj,lnps-60-diff,lnps-60-freq,mp-is-p-hi-org-obj,mp-is-p-hi-nrm-obj,mp-is-p-hi-obj,mp-is-p-hi-diff,mp-is-p-hi-freq,mp-is-p-low-org-obj,mp-is-p-low-nrm-obj,mp-is-p-low-obj,mp-is-p-low-diff,mp-is-p-low-freq,mp-is-p-mid-org-obj,mp-is-p-mid-nrm-obj,mp-is-p-mid-obj,mp-is-p-mid-diff,mp-is-p-mid-freq,mp-p-hi-org-obj,mp-p-hi-nrm-obj,mp-p-hi-obj,mp-p-hi-diff,mp-p-hi-freq,mp-p-low-org-obj,mp-p-low-nrm-obj,mp-p-low-obj,mp-p-low-diff,mp-p-low-freq,mp-p-mid-org-obj,mp-p-mid-nrm-obj,mp-p-mid-obj,mp-p-mid-diff,mp-p-mid-freq
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 12 34 0 350 -58,0.0 0.0 1.0 0.2185430463576159 0.0 0.30988023952095806 0.3229166666666667,10221.964765419492,0,4354,0 0 4 1 0 143 -89,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,26186,0 0 4 1 0 172 -84,0.0 0.0 0.0 0.0 0.0 0.04341317365269461 0.052083333333333336,0.48621506986027946,0,26123,0 0 4 58 6 621 2,0.0 0.0 0.0 0.37748344370860926 0.2857142857142857 0.7155688622754491 0.9479166666666666,414.15847756945897,0,28206,0 0 4 115 21 767 -2,0.0 0.0 0.0 0.7549668874172185 1.0 0.9341317365269461 0.90625,865.2144547824879,0,27207,0 0 11 152 20 811 7,0.0 0.0 0.875 1.0 0.9523809523809523 1.0 1.0,9856.238095238095,0,25922,0 0 4 59 6 622 5,0.0 0.0 0.0 0.3841059602649007 0.2857142857142857 0.7170658682634731 0.9791666666666666,420.8272141856306,0,28193,0 0 4 60 8 621 0,0.0 0.0 0.0 0.39072847682119205 0.38095238095238093 0.7155688622754491 0.9270833333333334,436.9064868725179,0,28181,0 0 4 36 2 637 -14,0.0 0.0 0.0 0.23178807947019867 0.09523809523809523 0.7395209580838323 0.78125,249.4883485748465,0,28822
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,0 0 2 7 0 62 -91,0.0 0.0 0.0 1.0 0.0 0.0 0.2978723404255319,1000.2978723404256,0,31423,0 0 2 6 0 66 -105,0.0 0.0 0.0 0.0 0.0 0.13793103448275862 0.0,1.3793103448275863,0,31669,0 0 2 6 0 68 -72,0.0 0.0 0.0 0.0 0.0 0.20689655172413793 0.7021276595744681,2.7710931768158478,0,31631,0 0 2 6 0 81 -58,0.0 0.0 0.0 0.0 0.0 0.6551724137931034 1.0,7.551724137931034,0,24738,0 0 2 6 0 91 -62,0.0 0.0 0.0 0.0 0.0 1.0 0.9148936170212766,10.914893617021276,0,24726,0 0 2 6 0 81 -59,0.0 0.0 0.0 0.0 0.0 0.6551724137931034 0.9787234042553191,7.530447542186353,0,24739,0 0 2 6 0 81 -58,0.0 0.0 0.0 0.0 0.0 0.6551724137931034 1.0,7.551724137931034,0,24738,0 0 2 6 0 81 -60,0.0 0.0 0.0 0.0 0.0 0.6551724137931034 0.9574468085106383,7.509170946441672,0,24740,0 0 2 6 0 81 -60,0.0 0.0 0.0 0.0 0.0 0.6551724137931034 0.9574468085106383,7.509170946441672,0,24740
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,0 10 93 127 20 706 20,0.0 1.0 0.0 0.0 0.0 0.0 0.0,100000.0,0,37785,0 1 105 164 47 1388 34,0.0 0.0 0.1188118811881188 0.3425925925925926 0.43548387096774194 0.830694275274056 0.45161290322580644,1583.0183472265212,0,61582,0 1 125 177 69 1527 40,0.0 0.0 0.31683168316831684 0.46296296296296297 0.7903225806451613 1.0 0.6451612903225806,3720.95721400097,0,60508,0 1 160 199 61 1440 51,0.0 0.0 0.6633663366336634 0.6666666666666666 0.6612903225806451 0.8940316686967114 1.0,7376.399381948332,0,52202,0 1 194 235 80 1478 33,0.0 0.0 1.0 1.0 0.967741935483871 0.9403166869671132 0.41935483870967744,11106.596715256768,0,50767,0 1 141 183 57 1408 49,0.0 0.0 0.4752475247524752 0.5185185185185185 0.5967741935483871 0.8550548112058465 0.9354838709677419,5340.1572173811355,0,53178,0 1 188 221 82 1473 38,0.0 0.0 0.9405940594059405 0.8703703703703703 1.0 0.9342265529841657 0.5806451612903226,10386.233875120908,0,50854,0 1 166 209 59 1456 48,0.0 0.0 0.7227722772277227 0.7592592592592593 0.6290322580645161 0.9135200974421437 0.9032258064516129,8059.923684123812,0,51811,0 1 164 201 58 1461 47,0.0 0.0 0.7029702970297029 0.6851851851851852 0.6129032258064516 0.9196102314250914 0.8709677419354839,7786.245548119046,0,51958
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 67 -45,0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693,0.07692307692307693,0,295,0 0 0 0 0 73 -46,0.0 0.0 0.0 0.0 0.0 0.5 0.038461538461538464,5.038461538461538,0,268,0 0 0 0 0 69 -47,0.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.0,1.6666666666666665,0,266,0 0 0 0 0 79 -22,0.0 0.0 0.0 0.0 0.0 1.0 0.9615384615384616,10.961538461538462,0,168,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,167
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,0 3 26 42 1 787 -49,0.0 0.0 1.0 0.1453287197231834 0.0196078431372549 0.21888888888888888 0.33793103448275863,10149.816323960282,0,5572,0 3 3 0 0 513 -75,0.0 0.0 0.0 0.0 0.0 0.06666666666666667 0.15862068965517243,0.825287356321839,0,21988,0 3 3 0 0 393 -75,0.0 0.0 0.0 0.0 0.0 0.0 0.15862068965517243,0.15862068965517243,0,22316,0 3 3 0 0 518 -79,0.0 0.0 0.0 0.0 0.0 0.06944444444444445 0.1310344827586207,0.8254789272030651,0,24781,0 3 3 0 0 538 -89,0.0 0.0 0.0 0.0 0.0 0.08055555555555556 0.06206896551724138,0.867624521072797,0,24733,0 3 19 289 51 2193 47,0.0 0.0 0.6956521739130435 1.0 1.0 1.0 1.0,8067.521739130435,0,20007,0 3 3 2 0 745 -66,0.0 0.0 0.0 0.006920415224913495 0.0 0.19555555555555557 0.2206896551724138,9.096660435641464,0,24323,0 3 3 0 0 518 -80,0.0 0.0 0.0 0.0 0.0 0.06944444444444445 0.12413793103448276,0.8185823754789272,0,24782,0 3 3 0 0 512 -98,0.0 0.0 0.0 0.0 0.0 0.0661111111111111 0.0,0.6611111111111111,0,24816
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 74 -29,0.0 0.0 0.0 0.0 0.0 0.05 0.18181818181818182,0.6818181818181819,0,163,0 0 0 0 0 73 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,167,0 0 0 0 0 73 -28,0.0 0.0 0.0 0.0 0.0 0.0 0.2727272727272727,0.2727272727272727,0,142,0 0 0 0 0 90 -20,0.0 0.0 0.0 0.0 0.0 0.85 1.0,9.5,0,98,0 0 0 0 0 93 -20,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,75,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.85 0.9090909090909091,9.409090909090908,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.85 0.9090909090909091,9.409090909090908,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.85 0.9090909090909091,9.409090909090908,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.85 0.9090909090909091,9.409090909090908,0,99
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,0 1 1 0 0 65 -71,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,13444,0 13 149 201 46 1058 11,0.0 1.0 1.0 1.0 0.8846153846153846 0.8866071428571428 0.7068965517241379,111098.03450644182,0,22686,0 1 87 153 52 1185 33,0.0 0.0 0.581081081081081 0.7611940298507462 1.0 1.0 0.896551724137931,6682.901392385694,0,48778,0 1 40 102 23 611 19,0.0 0.0 0.2635135135135135 0.5074626865671642 0.4423076923076923 0.4875 0.7758620689655172,3192.479453002034,0,60901,0 1 27 78 5 630 45,0.0 0.0 0.17567567567567569 0.3880597014925373 0.09615384615384616 0.5044642857142857 1.0,2160.4764857218215,0,62821,0 1 31 89 13 581 24,0.0 0.0 0.20270270270270271 0.4427860696517413 0.25 0.4607142857142857 0.8189655172413793,2500.2392050531525,0,62292,0 1 17 67 15 495 30,0.0 0.0 0.10810810810810811 0.3333333333333333 0.28846153846153844 0.38392857142857145 0.8706896551724138,1447.9705436300262,0,64718,0 1 18 78 18 517 25,0.0 0.0 0.11486486486486487 0.3880597014925373 0.34615384615384615 0.4035714285714286 0.8275862068965517,1576.1870352491815,0,64564,0 1 37 85 19 703 1,0.0 0.0 0.24324324324324326 0.4228855721393035 0.36538461538461536 0.5696428571428571 0.6206896551724138,2898.1735843367983,0,61490
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 78 -52,0.0 0.0 0.0 0.0 0.0 0.5882352941176471 0.0,5.882352941176471,0,256,0 0 0 0 0 68 -45,0.0 0.0 0.0 0.0 0.0 0.0 0.5384615384615384,0.5384615384615384,0,289,0 0 0 0 0 68 -45,0.0 0.0 0.0 0.0 0.0 0.0 0.5384615384615384,0.5384615384615384,0,279,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,204
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,0 3 36 346 6 867 -100,0.0 0.0 0.04774535809018567 0.03334939759036144 0.09523809523809523 0.1670151594354417 0.22435897435897437,522.2212985847411,0,5313,0 3 754 10375 14 4054 -135,0.0 0.0 1.0 1.0 0.2222222222222222 1.0 0.0,11032.222222222223,0,2438,0 3 0 0 0 228 -123,0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693,0.07692307692307693,0,16338,0 3 9 175 20 1219 21,0.0 0.0 0.011936339522546418 0.016867469879518072 0.31746031746031744 0.25901725039205437 1.0,171.56706935493455,0,44641,0 3 274 322 63 2432 1,0.0 0.0 0.363395225464191 0.031036144578313253 1.0 0.5760585467851542 0.8717948717948718,3771.62077955987,0,41424,0 3 1 341 53 1355 -5,0.0 0.0 0.001326259946949602 0.03286746987951807 0.8412698412698413 0.29456351280710924 0.8333333333333334,134.03602193740267,0,45071,0 3 35 346 45 1540 9,0.0 0.0 0.046419098143236075 0.03334939759036144 0.7142857142857143 0.34291688447464713 0.9230769230769231,573.321196219117,0,44246,0 3 14 311 24 1385 -16,0.0 0.0 0.01856763925729443 0.02997590361445783 0.38095238095238093 0.30240460010454784 0.7628205128205128,257.5344007965062,0,44466,0 3 3 327 31 1331 -8,0.0 0.0 0.003978779840848806 0.03151807228915662 0.49206349206349204 0.2882906429691584 0.8141025641025641,124.20922889778805,0,44845
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 215 -229,0.0 0.0 0.0 0.0 0.0 0.02577319587628866 0.0,0.25773195876288657,0,852,0 0 0 0 0 210 -208,0.0 0.0 0.0 0.0 0.0 0.0 0.23076923076923078,0.23076923076923078,0,760,0 0 0 0 0 258 -188,0.0 0.0 0.0 0.0 0.0 0.24742268041237114 0.45054945054945056,2.924776254673162,0,666,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.4845360824742268 0.967032967032967,5.812393791775235,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.4845360824742268 0.967032967032967,5.812393791775235,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.4845360824742268 0.967032967032967,5.812393791775235,0,243,0 0 0 0 0 304 -138,0.0 0.0 0.0 0.0 0.0 0.4845360824742268 1.0,5.845360824742268,0,240,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.4845360824742268 0.967032967032967,5.812393791775235,0,243,0 0 0 0 0 404 -157,0.0 0.0 0.0 0.0 0.0 1.0 0.7912087912087912,10.791208791208792,0,223
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s0,1 41 2106 500 188 4310 -63,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0,15400,1 126 2323 734 200 4537 -14,1.0 0.25 0.2529137529137529 0.234 0.09375 0.19653679653679654 0.4260869565217391,1027774.9039840595,0,15864,0 345 2964 1244 255 4684 -4,0.0 0.8941176470588236 1.0 0.744 0.5234375 0.3238095238095238 0.5130434782608696,100211.85959459872,0,7889,1 381 2882 1397 316 5382 52,1.0 1.0 0.9044289044289044 0.897 1.0 0.9281385281385282 1.0,1110051.5704295705,0,19306,1 378 2837 1500 316 5464 27,1.0 0.9911764705882353 0.8519813519813519 1.0 1.0 0.9991341991341991 0.782608695652174,1108748.234529324,0,19798,1 380 2841 1480 316 5437 30,1.0 0.9970588235294118 0.8566433566433567 0.98 1.0 0.9757575757575757 0.808695652173913,1109362.8821907847,0,19490,1 378 2837 1500 316 5464 27,1.0 0.9911764705882353 0.8519813519813519 1.0 1.0 0.9991341991341991 0.782608695652174,1108748.234529324,0,19798,1 378 2837 1500 316 5465 27,1.0 0.9911764705882353 0.8519813519813519 1.0 1.0 1.0 0.782608695652174,1108748.2431873328,0,19797,1 378 2837 1500 316 5464 27,1.0 0.9911764705882353 0.8519813519813519 1.0 1.0 0.9991341991341991 0.782608695652174,1108748.234529324,0,19798
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 162 -209,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,734,0 0 0 0 0 162 -177,0.0 0.0 0.0 0.0 0.0 0.0 0.2831858407079646,0.2831858407079646,0,692,0 0 0 0 0 190 -155,0.0 0.0 0.0 0.0 0.0 0.16766467065868262 0.4778761061946903,2.1545228127815164,0,600,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 1.0 0.45132743362831856,10.451327433628318,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 1.0 0.45132743362831856,10.451327433628318,0,217,0 0 0 0 0 308 -96,0.0 0.0 0.0 0.0 0.0 0.874251497005988 1.0,9.74251497005988,0,220,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 1.0 0.45132743362831856,10.451327433628318,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 1.0 0.45132743362831856,10.451327433628318,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 1.0 0.45132743362831856,10.451327433628318,0,217
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 2 5 0 325 -63,0.0 0.0 0.0 0.23076923076923078 0.0 0.5526315789473685 0.8411214953271028,237.1366680540316,0,24437,0 0 2 15 1 461 -46,0.0 0.0 0.0 1.0 1.0 1.0 1.0,1111.0,0,24173,0 0 2 2 0 166 -96,0.0 0.0 0.0 0.0 0.0 0.029605263157894735 0.5327102803738317,0.8287629119527791,0,24674,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.4392523364485981,0.4392523364485981,0,20213,0 0 2 2 0 157 -105,0.0 0.0 0.0 0.0 0.0 0.0 0.4485981308411215,0.4485981308411215,0,20212,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.4392523364485981,0.4392523364485981,0,20213,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.4392523364485981,0.4392523364485981,0,20213,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.4392523364485981,0.4392523364485981,0,20213,0 0 2 2 0 169 -153,0.0 0.0 0.0 0.0 0.0 0.039473684210526314 0.0,0.39473684210526316,0,20203
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s1,0 1 0 0 0 74 -47,0.0 0.0 0.0 0.0 0.0 0.3181818181818182 0.0,3.1818181818181817,0,37420,0 1 0 0 0 67 -40,0.0 0.0 0.0 0.0 0.0 0.0 0.2692307692307692,0.2692307692307692,0,37459,0 1 0 0 0 67 -45,0.0 0.0 0.0 0.0 0.0 0.0 0.07692307692307693,0.07692307692307693,0,37384,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,37150,0 1 0 0 0 89 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.8846153846153846,10.884615384615385,0,37151,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,37150
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s5,1 22 149 212 32 1681 -53,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0,19619,1 153 618 322 76 2724 4,1.0 0.29504504504504503 0.5504694835680751 0.14884979702300405 0.3697478991596639 1.0 0.6951219512195121,1035205.7190490754,0,16138,1 261 662 420 118 2523 -6,1.0 0.5382882882882883 0.602112676056338 0.2814614343707713 0.7226890756302521 0.8072866730584851 0.573170731707317,1060212.3319687885,0,12946,0 464 886 916 134 1727 20,0.0 0.9954954954954955 0.8650234741784038 0.952638700947226 0.8571428571428571 0.04410354745925216 0.8902439024390244,109239.46855737214,0,28282,0 464 886 916 134 1727 20,0.0 0.9954954954954955 0.8650234741784038 0.952638700947226 0.8571428571428571 0.04410354745925216 0.8902439024390244,109239.46855737214,0,28282,0 466 917 879 145 1718 29,0.0 1.0 0.9014084507042254 0.9025710419485792 0.9495798319327731 0.03547459252157239 1.0,110012.96827810933,0,28050,0 460 1001 935 151 1773 4,0.0 0.9864864864864865 1.0 0.9783491204330176 1.0 0.08820709491850431 0.6951219512195121,109728.57496198209,0,28495,0 464 880 951 147 1684 12,0.0 0.9954954954954955 0.857981220657277 1.0 0.9663865546218487 0.0028763183125599234 0.7926829268292683,109226.82185769446,0,28351,0 464 886 916 134 1727 20,0.0 0.9954954954954955 0.8650234741784038 0.952638700947226 0.8571428571428571 0.04410354745925216 0.8902439024390244,109239.46855737214,0,28282
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 2 0 0 78 -34,0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0,0.5555555555555556,0,13739,0 1 2 0 0 79 -34,0.0 0.0 0.0 0.0 0.0 0.1111111111111111 0.0,1.1111111111111112,0,13944,0 1 2 0 0 77 -32,0.0 0.0 0.0 0.0 0.0 0.0 0.16666666666666666,0.16666666666666666,0,13965,0 1 2 0 0 95 -23,0.0 0.0 0.0 0.0 0.0 1.0 0.9166666666666666,10.916666666666666,0,16198,0 1 2 0 0 95 -23,0.0 0.0 0.0 0.0 0.0 1.0 0.9166666666666666,10.916666666666666,0,16198,0 1 2 0 0 95 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.8333333333333334,10.833333333333334,0,16199,0 1 2 0 0 95 -22,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,16197,0 1 2 0 0 95 -22,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,16197,0 1 2 0 0 95 -22,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,16197
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s4,0 1 0 0 0 93 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.17647058823529413,0.17647058823529413,0,24907,0 1 0 0 0 94 -42,0.0 0.0 0.0 0.0 0.0 0.05555555555555555 0.0,0.5555555555555556,0,25004,0 1 0 0 0 96 -42,0.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.0,1.6666666666666665,0,24979,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.8333333333333334 0.9411764705882353,9.27450980392157,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.8333333333333334 0.9411764705882353,9.27450980392157,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.8333333333333334 0.9411764705882353,9.27450980392157,0,34940,0 1 0 0 0 111 -30,0.0 0.0 0.0 0.0 0.0 1.0 0.7058823529411765,10.705882352941176,0,34934,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.8333333333333334 0.9411764705882353,9.27450980392157,0,34940,0 1 0 0 0 104 -25,0.0 0.0 0.0 0.0 0.0 0.6111111111111112 1.0,7.111111111111112,0,34945
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 2 296 2 717 -41,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,4553,0 0 0 2 0 454 -72,0.0 0.0 0.0 0.003389830508474576 0.0 0.42701525054466233 0.3673469387755102,8.02732995269671,0,11711,0 0 0 1 0 258 -90,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,11629,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.10675381263616558 0.5306122448979592,1.598150371259615,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.10675381263616558 0.5306122448979592,1.598150371259615,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.10675381263616558 0.5306122448979592,1.598150371259615,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.10675381263616558 0.5306122448979592,1.598150371259615,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.10675381263616558 0.5306122448979592,1.598150371259615,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.10675381263616558 0.5306122448979592,1.598150371259615,0,8352
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,0 1 2 459 2 770 -96,0.0 0.0 0.003861003861003861 0.13108614232209737 0.2222222222222222 0.1617320503330866 0.21641791044776118,193.75214156813684,0,5697,0 2 518 3475 9 3035 9,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0,6573,0 1 0 4 0 380 -125,0.0 0.0 0.0 0.0 0.0 0.017394522575869726 0.0,0.17394522575869725,0,44008,0 1 0 4 0 347 -112,0.0 0.0 0.0 0.0 0.0 0.0051813471502590676 0.09701492537313433,0.14882839687572502,0,44914,0 1 0 39 2 818 0,0.0 0.0 0.0 0.010083549409392106 0.2222222222222222 0.17949666913397483 0.9328358208955224,35.03357414384959,0,43825,0 1 0 4 0 333 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.208955223880597,0.208955223880597,0,44955,0 1 0 83 0 991 0,0.0 0.0 0.0 0.02276001152405647 0.0 0.24352331606217617 0.9328358208955224,26.128080505573756,0,43559,0 1 0 4 0 350 -98,0.0 0.0 0.0 0.0 0.0 0.006291635825314582 0.20149253731343283,0.26440889556657865,0,44906,0 1 0 4 0 333 -95,0.0 0.0 0.0 0.0 0.0 0.0 0.22388059701492538,0.22388059701492538,0,44953
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s4,0 1 2 1 0 71 -82,0.0 0.0 1.0 1.0 0.0 0.2 0.0,11002.0,0,3841,0 1 0 0 0 65 -63,0.0 0.0 0.0 0.0 0.0 0.0 0.36538461538461536,0.36538461538461536,0,47498,0 1 0 0 0 75 -56,0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.5,3.833333333333333,0,47448,0 1 0 0 0 93 -30,0.0 0.0 0.0 0.0 0.0 0.9333333333333333 1.0,10.333333333333334,0,34567,0 1 0 0 0 95 -52,0.0 0.0 0.0 0.0 0.0 1.0 0.5769230769230769,10.576923076923077,0,34562,0 1 0 0 0 95 -52,0.0 0.0 0.0 0.0 0.0 1.0 0.5769230769230769,10.576923076923077,0,34562,0 1 0 0 0 93 -31,0.0 0.0 0.0 0.0 0.0 0.9333333333333333 0.9807692307692307,10.314102564102564,0,34568,0 1 0 0 0 95 -52,0.0 0.0 0.0 0.0 0.0 1.0 0.5769230769230769,10.576923076923077,0,34562,0 1 0 0 0 95 -52,0.0 0.0 0.0 0.0 0.0 1.0 0.5769230769230769,10.576923076923077,0,34562
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s3,0 2 4 43 0 256 -25,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,4529,0 2 0 2 0 115 -58,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,37487,0 2 0 2 0 121 -36,0.0 0.0 0.0 0.0 0.0 0.0425531914893617 0.6666666666666666,1.0921985815602837,0,37448,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.3404255319148936 0.8484848484848485,4.252740167633784,0,47910,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.3404255319148936 0.8484848484848485,4.252740167633784,0,47910,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.3404255319148936 0.8484848484848485,4.252740167633784,0,47910,0 2 0 2 0 163 -29,0.0 0.0 0.0 0.0 0.0 0.3404255319148936 0.8787878787878788,4.283043197936815,0,47909,0 2 0 2 0 163 -28,0.0 0.0 0.0 0.0 0.0 0.3404255319148936 0.9090909090909091,4.313346228239845,0,47908,0 2 0 2 0 163 -29,0.0 0.0 0.0 0.0 0.0 0.3404255319148936 0.8787878787878788,4.283043197936815,0,47909
