,lnps-10-org-obj,lnps-10-nrm-obj,lnps-10-obj,lnps-10-diff,lnps-10-freq,lnps-30-org-obj,lnps-30-nrm-obj,lnps-30-obj,lnps-30-diff,lnps-30-freq,lnps-60-org-obj,lnps-60-nrm-obj,lnps-60-obj,lnps-60-diff,lnps-60-freq,mp-is-p-hi-org-obj,mp-is-p-hi-nrm-obj,mp-is-p-hi-obj,mp-is-p-hi-diff,mp-is-p-hi-freq,mp-is-p-low-org-obj,mp-is-p-low-nrm-obj,mp-is-p-low-obj,mp-is-p-low-diff,mp-is-p-low-freq,mp-is-p-mid-org-obj,mp-is-p-mid-nrm-obj,mp-is-p-mid-obj,mp-is-p-mid-diff,mp-is-p-mid-freq,mp-p-hi-org-obj,mp-p-hi-nrm-obj,mp-p-hi-obj,mp-p-hi-diff,mp-p-hi-freq,mp-p-low-org-obj,mp-p-low-nrm-obj,mp-p-low-obj,mp-p-low-diff,mp-p-low-freq,mp-p-mid-org-obj,mp-p-mid-nrm-obj,mp-p-mid-obj,mp-p-mid-diff,mp-p-mid-freq
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s7,23 8 4295 26078 0 11462 -268,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.0,248.0,23 8 4295 26202 0 11474 -268,0.0 0.0 0.0 0.38153846153846155 0.0 0.41379310344827586 1.0,386.6763925729443,0,229,23 8 4295 26159 0 11467 -268,0.0 0.0 0.0 0.24923076923076923 0.0 0.1724137931034483 1.0,251.9549071618037,0,234,23 8 4323 26403 0 11491 -271,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,86,23 8 4323 26403 0 11491 -271,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,86
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 81 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.0,78.0,0 0 0 0 0 84 -23,0.0 0.0 0.0 0.0 0.0 0.21428571428571427 0.0,2.142857142857143,0,65,0 0 0 0 0 95 -23,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,53,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.9285714285714286 1.0,10.285714285714286,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.9285714285714286 1.0,10.285714285714286,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.9285714285714286 1.0,10.285714285714286,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.9285714285714286 1.0,10.285714285714286,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.9285714285714286 1.0,10.285714285714286,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.9285714285714286 1.0,10.285714285714286,0,69
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 262 -82,0.0 0.0 0.0 0.0 0.0 1.0 0.6666666666666666,10.666666666666666,0.0,71.0,0 0 0 0 0 230 -68,0.0 0.0 0.0 0.0 0.0 0.673469387755102 1.0,7.73469387755102,0,64,0 0 0 0 0 230 -68,0.0 0.0 0.0 0.0 0.0 0.673469387755102 1.0,7.73469387755102,0,64,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91,0 0 0 0 0 164 -110,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,91
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 2217 17527 0 6797 -150,0.0 0.0 0.0 0.0 0.0 0.1746987951807229 1.0,2.746987951807229,0.0,120.0,0 0 2326 17893 0 6934 -154,0.0 0.0 1.0 1.0 0.0 1.0 0.6363636363636364,11010.636363636364,0,79,0 0 2326 17893 0 6934 -154,0.0 0.0 1.0 1.0 0.0 1.0 0.6363636363636364,11010.636363636364,0,79,0 0 2260 17753 0 6805 -160,0.0 0.0 0.3944954128440367 0.6174863387978142 0.0 0.22289156626506024 0.09090909090909091,4564.760291991741,0,135,0 0 2260 17730 0 6806 -161,0.0 0.0 0.3944954128440367 0.5546448087431693 0.0 0.2289156626506024 0.0,4501.888093810043,0,138,0 0 2260 17753 0 6805 -161,0.0 0.0 0.3944954128440367 0.6174863387978142 0.0 0.22289156626506024 0.0,4564.669382900832,0,136,0 0 2250 17689 0 6778 -158,0.0 0.0 0.30275229357798167 0.4426229508196721 0.0 0.060240963855421686 0.2727272727272727,3471.02102351077,0,146,0 0 2250 17731 0 6778 -155,0.0 0.0 0.30275229357798167 0.5573770491803278 0.0 0.060240963855421686 0.5454545454545454,3586.047849144153,0,141,0 0 2249 17708 0 6768 -156,0.0 0.0 0.29357798165137616 0.49453551912568305 0.0 0.0 0.45454545454545453,3430.76988109399,0,149
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 2147 15128 0 6548 -104,0.0 0.0 0.05161290322580645 0.014553014553014554 0.0 0.04477611940298507 0.875,532.0048080051089,0.0,352.0,0 0 2139 15086 0 6533 -100,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,359,0 0 2139 15086 0 6533 -100,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,359,0 0 2294 17972 0 6868 -132,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,199
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,21 5 2384 19853 0 7207 -208,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.0,372.0,22 5 2454 20169 0 7280 -212,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,326,22 5 2454 20169 0 7280 -212,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,326,22 5 2409 20118 0 7264 -212,1.0 0.0 0.35714285714285715 0.8386075949367089 0.0 0.7808219178082192 0.0,1004417.8443855434,0,418,22 5 2409 20118 0 7264 -211,1.0 0.0 0.35714285714285715 0.8386075949367089 0.0 0.7808219178082192 0.25,1004418.0943855434,0,417,22 5 2409 20118 0 7264 -212,1.0 0.0 0.35714285714285715 0.8386075949367089 0.0 0.7808219178082192 0.0,1004417.8443855434,0,418,22 5 2409 20118 0 7264 -211,1.0 0.0 0.35714285714285715 0.8386075949367089 0.0 0.7808219178082192 0.25,1004418.0943855434,0,417,22 5 2409 20118 0 7264 -212,1.0 0.0 0.35714285714285715 0.8386075949367089 0.0 0.7808219178082192 0.0,1004417.8443855434,0,418,22 5 2409 20118 0 7264 -212,1.0 0.0 0.35714285714285715 0.8386075949367089 0.0 0.7808219178082192 0.0,1004417.8443855434,0,418
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s2,37 277 4156 301 19 2882 -31,1.0 0.0 1.0 1.0 1.0 1.0 1.0,1011111.0,0.0,818.0,37 277 4156 301 19 2879 -31,1.0 0.0 1.0 1.0 1.0 0.9978693181818182 1.0,1011110.9786931818,0,820,37 278 4145 248 18 2861 -40,1.0 0.013888888888888888 0.9973365617433414 0.7376237623762376 0.9166666666666666 0.9850852272727273 0.8860759493670886,1012202.2818635873,0,794,35 340 26 103 7 1474 -109,0.3333333333333333 0.875 0.0 0.019801980198019802 0.0 0.0 0.012658227848101266,420853.1479717592,0,774,35 340 26 99 7 1474 -110,0.3333333333333333 0.875 0.0 0.0 0.0 0.0 0.0,420833.3333333333,0,807,35 340 26 103 7 1474 -109,0.3333333333333333 0.875 0.0 0.019801980198019802 0.0 0.0 0.012658227848101266,420853.1479717592,0,774,35 340 26 102 7 1474 -109,0.3333333333333333 0.875 0.0 0.01485148514851485 0.0 0.0 0.012658227848101266,420848.19747670967,0,777,35 340 26 106 8 1474 -109,0.3333333333333333 0.875 0.0 0.034653465346534656 0.08333333333333333 0.0 0.012658227848101266,420876.33279024105,0,767,34 349 31 102 7 1474 -107,0.0 1.0 0.0012106537530266344 0.01485148514851485 0.0 0.0 0.0379746835443038,100026.99599736232,0,808
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s3,27 3 4132 24875 0 11221 -249,0.0 0.0 0.0 0.9985185185185185 0.0 0.0 0.0,998.5185185185185,0.0,812.0,27 3 4132 24876 0 11221 -249,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,811,27 3 4132 24876 0 11221 -249,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,811,27 5 4150 24277 1 11249 -231,0.0 1.0 1.0 0.11259259259259259 1.0 1.0 0.8181818181818182,110223.41077441078,0,478,27 5 4150 24277 1 11249 -231,0.0 1.0 1.0 0.11259259259259259 1.0 1.0 0.8181818181818182,110223.41077441078,0,478,27 5 4150 24277 1 11249 -231,0.0 1.0 1.0 0.11259259259259259 1.0 1.0 0.8181818181818182,110223.41077441078,0,478,27 5 4150 24277 1 11249 -231,0.0 1.0 1.0 0.11259259259259259 1.0 1.0 0.8181818181818182,110223.41077441078,0,478,27 5 4146 24269 1 11238 -227,0.0 1.0 0.7777777777777778 0.10074074074074074 1.0 0.6071428571428571 1.0,107985.58994708995,0,492,27 5 4146 24201 1 11238 -228,0.0 1.0 0.7777777777777778 0.0 1.0 0.6071428571428571 0.9545454545454546,107884.80375180375,0,502
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 195 -76,0.0 0.0 0.0 0.0 0.0 1.0 0.9,10.9,0.0,106.0,0 0 0 0 0 159 -75,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,109,0 0 0 0 0 159 -75,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,109,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.6111111111111112 0.0,6.111111111111112,0,73,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.6111111111111112 0.0,6.111111111111112,0,73,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.6111111111111112 0.0,6.111111111111112,0,73,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.6111111111111112 0.0,6.111111111111112,0,73,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.6111111111111112 0.0,6.111111111111112,0,73,0 0 0 0 0 181 -85,0.0 0.0 0.0 0.0 0.0 0.6111111111111112 0.0,6.111111111111112,0,73
resolved-c28d-paper/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 94 -30,0.0 0.0 0.0 0.0 0.0 0.26666666666666666 0.0,2.6666666666666665,0.0,132.0,0 0 0 0 0 97 -22,0.0 0.0 0.0 0.0 0.0 0.4666666666666667 1.0,5.666666666666667,0,116,0 0 0 0 0 105 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.5,10.5,0,106,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.625,0.625,0,159,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,160,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,160,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,160,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.625,0.625,0,159,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.625,0.625,0,159
