,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 540 -48,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.22857142857142856,109,0 0 0 0 0 418 -64,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.35714285714285715,30,0 0 0 0 0 521 -48,0.0 0.0 0.0 0.0 0.0 0.8442622950819673 1.0,9.442622950819672,0.28809523809523807,59
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s8,73 225 10353 960 42 7908 12,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.5542857142857143,286,33 90 9822 394 13 7857 2,0.06976744186046512 0.0 0.4119601328903654 0.12111801242236025 0.06451612903225806 0.0 0.8734177215189873,74015.48623241587,0.8128571428571428,523,30 110 9450 316 11 7879 -67,0.0 0.14814814814814814 0.0 0.0 0.0 0.43137254901960786 0.0,14819.12854030501,0.8128571428571428,519
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s3,27 9 4348 25382 0 11542 -226,1.0 0.0 1.0 1.0 0.0 1.0 1.0,1011011.0,0.6514285714285715,28,26 11 4187 25369 1 11387 -248,0.0 1.0 0.0 0.7346938775510204 1.0 0.0 0.08333333333333333,100834.77721088435,0.6542857142857142,816,26 11 4245 25333 1 11461 -250,0.0 1.0 0.36024844720496896 0.0 1.0 0.4774193548387097 0.0,103707.25866559808,0.6528571428571428,769
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s8,2 9 9 26 0 168 -9,0.0 0.0 1.0 1.0 0.0 0.0 0.0,11000.0,0.03571428571428571,2424,10 81 5 21 1 341 -4,1.0 1.0 0.42857142857142855 0.5833333333333334 1.0 0.9402173913043478 1.0,1104979.4497929607,0.7,3447,10 80 2 14 0 352 -6,1.0 0.9861111111111112 0.0 0.0 0.0 1.0 0.6,1098621.711111111,0.6571428571428571,3375
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s5,23 42 756 1887 8 2210 28,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.01904761904761905,557,0 0 1368 12192 0 4102 -98,0.0 0.0 1.0 0.9302220617439971 0.0 0.9869587897756912 0.08695652173913043,10940.178606163494,0.6476190476190476,200,0 0 1352 12965 0 4127 -110,0.0 0.0 0.9738562091503268 1.0 0.0 1.0 0.0,10748.562091503269,0.6452380952380953,167
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s9,19 136 10 147 3 465 -63,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0.009523809523809525,775,29 239 40 101 16 957 -31,0.8333333333333334 0.865546218487395 0.23622047244094488 0.41025641025641024 1.0 1.0 1.0,922771.4163167387,0.6476190476190476,1125,31 255 137 69 7 729 -34,1.0 1.0 1.0 0.0 0.3076923076923077 0.5365853658536586 0.90625,1110037.041334428,0.6214285714285714,1240
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s7,16 6 2601 20947 0 7505 -169,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0.6464285714285715,28,15 2 2428 20288 1 7307 -188,0.0 0.0 0.0 0.0 1.0 0.0 0.0,100.0,0.6410714285714286,897,15 3 2489 20450 0 7374 -173,0.0 0.25 0.35260115606936415 0.24582701062215478 0.0 0.3383838383838384 0.7894736842105263,28776.011883383842,0.6410714285714286,332
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s4,18 7 4235 26319 0 11478 -196,0.0 0.0 0.0 1.0 0.0 0.16216216216216217 1.0,1002.6216216216217,0.6471428571428571,722,18 7 4292 25902 1 11454 -196,0.0 0.0 0.5 0.0 1.0 0.0 1.0,5101.0,0.6542857142857142,71,18 7 4349 26201 0 11602 -197,0.0 0.0 1.0 0.7170263788968825 0.0 1.0 0.0,10727.026378896882,0.6528571428571428,67
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s6,42 274 2375 1249 104 2079 36,1.0 1.0 0.06447534766118837 1.0 1.0 1.0 0.0,1101754.7534766118,0.06190476190476191,604,23 210 3115 511 39 1863 63,0.0 0.0 1.0 0.0 0.0 0.0 0.6923076923076923,10000.692307692309,0.7761904761904762,951,25 230 2324 573 51 1865 75,0.10526315789473684 0.3125 0.0 0.08401084010840108 0.18461538461538463 0.009259259259259259 1.0,136616.72286589938,0.7952380952380952,794
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 85 -48,0.0 0.0 0.0 0.0 0.0 0.0 0.25925925925925924,0.25925925925925924,0.07857142857142857,279,0 0 0 0 0 102 -28,0.0 0.0 0.0 0.0 0.0 0.85 1.0,9.5,0.5642857142857143,101,0 0 0 0 0 105 -55,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.07857142857142857,371
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s6,20 8 4269 25251 0 11375 -225,1.0 0.0 0.0 0.0 0.0 0.0 1.0,1000001.0,0.6385714285714286,117,18 8 4329 25989 0 11499 -246,0.0 0.0 0.821917808219178 1.0 0.0 0.8322147651006712 0.19230769230769232,9227.692537535095,0.6414285714285715,204,19 8 4342 25783 1 11524 -251,0.5 0.0 1.0 0.7208672086720868 1.0 1.0 0.0,510830.8672086721,0.6414285714285715,105
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s1,17 16 2555 17501 0 7258 -191,1.0 1.0 1.0 0.0 0.0 0.0 1.0,1110001.0,0.6285714285714286,690,16 4 2549 20655 0 7372 -244,0.0 0.0 0.7857142857142857 1.0 0.0 1.0 0.0,8867.142857142857,0.6339285714285714,262,16 4 2527 20540 0 7334 -241,0.0 0.0 0.0 0.9635383639822448 0.0 0.6666666666666666 0.05660377358490566,970.2616344224964,0.6285714285714286,385
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 96 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.25,0.25,0.07142857142857142,230,0 0 0 0 0 115 -24,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.6214285714285714,67,0 0 0 0 0 102 -28,0.0 0.0 0.0 0.0 0.0 0.3157894736842105 0.0,3.1578947368421053,0.07142857142857142,207
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s5,2 0 6 47 1 153 -30,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.02142857142857143,2236,0 0 56 336 1 578 11,0.0 0.0 0.7142857142857143 0.3348783314020857 0.0 0.8110687022900763 1.0,7486.846161282129,0.6857142857142857,1966,0 0 76 910 4 677 3,0.0 0.0 1.0 1.0 1.0 1.0 0.8048780487804879,11110.80487804878,0.6142857142857143,1695
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 93 -32,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.07857142857142857,416,0 0 0 0 0 105 -15,0.0 0.0 0.0 0.0 0.0 0.5714285714285714 1.0,6.7142857142857135,0.6178571428571429,42,0 0 0 0 0 114 -17,0.0 0.0 0.0 0.0 0.0 1.0 0.8823529411764706,10.882352941176471,0.07857142857142857,292
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s7,25 21 4402 25552 0 11615 -261,1.0 1.0 1.0 0.0 0.0 1.0 1.0,1110011.0,0.7314285714285714,553,23 8 4324 26248 1 11506 -278,0.0 0.0 0.4507042253521127 1.0 1.0 0.5458333333333333 0.0,5612.5005868544595,0.7557142857142857,63,23 8 4260 26199 0 11375 -273,0.0 0.0 0.0 0.9295977011494253 0.0 0.0 0.29411764705882354,929.8918187964841,0.75,144
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s4,12 5 1405 13970 0 4233 -81,1.0 1.0 0.3103448275862069 0.0 0.0 0.0 1.0,1103104.448275862,0.65,202,11 4 1396 14689 2 4337 -108,0.0 0.0 0.0 1.0 1.0 0.574585635359116 0.0,1105.745856353591,0.6523809523809524,1355,11 4 1425 14544 0 4414 -100,0.0 0.0 1.0 0.7983310152990264 0.0 1.0 0.2962962962962963,10808.627311595323,0.6476190476190476,732
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s1,20 86 3348 12838 1 8603 -108,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.36428571428571427,403,0 0 4083 23624 0 10952 -211,0.0 0.0 0.9892328398384926 0.9782332668238709 0.0 0.9928148774302621 0.0,10880.4898139831,0.6514285714285715,79,0 0 4091 23864 0 10969 -211,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.66,75
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 250 -22,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.32142857142857145,119,0 0 0 0 0 75 -27,0.0 0.0 0.0 0.0 0.0 0.0 0.8529411764705882,0.8529411764705882,0.6142857142857143,59,0 0 0 0 0 95 -56,0.0 0.0 0.0 0.0 0.0 0.11428571428571428 0.0,1.1428571428571428,0.17142857142857143,249
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s0,5 23 21 86 2 187 -14,1.0 0.0 1.0 1.0 0.0 0.0 0.4444444444444444,1011000.4444444445,0.02142857142857143,1943,4 72 0 30 4 258 -18,0.0 1.0 0.0 0.18840579710144928 1.0 1.0 0.0,100298.40579710146,0.6428571428571429,3357,4 66 0 17 3 239 -9,0.0 0.8775510204081632 0.0 0.0 0.5 0.7323943661971831 1.0,87813.42598447831,0.5714285714285714,3307
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s3,29 139 1555 5344 1 4304 -44,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.17857142857142858,491,0 0 2293 17543 0 6846 -162,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.625,174,0 0 2126 16625 1 6585 -158,0.0 0.0 0.7737127371273713 0.9247479301582097 1.0 0.8973249409913454 0.03389830508474576,8770.88244914692,0.6339285714285714,285
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s1,22 27 812 2454 6 2396 -61,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.007142857142857143,629,0 0 1406 13037 1 4261 -115,0.0 0.0 1.0 1.0 0.16666666666666666 1.0 0.0,11026.666666666666,0.6357142857142857,180,0 0 1235 11938 0 3891 -100,0.0 0.0 0.7121212121212122 0.8961542095814041 0.0 0.8016085790884718 0.2777777777777778,8025.660194362188,0.6452380952380953,396
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s6,7 4 624 9438 0 2160 -74,0.0 1.0 0.0 1.0 0.0 1.0 1.0,101011.0,0.6392857142857142,1321,7 2 627 9096 0 2131 -98,0.0 0.0 0.5 0.0 0.0 0.0 0.0,5000.0,0.6428571428571429,1579,7 2 630 9097 0 2143 -98,0.0 0.0 1.0 0.0029239766081871343 0.0 0.41379310344827586 0.0,10007.061907642668,0.65,1028
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s8,17 138 209 319 55 956 42,0.0 0.0 0.8951965065502183 1.0 0.9298245614035088 1.0 1.0,10055.947521642534,0.010714285714285714,699,17 168 233 126 59 471 6,0.0 0.7894736842105263 1.0 0.30824372759856633 1.0 0.09683426443202979 0.0,89356.58049129552,0.7714285714285715,1491,17 176 4 40 2 419 16,0.0 1.0 0.0 0.0 0.0 0.0 0.2777777777777778,100000.27777777778,0.6714285714285714,1553
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 96 -30,0.0 0.0 0.0 0.0 0.0 1.0 0.1,10.1,0.12142857142857143,177,0 0 0 0 0 87 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.7,55,0 0 0 0 0 93 -31,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 0.0,6.666666666666666,0.12142857142857143,154
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s2,28 8 4333 25705 0 11519 -186,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0.7385714285714285,31,27 4 4171 25277 0 11308 -200,0.0 0.0 0.0 0.10272536687631027 0.0 0.0 0.0,102.72536687631028,0.7285714285714285,616,27 5 4200 25228 0 11384 -197,0.0 0.25 0.17901234567901234 0.0 0.0 0.36018957345971564 0.21428571428571427,26793.939638239008,0.7285714285714285,325
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 90 -14,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.2,222,0 0 0 0 0 101 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.6714285714285714,92,0 0 0 0 0 101 -21,0.0 0.0 0.0 0.0 0.0 1.0 0.3,10.3,0.2,271
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s1,23 156 50 288 10 317 -32,1.0 0.0 1.0 1.0 0.1 0.0 0.0,1011010.0,0.014285714285714285,887,22 182 44 144 19 452 6,0.0 1.0 0.8666666666666667 0.34545454545454546 1.0 1.0 1.0,109123.12121212122,0.7964285714285714,1453,22 171 5 68 9 370 1,0.0 0.5769230769230769 0.0 0.0 0.0 0.3925925925925926 0.868421052631579,57697.10203928625,0.6392857142857142,1789
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 103 -38,0.0 0.0 0.0 0.0 0.0 0.05 0.0,0.5,0.16428571428571428,163,0 0 0 0 0 122 -37,0.0 0.0 0.0 0.0 0.0 1.0 0.09090909090909091,10.090909090909092,0.5571428571428572,114,0 0 0 0 0 102 -27,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.16428571428571428,114
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s4,17 7 2568 20375 0 7404 -207,1.0 0.0 1.0 0.0 0.0 0.06451612903225806 1.0,1010001.6451612903,0.6446428571428572,140,15 7 2555 20496 0 7462 -226,0.0 0.0 0.5185185185185185 0.983739837398374 0.0 1.0 0.0,6178.925022583559,0.6553571428571429,854,16 7 2541 20498 0 7400 -226,0.5 0.0 0.0 1.0 0.0 0.0 0.0,501000.0,0.6464285714285715,441
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1322 -143,0.0 0.0 0.0 0.0 0.0 0.8674242424242424 0.0,8.674242424242424,0.43,48,0 0 0 0 0 1093 -107,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5471428571428572,65,0 0 0 0 0 1357 -120,0.0 0.0 0.0 0.0 0.0 1.0 0.6388888888888888,10.63888888888889,0.4257142857142857,60
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s0,50 381 8216 1273 550 8004 24,1.0 1.0 0.0 1.0 1.0 1.0 0.8352941176470589,1101110.8352941177,0.30857142857142855,261,36 134 9782 323 12 7649 -47,0.06666666666666667 0.0 0.9200940070505288 0.0 0.0 0.2588726513569937 0.0,75870.19546368552,0.7871428571428571,451,35 154 9918 768 218 7525 38,0.0 0.08097165991902834 1.0 0.46842105263157896 0.3828996282527881 0.0 1.0,18604.877007359693,0.7871428571428571,495
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 815 -84,0.0 0.0 0.0 0.0 0.0 1.0 0.5555555555555556,10.555555555555555,0.39464285714285713,98,0 0 0 0 0 351 -94,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6517857142857143,75,0 0 0 0 0 810 -76,0.0 0.0 0.0 0.0 0.0 0.9892241379310345 1.0,10.892241379310345,0.3482142857142857,150
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s8,24 32 630 2597 0 1792 -98,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.009523809523809525,674,0 0 1320 12599 0 4012 -148,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6428571428571429,249,0 0 1108 11881 0 3670 -123,0.0 0.0 0.6927536231884058 0.9282143571285743 0.0 0.845945945945946 0.5,7864.710048472091,0.6309523809523809,520
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s1,10 24 30 154 13 254 -21,0.0 0.0 1.0 1.0 1.0 0.0 0.25,11100.25,0.014285714285714285,2016,12 88 0 16 0 304 -22,0.6666666666666666 0.9696969696969697 0.0 0.0 0.0 0.684931506849315 0.0,763643.2129514321,0.7142857142857143,3421,13 90 0 17 0 327 -18,1.0 1.0 0.0 0.007246376811594203 0.0 1.0 1.0,1100018.2463768115,0.7,3250
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s5,56 564 370 659 84 1540 55,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.3535714285714286,445,25 365 80 143 20 1099 -52,0.03125 0.0 0.1853932584269663 0.0 0.09859154929577464 0.1863468634686347 0.10084033613445378,33115.75604817006,0.7392857142857143,784,24 377 14 179 13 998 -64,0.0 0.06030150753768844 0.0 0.06976744186046512 0.0 0.0 0.0,6099.918195629309,0.7482142857142857,759
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s6,1 3 154 4430 0 853 -32,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0.55,3293,0 41 44 179 0 424 -9,0.0 1.0 0.0 0.0 0.0 0.0 0.5609756097560976,100000.56097560975,0.6928571428571428,3011,0 6 83 1065 1 672 9,0.0 0.07894736842105263 0.35454545454545455 0.20842154787108916 1.0 0.578088578088578 1.0,11755.393821211781,0.5571428571428572,3235
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s4,2 36 26 62 3 239 -17,0.0 0.0 1.0 1.0 0.75 0.0 1.0,11076.0,0.02857142857142857,1824,9 90 3 34 4 302 -22,1.0 1.0 0.0 0.24324324324324326 1.0 0.8513513513513513 0.5454545454545454,1100352.3022113023,0.7642857142857142,3474,8 74 11 25 0 313 -28,0.8571428571428571 0.7037037037037037 0.34782608695652173 0.0 0.0 1.0 0.0,931001.4883827926,0.7357142857142858,3549
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s0,21 103 1824 8036 0 4749 -88,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.23035714285714284,457,0 0 2363 18488 0 6904 -147,0.0 0.0 0.8909090909090909 0.9457111834961998 0.0 0.9197609901835254 0.0,9863.999702488944,0.6410714285714286,116,0 0 2429 19088 0 7092 -147,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6446428571428572,69
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s9,23 7 2577 20576 0 7453 -199,1.0 0.0 0.0 0.0 0.0 0.0 1.0,1000001.0,0.6375,81,22 7 2588 20823 0 7479 -220,0.0 0.0 1.0 1.0 0.0 0.5 0.0,11005.0,0.6446428571428572,152,22 7 2588 20739 0 7505 -218,0.0 0.0 1.0 0.659919028340081 0.0 1.0 0.09523809523809523,10670.014266435319,0.6446428571428572,163
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s4,9 3 605 9050 0 2094 -52,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0.6464285714285715,1550,8 3 553 6852 0 1985 -18,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6857142857142857,1003,9 3 590 8391 0 2027 -40,1.0 0.0 0.7115384615384616 0.7001819836214741 0.0 0.3853211009174312 0.35294117647058826,1007819.7727511917,0.65,1475
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s3,18 7 1467 14782 0 4522 -83,1.0 1.0 1.0 0.0782608695652174 0.0 1.0 1.0,1110089.2608695652,0.7380952380952381,887,17 6 1460 15100 0 4484 -94,0.0 0.0 0.6666666666666666 1.0 0.0 0.5529411764705883 0.35294117647058826,7672.549019607843,0.7428571428571429,294,17 6 1446 14755 0 4437 -100,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7380952380952381,513
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s2,56 295 5962 1018 60 4324 40,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.46785714285714286,371,34 203 5214 522 50 4068 23,0.08333333333333333 0.0 0.0 0.0 0.09090909090909091 0.0 0.0,83342.42424242424,0.8017857142857143,651,32 211 5354 618 49 4295 30,0.0 0.08695652173913043 0.18716577540106952 0.1935483870967742 0.0 0.88671875 0.4117647058823529,10770.137267226397,0.8017857142857143,585
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 373 -55,0.0 0.0 0.0 0.0 0.0 0.0 0.5714285714285714,0.5714285714285714,0.319047619047619,61,0 0 0 0 0 467 -46,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.3880952380952381,25,0 0 0 0 0 425 -67,0.0 0.0 0.0 0.0 0.0 0.5531914893617021 0.0,5.531914893617022,0.30238095238095236,78
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s6,18 7 2601 20337 0 7505 -172,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0.6553571428571429,34,17 3 2427 19736 0 7206 -189,0.0 0.0 0.0 0.3446019629225736 0.0 0.0 0.0,344.6019629225736,0.6446428571428572,896,17 3 2463 19420 0 7319 -178,0.0 0.0 0.20689655172413793 0.0 0.0 0.3779264214046823 0.6470588235294118,2073.391840278955,0.6464285714285715,500
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s5,33 106 3093 12482 0 8455 -58,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.3585714285714286,387,0 0 4008 22453 0 10867 -194,0.0 0.0 1.0 0.9834303185718513 0.0 1.0 0.05555555555555555,10993.485874127406,0.6385714285714286,154,0 0 4001 22621 0 10855 -202,0.0 0.0 0.9923497267759562 1.0 0.0 0.9950248756218906 0.0,10933.44751651578,0.6385714285714286,128
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s2,12 6 254 1433 0 816 -45,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.010714285714285714,953,0 0 633 7481 0 2124 -38,0.0 0.0 1.0 0.9441148922884796 0.0 0.9879154078549849 1.0,10954.99404636703,0.6357142857142857,476,0 0 626 7839 0 2140 -41,0.0 0.0 0.9815303430079155 1.0 0.0 1.0 0.5714285714285714,10825.874858650584,0.6107142857142858,373
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 184 -28,0.0 0.0 0.0 0.0 0.0 0.39416058394160586 0.4411764705882353,4.382782310004294,0.075,316,0 0 0 0 0 130 -43,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.5857142857142857,51,0 0 0 0 0 267 -9,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.3107142857142857,136
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s5,9 11 596 7448 0 2032 -14,0.5 1.0 0.44660194174757284 0.46838111298482293 0.0 0.25609756097560976 0.36,604937.3215060703,0.6357142857142857,1209,7 5 550 6337 0 1969 18,0.0 0.14285714285714285 0.0 0.0 0.0 0.0 1.0,14286.714285714284,0.6678571428571428,1353,11 4 653 8709 0 2215 -32,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0.6392857142857142,1048
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s0,9 5 1435 14107 0 4391 -95,1.0 0.0 1.0 0.0 0.0 0.8412698412698413 1.0,1010009.4126984127,0.638095238095238,252,7 13 1373 14471 1 4285 -118,0.0 1.0 0.0 0.3629112662013958 1.0 0.0 0.17857142857142858,100463.08983762996,0.6404761904761904,1247,7 12 1431 15110 0 4411 -123,0.0 0.875 0.9354838709677419 1.0 0.0 1.0 0.0,97864.83870967742,0.6428571428571429,1293
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 543 -53,0.0 0.0 0.0 0.0 0.0 1.0 0.6875,10.6875,0.2571428571428571,90,0 0 0 0 0 418 -64,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.35714285714285715,30,0 0 0 0 0 521 -48,0.0 0.0 0.0 0.0 0.0 0.824 1.0,9.24,0.28809523809523807,59
