,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s8,17 377 3150 1457 247 5163 -24,1.0 0.5588235294117647 1.0 0.0 0.0 1.0 0.0,1065892.3529411764,0.01,14212,0 339 2890 1669 335 4733 34,0.0 0.0 0.6054628224582701 0.8833333333333333 0.6567164179104478 0.5331161780673181 1.0,7009.964361487751,0.79,10672,3 407 2491 1697 381 4242 10,0.17647058823529413 1.0 0.0 1.0 1.0 0.0 0.5862068965517241,277571.1744421907,0.7971428571428572,15549
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s3,11 293 3195 1442 296 6369 83,1.0 1.0 1.0 1.0 1.0 0.8202870189171559 1.0,1111109.2028701892,0.5228571428571429,31051,0 2 693 569 96 3854 12,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7042857142857143,35840,0 2 2001 691 179 6920 44,0.0 0.0 0.5227817745803357 0.13974799541809851 0.415 1.0 0.4507042253521127,5419.516445446807,0.6257142857142857,37134
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s8,1 2 0 2 0 86 -17,1.0 1.0 0.0 0.0 0.0 0.0 0.6,1100000.6,0.03571428571428571,3580,0 1 0 2 0 90 -15,0.0 0.0 0.0 0.0 0.0 0.5714285714285714 1.0,6.7142857142857135,0.6857142857142857,34668,0 1 0 2 0 93 -20,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.06428571428571428,31459
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s5,9 1 2 63 8 565 -27,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.01904761904761905,16796,0 0 28 218 38 984 12,0.0 0.0 1.0 1.0 1.0 1.0 0.639344262295082,11110.639344262296,0.6880952380952381,22394,0 0 6 143 17 862 34,0.0 0.0 0.15384615384615385 0.5161290322580645 0.3 0.7088305489260143 1.0,2092.678876208863,0.6547619047619048,19610
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s9,7 0 0 0 0 112 -86,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.009523809523809525,36332,1 228 669 750 113 1410 23,0.14285714285714285 0.8735632183908046 0.7917159763313609 1.0 0.904 0.9481373265157049 0.7266666666666667,239231.23249946872,0.7976190476190477,42021,0 261 845 691 125 1481 64,0.0 1.0 1.0 0.9213333333333333 1.0 1.0 1.0,111032.33333333333,0.7571428571428571,46355
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s7,15 392 1642 1057 141 3035 76,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.575,22422,0 1 111 576 103 2774 -7,0.0 0.0 0.027936507936507936 0.28422619047619047 0.2692307692307692 0.6968641114982579 0.08791208791208792,597.5708999672414,0.6910714285714286,39267,0 1 67 385 89 2174 -15,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6428571428571429,39982
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s4,6 106 2223 1486 108 5985 146,1.0 0.0 1.0 1.0 0.0 1.0 1.0,1011011.0,0.5642857142857143,28768,0 330 1664 1162 144 3787 103,0.0 1.0 0.3423529411764706 0.18592964824120603 1.0 0.047660311958405546 0.0,103709.93566312549,0.7585714285714286,14177,0 299 1373 1088 115 3677 145,0.0 0.8616071428571429 0.0 0.0 0.19444444444444445 0.0 0.9767441860465116,86181.13547434477,0.72,20466
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s6,6 87 268 241 76 1689 25,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.011904761904761904,29082,0 131 1016 874 191 2524 43,0.0 0.24858757062146894 0.8894173602853745 0.5844875346260388 1.0 1.0 1.0,34448.41819962668,0.7666666666666667,26468,0 264 1109 1324 184 2076 41,0.0 1.0 1.0 1.0 0.9391304347826087 0.46347305389221555 0.8888888888888888,111099.43666290607,0.7714285714285715,20054
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 77 -40,0.0 0.0 0.0 0.0 0.0 1.0 0.6764705882352942,10.676470588235293,0.07857142857142857,354,0 0 0 0 0 70 -29,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6142857142857143,154,0 0 0 0 0 77 -63,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.07857142857142857,480
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s6,6 237 2786 1148 267 5682 67,1.0 1.0 0.753043007844198 0.7572559366754618 0.5804347826086956 0.49106382978723406 1.0,1108351.6401316763,0.4957142857142857,32718,0 2 2 0 0 489 -160,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6042857142857143,23354,0 3 3699 1516 460 11064 -26,0.0 0.00425531914893617 1.0 1.0 1.0 1.0 0.5903083700440529,11536.122223263661,0.7642857142857142,31295
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s1,10 304 1860 1094 233 3435 72,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.5053571428571428,33452,0 2 4 291 43 1328 -60,0.0 0.0 0.002150537634408602 0.04970414201183432 0.06403940886699508 0.03215434083601286 0.0,77.93500265097997,0.6803571428571429,36091,0 2 0 249 30 1258 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.14393939393939395,0.14393939393939395,0.7089285714285715,35696
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 95 -28,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.07142857142857142,232,0 0 0 0 0 93 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5714285714285714,85,0 0 0 0 0 95 -25,0.0 0.0 0.0 0.0 0.0 1.0 0.25,10.25,0.07142857142857142,231
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s5,2 0 3 0 0 109 -36,1.0 0.0 1.0 0.0 0.0 0.0 0.0,1010000.0,0.02142857142857143,2881,0 0 2 0 0 126 -27,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5642857142857143,5809,0 0 2 0 0 123 -34,0.0 0.0 0.0 0.0 0.0 0.8235294117647058 0.2222222222222222,8.45751633986928,0.06428571428571428,6514
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 81 -48,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.07857142857142857,485,0 0 0 0 0 78 -28,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6142857142857143,106,0 0 0 0 0 81 -35,0.0 0.0 0.0 0.0 0.0 1.0 0.65,10.65,0.07857142857142857,398
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s7,23 502 2941 1243 173 4881 115,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.6428571428571429,15101,0 2 117 536 63 2734 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.8014285714285714,30075,0 265 1450 1007 163 3864 64,0.0 0.526 0.47202549575070823 0.6661951909476662 0.9090909090909091 0.5263157894736842 0.6506849315068494,58083.27308219008,0.7457142857142857,19279
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s4,15 194 1171 783 141 2541 45,1.0 1.0 1.0 1.0 1.0 1.0 0.9805825242718447,1111110.9805825243,0.5214285714285715,45768,0 35 445 377 74 1995 47,0.0 0.171875 0.38001707941929974 0.48148148148148145 0.524822695035461 0.7572254335260116 1.0,21530.206799513286,0.6928571428571428,58819,0 2 0 0 0 292 -56,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4023809523809524,44944
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s1,10 5 2 2 0 418 -145,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.014285714285714285,22425,0 0 2 2 0 436 -162,0.0 0.0 0.0 0.0 0.0 0.2903225806451613 0.0,2.903225806451613,0.6642857142857143,9221,0 0 2 2 0 480 -150,0.0 0.0 0.0 0.0 0.0 1.0 0.7058823529411765,10.705882352941176,0.055714285714285716,9223
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 78 -51,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.17142857142857143,371,0 0 0 0 0 61 -34,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5964285714285714,85,0 0 0 0 0 77 -43,0.0 0.0 0.0 0.0 0.0 0.9411764705882353 0.47058823529411764,9.882352941176471,0.17142857142857143,317
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s0,2 3 0 0 0 84 -32,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.02142857142857143,4150,0 1 0 0 0 91 -21,0.0 0.0 0.0 0.0 0.0 0.875 1.0,9.75,0.75,33540,0 1 0 0 0 92 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.5454545454545454,10.545454545454545,0.09285714285714286,29646
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s3,13 5 0 4 0 350 -118,1.0 1.0 0.0 0.006036217303822937 0.0 0.0 0.0,1100006.0362173037,0.01607142857142857,33856,0 0 110 498 115 3422 -31,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.6892857142857143,17770,0 0 0 1 0 765 -79,0.0 0.0 0.0 0.0 0.0 0.13509114583333334 0.4482758620689655,1.799187320402299,0.3339285714285714,14837
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s1,7 2 5 57 6 565 -61,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.007142857142857143,18881,0 0 98 235 46 1199 -12,0.0 0.0 1.0 1.0 1.0 1.0 0.7424242424242424,11110.742424242424,0.6714285714285714,22761,0 0 29 186 33 914 5,0.0 0.0 0.25806451612903225 0.7247191011235955 0.675 0.5504731861198738 1.0,3379.3689942751166,0.6238095238095238,22051
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s6,3 18 388 233 58 1496 14,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.3678571428571429,87293,0 0 2 6 0 98 -42,0.0 0.0 0.0 0.0 0.0 0.0 0.37777777777777777,0.37777777777777777,0.5357142857142857,45276,0 0 2 6 0 105 -76,0.0 0.0 0.0 0.0 0.0 0.005007153075822604 0.0,0.05007153075822604,0.05357142857142857,29898
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s8,6 1 119 92 29 690 20,1.0 0.0 0.05813953488372093 0.0 0.0 0.0 0.0,1000581.3953488372,0.010714285714285714,19865,0 1 114 175 74 1444 32,0.0 0.0 0.0 0.7980769230769231 1.0 1.0 0.36363636363636365,908.4405594405595,0.6857142857142857,62425,0 1 200 196 71 1403 53,0.0 0.0 1.0 1.0 0.9333333333333333 0.9456233421750663 1.0,11103.789566755084,0.6785714285714286,60195
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 95 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.25,10.25,0.12142857142857143,183,0 0 0 0 0 87 -23,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6642857142857143,56,0 0 0 0 0 91 -27,0.0 0.0 0.0 0.0 0.0 0.5 0.0,5.0,0.12142857142857143,158
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s2,38 525 4849 2149 425 5393 112,1.0 1.0 1.0 1.0 1.0 0.0 1.0,1111101.0,0.5085714285714286,17914,0 187 2321 1305 284 5732 105,0.0 0.3524904214559387 0.0 0.3442113442113442 0.0 0.09056906224953246 0.8727272727272727,35595.03190770044,0.7471428571428571,22422,0 3 2393 862 347 9136 57,0.0 0.0 0.028481012658227847 0.0 0.44680851063829785 1.0 0.0,339.49097764610826,0.72,30566
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 89 -20,0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285,0.14285714285714285,0.2,231,0 0 0 0 0 89 -14,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6642857142857143,111,0 0 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.2,341
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s1,10 0 0 3 0 62 -58,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.014285714285714285,20577,0 15 593 483 136 2001 33,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0.7357142857142858,70040,0 1 366 281 136 1694 20,0.0 0.06666666666666667 0.6172006745362564 0.5791666666666667 1.0 0.8416709644146467 0.8571428571428571,13527.113931197187,0.725,57646
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 97 -32,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 0.0,6.666666666666666,0.16428571428571428,174,0 0 0 0 0 87 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.2,0.2,0.6357142857142857,147,0 0 0 0 0 102 -27,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.16428571428571428,114
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s4,9 257 1811 910 186 3531 52,1.0 1.0 1.0 1.0 0.0 0.5950486295313882 1.0,1111006.9504862954,0.5375,37713,0 143 1110 724 195 2858 -11,0.0 0.43283582089552236 0.0 0.25 1.0 0.0 0.0,43633.582089552234,0.75,39210,0 56 1155 662 186 3989 2,0.0 0.0 0.06419400855920114 0.0 0.0 1.0 0.20634920634920634,652.1464347983606,0.7089285714285715,38882
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1114 -107,0.0 0.0 0.0 0.0 0.0 0.9553219448094612 1.0,10.553219448094612,0.2671428571428571,269,0 0 0 0 0 387 -134,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.65,208,0 0 0 0 0 1148 -110,0.0 0.0 0.0 0.0 0.0 1.0 0.8888888888888888,10.88888888888889,0.22142857142857142,359
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s0,14 369 3124 1817 294 4887 -21,1.0 0.0 0.0 0.05490716180371353 0.0 0.0 0.0,1000054.9071618037,0.017142857142857144,10010,4 602 9428 5380 1025 9491 5,0.09090909090909091 1.0 1.0 1.0 1.0 1.0 0.3333333333333333,202019.42424242425,0.8214285714285714,5369,3 538 3701 1610 347 4921 57,0.0 0.7253218884120172 0.09152918781725888 0.0 0.07250341997264022 0.007384882710686359 1.0,73455.80491019867,0.7857142857142857,11687
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 731 -75,0.0 0.0 0.0 0.0 0.0 0.8089430894308943 1.0,9.089430894308943,0.2910714285714286,208,0 0 0 0 0 333 -104,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6267857142857143,101,0 0 0 0 0 825 -76,0.0 0.0 0.0 0.0 0.0 1.0 0.9655172413793104,10.96551724137931,0.3107142857142857,200
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s8,8 2 0 0 0 126 -116,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.009523809523809525,20362,0 0 47 251 51 1047 -30,0.0 0.0 1.0 1.0 1.0 1.0 0.7747747747747747,11110.774774774774,0.7357142857142858,19990,0 0 14 198 30 760 -5,0.0 0.0 0.2978723404255319 0.7888446215139442 0.5882352941176471 0.6883821932681867 1.0,3834.27537711371,0.6761904761904762,17679
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s1,7 1 1 0 0 76 -34,1.0 0.0 1.0 0.0 0.0 0.0 0.3,1010000.3,0.014285714285714285,6064,0 1 0 0 0 86 -37,0.0 0.0 0.0 0.0 0.0 0.5882352941176471 0.0,5.882352941176471,0.6571428571428571,40235,0 1 0 0 0 93 -27,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.24285714285714285,54420
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s5,12 471 923 1287 151 2072 25,1.0 0.0 1.0 1.0 0.6813186813186813 1.0 0.0,1011078.1318681319,0.019642857142857142,13085,2 500 899 1136 180 1681 54,0.16666666666666666 0.26851851851851855 0.9178082191780822 0.45878136200716846 1.0 0.31523642732049034 0.4603174603174603,203258.99475404003,0.8178571428571428,25349,0 579 631 1008 89 1501 88,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0.75,21371
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s6,3 0 0 0 0 87 -20,1.0 0.0 0.0 0.0 0.0 0.0 0.6666666666666666,1000000.6666666666,0.0,107326,0 1 2 0 0 96 -17,0.0 1.0 1.0 0.0 0.0 0.75 1.0,110008.5,0.4857142857142857,13797,0 1 2 0 0 99 -26,0.0 1.0 1.0 0.0 0.0 1.0 0.0,110010.0,0.04285714285714286,14627
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s4,1 4 3 0 0 97 -30,1.0 1.0 1.0 0.0 0.0 0.0 0.125,1110000.125,0.02857142857142857,4939,0 1 0 0 0 108 -23,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4857142857142857,34295,0 1 0 0 0 106 -31,0.0 0.0 0.0 0.0 0.0 0.8181818181818182 0.0,8.181818181818182,0.12857142857142856,28468
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s0,14 3 1 26 0 477 -62,1.0 1.0 0.00390625 0.06561679790026247 0.0 0.07128309572301425 0.24358974358974358,1100105.635718601,0.014285714285714285,25068,0 0 0 1 0 337 -81,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6767857142857143,15407,0 0 256 382 74 2301 -3,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.6482142857142857,13507
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s9,17 442 2113 1620 209 3429 87,1.0 1.0 0.9563691073219659 1.0 0.7282608695652174 0.4691066509248327 1.0,1110642.2082266856,0.5089285714285714,24093,0 37 2200 777 259 4778 -20,0.0 0.08163265306122448 1.0 0.2701298701298701 1.0 1.0 0.0,18543.395176252317,0.7035714285714286,37353,0 1 206 465 75 2237 -11,0.0 0.0 0.0 0.0 0.0 0.0 0.08411214953271028,0.08411214953271028,0.6357142857142857,38006
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s4,4 92 884 599 102 1649 19,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.4642857142857143,77916,0 1 0 0 0 97 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.5571428571428572,68405,0 1 22 8 0 389 0,0.0 0.0 0.024886877828054297 0.01335559265442404 0.0 0.18814432989690721 0.62,264.7258142339361,0.5,85058
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s3,15 350 2185 1779 223 2779 60,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.5452380952380952,36036,0 54 611 653 129 2399 47,0.0 0.14942528735632185 0.2796338672768879 0.36491821771009586 0.57847533632287 0.837953091684435 0.8088235294117647,18170.821514189705,0.6666666666666666,50903,0 2 0 6 0 434 -8,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7547619047619047,47945
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s2,13 155 2003 1067 314 3979 -25,1.0 0.0 0.8734177215189873 0.0 1.0 1.0 0.0,1008844.1772151899,0.008928571428571428,17335,0 436 2083 2423 252 2715 29,0.0 0.8051575931232091 1.0 1.0 0.30337078651685395 0.29227323628219487 0.9310344827586207,91549.95015781817,0.775,12472,3 504 1451 1837 225 2193 33,0.23076923076923078 1.0 0.0 0.5678466076696165 0.0 0.0 1.0,331338.07737690036,0.7839285714285714,13263
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 130 -102,0.0 0.0 0.0 0.0 0.0 0.42857142857142855 0.0,4.285714285714286,0.05714285714285714,401,0 0 0 0 0 134 -81,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.6595238095238095,99,0 0 0 0 0 127 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.6666666666666666,0.6666666666666666,0.05714285714285714,413
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n40-d28-r0.10-rp2-fp2-s6,18 355 1559 957 136 3029 72,1.0 1.0 1.0 1.0 0.7361111111111112 0.8387429160226687 1.0,1111082.9985402713,0.5107142857142857,32940,1 118 1126 677 174 3342 68,0.05555555555555555 0.32670454545454547 0.7217223650385605 0.5888399412628488 1.0 1.0 0.9560439560439561,96143.02973661461,0.7464285714285714,44097,0 3 3 276 30 1401 -19,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.65,40511
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s5,18 8 504 203 37 2095 -72,1.0 1.0 1.0 0.8152610441767069 1.0 1.0 0.3333333333333333,1110925.59437751,0.018571428571428572,28331,0 0 2 0 0 510 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6371428571428571,10606,0 0 8 249 13 1575 -4,0.0 0.0 0.01195219123505976 1.0 0.35135135135135137 0.6719242902208202 1.0,1162.376290387941,0.6271428571428571,14272
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s2,7 0 6 0 0 77 -32,1.0 0.0 0.0 0.0 0.0 0.0 0.6363636363636364,1000000.6363636364,0.010714285714285714,7285,0 0 10 0 0 103 -28,0.0 0.0 1.0 0.0 0.0 0.65 1.0,10007.5,0.6071428571428571,12222,0 0 10 0 0 117 -39,0.0 0.0 1.0 0.0 0.0 1.0 0.0,10010.0,0.07142857142857142,17682
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 104 -49,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.075,429,0 0 0 0 0 98 -19,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.65,148,0 0 0 0 0 99 -39,0.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.3333333333333333,1.9999999999999998,0.075,487
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n20-d28-r0.10-rp2-fp2-s5,3 48 664 478 155 2205 28,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.4035714285714286,83155,0 1 4 0 0 87 -10,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.5142857142857142,42338,0 1 4 1 0 192 4,0.0 0.0 0.0 0.0020920502092050207 0.0 0.049575070821529746 0.3684210526315789,2.956221970051897,0.4714285714285714,81514
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s0,9 182 1386 749 155 2950 22,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.4928571428571429,46549,0 2 35 200 22 839 -6,0.0 0.0 0.0 0.1201923076923077 0.0 0.0 0.0,120.1923076923077,0.6714285714285714,51753,0 2 72 125 23 968 16,0.0 0.0 0.027387120651369355 0.0 0.007518796992481203 0.0611084793936523 0.7857142857142857,276.01988529259245,0.6214285714285714,49339
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 146 -78,0.0 0.0 0.0 0.0 0.0 0.0 0.5588235294117647,0.5588235294117647,0.05,439,0 0 0 0 0 149 -116,0.0 0.0 0.0 0.0 0.0 0.008 0.0,0.08,0.6,161,0 0 0 0 0 521 -48,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.28809523809523807,59
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s8,17 377 3150 1463 247 5156 -24,1.0 0.40425531914893614 1.0 0.0 0.0 1.0 0.0,1050435.5319148935,0.01,14197,0 339 2890 1669 335 4733 34,0.0 0.0 0.6348314606741573 1.0 0.6821705426356589 0.537199124726477 0.9508196721311475,7422.854471924535,0.79,10672,1 433 2438 1623 376 4242 37,0.058823529411764705 1.0 0.0 0.7766990291262136 1.0 0.0 1.0,159701.2284408909,0.7971428571428572,16103
resolved-p14d-c14d-comp-ps/resolved-c14d-p14d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s3,14 268 3208 1318 277 6497 83,1.0 1.0 1.0 1.0 1.0 0.6573686657368666 1.0,1111107.5736866575,0.5228571428571429,30222,0 2 1152 586 148 5083 -2,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6928571428571428,32099,0 2 1678 591 151 7234 50,0.0 0.0 0.25583657587548636 0.006830601092896175 0.023255813953488372 1.0 0.611764705882353,2578.133705948991,0.6242857142857143,38551
