,mp-is1-p-hi-org-obj,mp-is1-p-hi-nrm-obj,mp-is1-p-hi-obj,mp-is1-p-hi-diff,mp-is1-p-hi-freq,mp-is1-p-low-org-obj,mp-is1-p-low-nrm-obj,mp-is1-p-low-obj,mp-is1-p-low-diff,mp-is1-p-low-freq,mp-is1-p-mid-org-obj,mp-is1-p-mid-nrm-obj,mp-is1-p-mid-obj,mp-is1-p-mid-diff,mp-is1-p-mid-freq,mp-is10-p-hi-org-obj,mp-is10-p-hi-nrm-obj,mp-is10-p-hi-obj,mp-is10-p-hi-diff,mp-is10-p-hi-freq,mp-is10-p-low-org-obj,mp-is10-p-low-nrm-obj,mp-is10-p-low-obj,mp-is10-p-low-diff,mp-is10-p-low-freq,mp-is10-p-mid-org-obj,mp-is10-p-mid-nrm-obj,mp-is10-p-mid-obj,mp-is10-p-mid-diff,mp-is10-p-mid-freq,mp-is100-p-hi-org-obj,mp-is100-p-hi-nrm-obj,mp-is100-p-hi-obj,mp-is100-p-hi-diff,mp-is100-p-hi-freq,mp-is100-p-low-org-obj,mp-is100-p-low-nrm-obj,mp-is100-p-low-obj,mp-is100-p-low-diff,mp-is100-p-low-freq,mp-is100-p-mid-org-obj,mp-is100-p-mid-nrm-obj,mp-is100-p-mid-obj,mp-is100-p-mid-diff,mp-is100-p-mid-freq
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s4,0 44 1331 2466 45 4203 68,0.0 0.6666666666666666 0.0 0.2719033232628399 0.0 0.09580838323353294 1.0,66940.52807376183,0,8266,0 46 1402 2376 45 4327 53,0.0 0.8333333333333334 0.5867768595041323 0.0 0.0 0.8383233532934131 0.4642857142857143,89209.9494476219,0,8060,0 46 1389 2446 45 4187 60,0.0 0.8333333333333334 0.4793388429752066 0.21148036253776434 0.0 0.0 0.7142857142857143,88338.91641133747,0,8082,0 48 1426 2684 45 4353 43,0.0 1.0 0.7851239669421488 0.9305135951661632 0.0 0.9940119760479041 0.10714285714285714,108791.80052720527,0,7989,1 36 1343 2682 47 4227 40,1.0 0.0 0.09917355371900827 0.9244712990936556 1.0 0.23952095808383234 0.0,1002018.6020458647,0,7769,0 48 1452 2684 45 4353 48,0.0 1.0 1.0 0.9305135951661632 0.0 0.9940119760479041 0.2857142857142857,110940.73942921235,0,7933,0 48 1435 2684 45 4353 45,0.0 1.0 0.859504132231405 0.9305135951661632 0.0 0.9940119760479041 0.17857142857142858,109535.67360866925,0,7986,0 44 1340 2465 46 4202 64,0.0 0.6666666666666666 0.0743801652892562 0.2688821752265861 0.5 0.08982035928143713 0.8571428571428571,67731.10584123577,0,8251,0 46 1416 2707 45 4354 51,0.0 0.8333333333333334 0.7024793388429752 1.0 0.0 1.0 0.39285714285714285,91368.51957890595,0,8003
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204,0 0 0 0 0 459 -162,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,199,0 0 0 0 0 458 -118,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,204
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s0,11 220 3480 1021 402 6484 35,1.0 0.12658227848101267 0.03571428571428571 0.0 0.9 0.5121951219512195 0.45454545454545453,1013110.9472019182,0,5260,10 289 3561 1050 393 6400 30,0.0 1.0 1.0 0.9666666666666667 0.0 0.0 0.0,110966.66666666667,0,5840,11 210 3477 1033 396 6494 38,1.0 0.0 0.0 0.4 0.3 0.573170731707317 0.7272727272727273,1000436.4589800444,0,5795,11 210 3477 1033 398 6494 38,1.0 0.0 0.0 0.4 0.5 0.573170731707317 0.7272727272727273,1000456.4589800444,0,5794,11 211 3512 1051 403 6564 41,1.0 0.012658227848101266 0.4166666666666667 1.0 1.0 1.0 1.0,1006543.4894514767,0,5602,11 210 3477 1033 398 6494 38,1.0 0.0 0.0 0.4 0.5 0.573170731707317 0.7272727272727273,1000456.4589800444,0,5794,11 210 3477 1033 396 6494 38,1.0 0.0 0.0 0.4 0.3 0.573170731707317 0.7272727272727273,1000436.4589800444,0,5795,11 210 3477 1033 398 6494 38,1.0 0.0 0.0 0.4 0.5 0.573170731707317 0.7272727272727273,1000456.4589800444,0,5794,11 210 3477 1033 398 6494 38,1.0 0.0 0.0 0.4 0.5 0.573170731707317 0.7272727272727273,1000456.4589800444,0,5794
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171,0 0 0 0 0 376 -88,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,171
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 510 2186 18 2058 16,0.0 0.0 0.45454545454545453 0.721419185282523 0.5 0.03558718861209965 0.7647058823529411,5317.994308505543,0,5736,0 0 510 2187 16 2048 18,0.0 0.0 0.45454545454545453 0.7227332457293035 0.0 0.0 0.8823529411764706,5269.070144125025,0,5727,0 0 540 2398 20 2127 16,0.0 0.0 1.0 1.0 1.0 0.28113879003558717 0.7647058823529411,11103.576093782709,0,5000,0 0 498 2145 19 2329 3,0.0 0.0 0.23636363636363636 0.6675427069645203 0.75 1.0 0.0,3116.1790706008837,0,5781,0 0 510 2187 16 2048 11,0.0 0.0 0.45454545454545453 0.7227332457293035 0.0 0.0 0.47058823529411764,5268.658379419142,0,5734,0 0 490 1637 17 2302 12,0.0 0.0 0.09090909090909091 0.0 0.25 0.9039145907473309 0.5294117647058824,943.6594667630883,0,5942,0 0 485 1643 17 2280 5,0.0 0.0 0.0 0.00788436268068331 0.25 0.8256227758007118 0.11764705882352941,41.25823749751395,0,5985,0 0 510 2190 17 2057 20,0.0 0.0 0.45454545454545453 0.7266754270696452 0.25 0.03202846975088968 1.0,5298.450257221699,0,5694,0 0 485 1644 18 2280 7,0.0 0.0 0.0 0.009198423127463863 0.5 0.8256227758007118 0.23529411764705882,67.68994500311804,0,5967
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s1,0 2 40 58 26 482 -2,0.0 0.0 0.0 0.0 0.0 0.0 0.5454545454545454,0.5454545454545454,0,31606,0 2 40 59 26 496 3,0.0 0.0 0.0 0.037037037037037035 0.0 0.24561403508771928 1.0,40.49317738791423,0,31528,0 2 43 75 33 525 3,0.0 0.0 0.5 0.6296296296296297 0.3181818181818182 0.7543859649122807 1.0,5669.991671096935,0,30970,0 2 46 77 46 520 -7,0.0 0.0 1.0 0.7037037037037037 0.9090909090909091 0.6666666666666666 0.09090909090909091,10801.37037037037,0,30622,0 2 46 77 46 521 -7,0.0 0.0 1.0 0.7037037037037037 0.9090909090909091 0.6842105263157895 0.09090909090909091,10801.545808966863,0,30618,0 2 44 83 47 527 -6,0.0 0.0 0.6666666666666666 0.9259259259259259 0.9545454545454546 0.7894736842105263 0.18181818181818182,7696.12369307106,0,30753,0 2 43 75 36 513 -4,0.0 0.0 0.5 0.6296296296296297 0.45454545454545453 0.543859649122807 0.36363636363636365,5680.886407939039,0,30953,0 2 45 85 48 539 -7,0.0 0.0 0.8333333333333334 1.0 1.0 1.0 0.09090909090909091,9443.424242424244,0,30670,0 2 46 77 46 521 -8,0.0 0.0 1.0 0.7037037037037037 0.9090909090909091 0.6842105263157895 0.0,10801.454899875953,0,30619
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s5,13 383 613 373 135 1487 56,0.0 0.0 0.0 0.3333333333333333 0.0 0.5185185185185185 1.0,339.5185185185185,0,10453,13 383 613 367 135 1483 51,0.0 0.0 0.0 0.0 0.0 0.37037037037037035 0.5,4.203703703703703,0,10617,13 383 613 381 136 1500 54,0.0 0.0 0.0 0.7777777777777778 1.0 1.0 0.8,888.5777777777778,0,10351,13 384 613 385 135 1488 55,0.0 0.2 0.0 1.0 0.0 0.5555555555555556 0.9,21006.455555555556,0,9822,13 384 613 375 135 1477 52,0.0 0.2 0.0 0.4444444444444444 0.0 0.14814814814814814 0.6,20446.525925925926,0,9950,13 388 624 367 135 1474 46,0.0 1.0 1.0 0.0 0.0 0.037037037037037035 0.0,110000.37037037036,0,8506,13 383 613 370 135 1486 55,0.0 0.0 0.0 0.16666666666666666 0.0 0.48148148148148145 0.9,172.38148148148147,0,10516,13 385 614 368 135 1473 48,0.0 0.4 0.09090909090909091 0.05555555555555555 0.0 0.0 0.2,40964.84646464646,0,9575,13 384 613 375 135 1482 49,0.0 0.2 0.0 0.4444444444444444 0.0 0.3333333333333333 0.3,20448.077777777777,0,9933
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 2 0 0 116 -33,0.0 0.0 0.0 0.0 0.0 0.21794871794871795 0.0,2.1794871794871797,0,16186,0 1 2 0 0 173 -24,0.0 0.0 0.0 0.0 0.0 0.9487179487179487 0.5294117647058824,10.01659125188537,0,16055,0 1 2 0 0 177 -16,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,16028,0 1 2 0 0 116 -33,0.0 0.0 0.0 0.0 0.0 0.21794871794871795 0.0,2.1794871794871797,0,16186,0 1 2 0 0 100 -20,0.0 0.0 0.0 0.0 0.0 0.01282051282051282 0.7647058823529411,0.8929110105580693,0,16192,0 1 2 0 0 99 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.5882352941176471,0.5882352941176471,0,16194,0 1 2 0 0 99 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.47058823529411764,0.47058823529411764,0,16195,0 1 2 0 0 116 -33,0.0 0.0 0.0 0.0 0.0 0.21794871794871795 0.0,2.1794871794871797,0,16186,0 1 2 0 0 100 -20,0.0 0.0 0.0 0.0 0.0 0.01282051282051282 0.7647058823529411,0.8929110105580693,0,16192
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s4,0 1 46 74 31 578 -26,0.0 0.0 0.8 0.2916666666666667 0.0 0.3141025641025641 0.0,8294.807692307691,0,27574,0 1 46 84 34 587 -21,0.0 0.0 0.8 0.4305555555555556 0.16666666666666666 0.3717948717948718 0.2777777777777778,8451.217948717947,0,27384,0 1 46 74 31 577 -23,0.0 0.0 0.8 0.2916666666666667 0.0 0.3076923076923077 0.16666666666666666,8294.910256410256,0,27578,0 1 47 87 49 602 -13,0.0 0.0 1.0 0.4722222222222222 1.0 0.46794871794871795 0.7222222222222222,10577.623931623932,0,27227,0 1 42 53 44 589 -17,0.0 0.0 0.0 0.0 0.7222222222222222 0.38461538461538464 0.5,76.56837606837605,0,28422,0 1 42 53 44 588 -18,0.0 0.0 0.0 0.0 0.7222222222222222 0.3782051282051282 0.4444444444444444,76.44871794871794,0,28425,0 1 46 81 32 597 -22,0.0 0.0 0.8 0.3888888888888889 0.05555555555555555 0.4358974358974359 0.2222222222222222,8399.02564102564,0,27410,0 1 42 57 38 685 -16,0.0 0.0 0.0 0.05555555555555555 0.3888888888888889 1.0 0.5555555555555556,105.0,0,28215,0 6 42 125 46 529 -8,0.0 1.0 0.0 1.0 0.8333333333333334 0.0 1.0,101084.33333333333,0,25823
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 822 1435 53 3309 134,0.0 0.0 0.2641509433962264 0.006060606060606061 0.9473684210526315 0.10857142857142857 0.7619047619047619,2744.1545011757526,0,3634,0 0 899 2090 35 3613 139,0.0 0.0 0.9905660377358491 0.9984848484848485 0.0 0.9771428571428571 1.0,10914.916654414767,0,3067,0 0 794 1431 45 3297 134,0.0 0.0 0.0 0.0 0.5263157894736842 0.07428571428571429 0.7619047619047619,54.13634085213032,0,3876,0 0 820 1434 53 3303 127,0.0 0.0 0.24528301886792453 0.004545454545454545 0.9473684210526315 0.09142857142857143 0.42857142857142855,2553.45534247282,0,3670,0 0 820 1435 54 3305 130,0.0 0.0 0.24528301886792453 0.006060606060606061 1.0 0.09714285714285714 0.5714285714285714,2560.433651882708,0,3653,0 0 797 1431 44 3271 118,0.0 0.0 0.02830188679245283 0.0 0.47368421052631576 0.0 0.0,330.38728897715987,0,3802,0 0 817 1434 47 3341 127,0.0 0.0 0.2169811320754717 0.004545454545454545 0.631578947368421 0.2 0.42857142857142855,2239.9432414655853,0,3686,0 0 797 1433 45 3272 120,0.0 0.0 0.02830188679245283 0.0030303030303030303 0.5263157894736842 0.002857142857142857 0.09523809523809523,338.80455942600923,0,3789,0 0 900 2091 36 3621 138,0.0 0.0 1.0 1.0 0.05263157894736842 1.0 0.9523809523809523,11016.215538847118,0,3059
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s9,3 57 1329 3681 30 4787 132,0.25 1.0 0.6158940397350994 0.2540909090909091 0.85 0.611353711790393 0.9,356505.0448435598,0,5251,5 40 1316 3886 24 4807 106,0.5 0.5641025641025641 0.5298013245033113 0.3472727272727273 0.55 0.6404657933042213 0.4666666666666667,562117.4137071619,0,5130,1 52 1295 3190 30 4471 132,0.0 0.8717948717948718 0.39072847682119205 0.03090909090909091 0.85 0.15138282387190685 0.9,91205.0948668469,0,5874,3 55 1312 3664 33 4709 125,0.25 0.9487179487179487 0.5033112582781457 0.24636363636363637 1.0 0.4978165938864629 0.7833333333333333,350257.0325902122,0,5364,1 53 1295 3190 30 4471 132,0.0 0.8974358974358975 0.39072847682119205 0.03090909090909091 0.85 0.15138282387190685 0.9,93769.19743094947,0,5872,9 18 1387 5322 13 5054 78,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,4206,2 48 1271 3490 32 4520 137,0.125 0.7692307692307693 0.23178807947019867 0.16727272727272727 0.95 0.22270742358078602 0.9833333333333333,204506.44085262078,0,5756,2 51 1295 3588 30 4656 131,0.125 0.8461538461538461 0.39072847682119205 0.21181818181818182 0.85 0.42066957787481807 0.8833333333333333,213824.5775945268,0,5568,1 46 1236 3122 29 4367 138,0.0 0.717948717948718 0.0 0.0 0.8 0.0 1.0,71875.8717948718,0,5993
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s4,0 1 205 530 1 1057 31,0.0 0.0 0.13636363636363635 0.15428571428571428 0.0 0.24203821656050956 0.673469387755102,1521.015929475438,0,17929,0 1 205 531 2 1062 32,0.0 0.0 0.13636363636363635 0.15619047619047619 0.3333333333333333 0.27388535031847133 0.6938775510204082,1556.592904214378,0,17851,0 1 228 925 4 1139 -2,0.0 0.0 0.6590909090909091 0.9066666666666666 1.0 0.7643312101910829 0.0,7605.219069677669,0,15496,0 1 199 455 1 1019 32,0.0 0.0 0.0 0.011428571428571429 0.0 0.0 0.6938775510204082,12.122448979591837,0,19161,0 1 243 974 1 1176 47,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0,14680,0 1 203 456 1 1066 38,0.0 0.0 0.09090909090909091 0.013333333333333334 0.0 0.29936305732484075 0.8163265306122449,926.2341995281032,0,18583,0 1 203 449 1 1048 33,0.0 0.0 0.09090909090909091 0.0 0.0 0.18471337579617833 0.7142857142857143,911.6523285631565,0,18882,0 1 203 476 1 1063 47,0.0 0.0 0.09090909090909091 0.05142857142857143 0.0 0.2802547770700637 1.0,964.3220282901812,0,18537,0 1 203 452 1 1053 44,0.0 0.0 0.09090909090909091 0.005714285714285714 0.0 0.21656050955414013 0.9387755102040817,917.9095754109403,0,18663
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s3,2 19 843 2908 11 2862 86,0.0 1.0 0.9310344827586207 1.0 0.0 1.0 0.14285714285714285,110320.48768472906,0,9874,2 18 845 2741 11 2861 83,0.0 0.8 1.0 0.4892966360856269 0.0 0.9852941176470589 0.0,90499.1495772621,0,9994,2 19 843 2755 13 2861 87,0.0 1.0 0.9310344827586207 0.5321100917431193 0.2857142857142857 0.9852941176470589 0.19047619047619047,109881.0697652677,0,9888,2 16 823 2682 14 2821 103,0.0 0.4 0.2413793103448276 0.308868501529052 0.42857142857142855 0.39705882352941174 0.9523809523809523,42770.44171702215,0,10360,2 17 838 2706 11 2841 90,0.0 0.6 0.7586206896551724 0.382262996941896 0.0 0.6911764705882353 0.3333333333333333,67975.71499153283,0,10053,2 16 823 2683 14 2821 104,0.0 0.4 0.2413793103448276 0.3119266055045872 0.42857142857142855 0.39705882352941174 1.0,42773.5474400453,0,10325,2 15 826 2639 18 2813 92,0.0 0.2 0.3448275862068966 0.17737003058103976 1.0 0.27941176470588236 0.42857142857142855,23728.868581725634,0,10648,2 16 823 2674 16 2824 102,0.0 0.4 0.2413793103448276 0.28440366972477066 0.7142857142857143 0.4411764705882353 0.9047619047619048,42774.941871212264,0,10500,2 14 816 2581 17 2794 92,0.0 0.0 0.0 0.0 0.8571428571428571 0.0 0.42857142857142855,86.14285714285714,0,10770
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s2,20 398 176 277 28 1351 3,0.0 1.0 1.0 0.9518072289156626 0.8571428571428571 0.8375 0.8571428571428571,111046.75365748709,0,8037,22 337 54 198 22 1284 -17,1.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285,1000000.1428571428,0,7600,22 337 56 204 22 1286 -16,1.0 0.0 0.01639344262295082 0.07228915662650602 0.0 0.025 0.17857142857142858,1000236.6521542846,0,7504,20 398 173 280 29 1364 7,0.0 1.0 0.9754098360655737 0.9879518072289156 1.0 1.0 1.0,110853.05016788466,0,8133,22 337 60 217 22 1301 -14,1.0 0.0 0.04918032786885246 0.2289156626506024 0.0 0.2125 0.25,1000723.0939413392,0,7154,20 397 174 273 27 1343 6,0.0 0.9836065573770492 0.9836065573770492 0.9036144578313253 0.7142857142857143 0.7375 0.9642857142857143,109180.10362644959,0,8318,22 337 56 213 22 1301 -12,1.0 0.0 0.01639344262295082 0.18072289156626506 0.0 0.2125 0.32142857142857145,1000347.1037463673,0,7328,22 338 54 212 23 1285 -21,1.0 0.01639344262295082 0.0 0.1686746987951807 0.14285714285714285 0.0125 0.0,1001822.4296753759,0,7022,20 398 173 281 29 1354 6,0.0 1.0 0.9754098360655737 1.0 1.0 0.875 0.9642857142857143,110863.81264637003,0,8131
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 154 -86,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,101,0 0 0 0 0 154 -86,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,101,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 154 -86,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,101,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105,0 0 0 0 0 148 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,105
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s6,6 24 1724 6675 4 5428 70,1.0 1.0 1.0 1.0 0.0 1.0 0.05154639175257732,1111010.0515463918,0,5359,0 15 1300 3109 27 4492 151,0.0 0.1 0.0 0.023013698630136987 0.8214285714285714 0.0 0.8865979381443299,10106.043153711138,0,7525,0 15 1302 3061 31 4514 160,0.0 0.1 0.0047169811320754715 0.009863013698630137 0.9642857142857143 0.023504273504273504 0.979381443298969,10154.675820626298,0,7458,6 24 1724 6666 4 5428 65,1.0 1.0 1.0 0.9975342465753425 0.0 1.0 0.0,1111007.5342465753,0,5374,2 16 1393 3597 20 4654 162,0.3333333333333333 0.2 0.21933962264150944 0.1567123287671233 0.5714285714285714 0.17307692307692307 1.0,355743.31551488914,0,7015,2 16 1363 3596 22 4649 159,0.3333333333333333 0.2 0.14858490566037735 0.15643835616438356 0.6428571428571429 0.16773504273504272 0.9690721649484536,355042.55288297957,0,7031,4 14 1492 4060 14 4714 139,0.6666666666666666 0.0 0.4528301886792453 0.28356164383561644 0.35714285714285715 0.23717948717948717 0.7628865979381443,671517.3791644786,0,6680,0 15 1315 3025 32 4526 154,0.0 0.1 0.03537735849056604 0.0 1.0 0.03632478632478633 0.9175257731958762,10455.054358542106,0,7410,0 16 1509 3397 27 4601 147,0.0 0.2 0.49292452830188677 0.10191780821917808 0.8214285714285714 0.11645299145299146 0.845360824742268,25115.31583912018,0,7204
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s5,0 0 2261 7899 13 7626 32,0.0 0.0 0.3720136518771331 0.44157303370786516 0.5 0.3277310924369748 0.16666666666666666,4215.153530070233,0,2979,0 0 2445 8893 11 8026 31,0.0 0.0 1.0 1.0 0.0 1.0 0.1111111111111111,11010.111111111111,0,2592,0 0 2152 7113 15 7431 47,0.0 0.0 0.0 0.0 1.0 0.0 1.0,101.0,0,3165,0 0 2272 7971 13 7656 29,0.0 0.0 0.40955631399317405 0.4820224719101124 0.5 0.37815126050420167 0.0,4631.367124446894,0,2958,0 0 2341 8103 13 7868 43,0.0 0.0 0.6450511945392492 0.5561797752808989 0.5 0.7344537815126051 0.7777777777777778,7064.814036266294,0,2863,0 0 2236 7764 14 7572 29,0.0 0.0 0.28668941979522183 0.3657303370786517 0.75 0.23697478991596638 0.0,3309.99428293003,0,3074,0 0 2283 7877 13 7677 32,0.0 0.0 0.447098976109215 0.42921348314606744 0.5 0.4134453781512605 0.16666666666666666,4954.504364686397,0,2929,0 0 2203 7706 14 7508 32,0.0 0.0 0.17406143344709898 0.33314606741573033 0.75 0.12941176470588237 0.16666666666666666,2150.2211862004456,0,3108,0 0 2265 7971 13 7631 29,0.0 0.0 0.3856655290102389 0.4820224719101124 0.5 0.33613445378151263 0.0,4392.039106550316,0,2963
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s2,0 0 140 194 11 831 27,0.0 0.0 0.0 0.0 1.0 0.38181818181818183 1.0,104.81818181818181,0,10097,0 0 145 201 5 796 16,0.0 0.0 0.18518518518518517 0.1206896551724138 0.0 0.06363636363636363 0.5769230769230769,1973.7547937375523,0,9460,0 0 160 252 10 866 1,0.0 0.0 0.7407407407407407 1.0 0.8333333333333334 0.7 0.0,8497.74074074074,0,8702,0 0 160 208 11 869 1,0.0 0.0 0.7407407407407407 0.2413793103448276 1.0 0.7272727272727273 0.0,7756.059445024962,0,8843,0 0 140 196 11 830 16,0.0 0.0 0.0 0.034482758620689655 1.0 0.37272727272727274 0.5769230769230769,138.78695442488544,0,10038,0 0 150 207 5 815 21,0.0 0.0 0.37037037037037035 0.22413793103448276 0.0 0.23636363636363636 0.7692307692307693,3930.9745018710537,0,9316,0 0 150 210 6 816 27,0.0 0.0 0.37037037037037035 0.27586206896551724 0.16666666666666666 0.24545454545454545 1.0,3999.6869847904327,0,9285,0 0 167 237 7 899 19,0.0 0.0 1.0 0.7413793103448276 0.3333333333333333 1.0 0.6923076923076923,10785.40495137047,0,8488,0 0 143 210 8 789 18,0.0 0.0 0.1111111111111111 0.27586206896551724 0.5 0.0 0.6538461538461539,1437.6270262304745,0,9581
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 104 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,106,0 0 0 0 0 104 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,106,0 0 0 0 0 104 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,106,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115,0 0 0 0 0 104 -25,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,106,0 0 0 0 0 101 -34,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,115
resolved-c28d-comp-is/resolved-c28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s5,0 12 606 368 109 1397 75,0.0 1.0 0.47368421052631576 0.6 0.7777777777777778 0.5405405405405406 0.7619047619047619,105420.78719320825,0,15013,0 11 601 370 103 1390 77,0.0 0.0 0.21052631578947367 1.0 0.1111111111111111 0.35135135135135137 0.8571428571428571,3120.744925376504,0,15504,0 11 604 365 105 1385 59,0.0 0.0 0.3684210526315789 0.0 0.3333333333333333 0.21621621621621623 0.0,3719.7060218112847,0,15357,0 11 604 366 105 1381 61,0.0 0.0 0.3684210526315789 0.2 0.3333333333333333 0.10810810810810811 0.09523809523809523,3918.720178825442,0,15301,0 11 598 366 103 1377 74,0.0 0.0 0.05263157894736842 0.2 0.1111111111111111 0.0 0.7142857142857143,738.1411862990809,0,15920,0 11 597 368 103 1380 71,0.0 0.0 0.0 0.6 0.1111111111111111 0.08108108108108109 0.5714285714285714,612.4933504933505,0,16234,0 12 616 367 111 1414 80,0.0 1.0 1.0 0.4 1.0 1.0 1.0,110511.0,0,14394,0 11 597 365 104 1400 79,0.0 0.0 0.0 0.0 0.2222222222222222 0.6216216216216216 0.9523809523809523,29.39081939081939,0,16320,0 11 598 369 102 1389 70,0.0 0.0 0.05263157894736842 0.8 0.0 0.32432432432432434 0.5238095238095238,1330.0828422407371,0,15760
