,mp-is1-p-hi-org-obj,mp-is1-p-hi-nrm-obj,mp-is1-p-hi-obj,mp-is1-p-hi-diff,mp-is1-p-hi-freq,mp-is1-p-low-org-obj,mp-is1-p-low-nrm-obj,mp-is1-p-low-obj,mp-is1-p-low-diff,mp-is1-p-low-freq,mp-is1-p-mid-org-obj,mp-is1-p-mid-nrm-obj,mp-is1-p-mid-obj,mp-is1-p-mid-diff,mp-is1-p-mid-freq,mp-is10-p-hi-org-obj,mp-is10-p-hi-nrm-obj,mp-is10-p-hi-obj,mp-is10-p-hi-diff,mp-is10-p-hi-freq,mp-is10-p-low-org-obj,mp-is10-p-low-nrm-obj,mp-is10-p-low-obj,mp-is10-p-low-diff,mp-is10-p-low-freq,mp-is10-p-mid-org-obj,mp-is10-p-mid-nrm-obj,mp-is10-p-mid-obj,mp-is10-p-mid-diff,mp-is10-p-mid-freq,mp-is100-p-hi-org-obj,mp-is100-p-hi-nrm-obj,mp-is100-p-hi-obj,mp-is100-p-hi-diff,mp-is100-p-hi-freq,mp-is100-p-low-org-obj,mp-is100-p-low-nrm-obj,mp-is100-p-low-obj,mp-is100-p-low-diff,mp-is100-p-low-freq,mp-is100-p-mid-org-obj,mp-is100-p-mid-nrm-obj,mp-is100-p-mid-obj,mp-is100-p-mid-diff,mp-is100-p-mid-freq
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s3,0 0 2250 17689 0 6778 -160,0.0 0.0 0.0 0.0 0.0 0.03125 0.25,0.5625,0,147,0 0 2250 17708 0 6777 -159,0.0 0.0 0.0 0.06312292358803986 0.0 0.0 0.5,63.62292358803987,0,145,0 0 2260 17990 0 6809 -161,0.0 0.0 0.9090909090909091 1.0 0.0 1.0 0.0,10100.90909090909,0,123,0 0 2260 17753 0 6805 -160,0.0 0.0 0.9090909090909091 0.21262458471760798 0.0 0.875 0.25,9312.533675626699,0,135,0 0 2260 17730 0 6806 -161,0.0 0.0 0.9090909090909091 0.1362126245847176 0.0 0.90625 0.0,9236.184215493808,0,138,0 0 2260 17753 0 6805 -161,0.0 0.0 0.9090909090909091 0.21262458471760798 0.0 0.875 0.0,9312.283675626699,0,136,0 0 2250 17731 0 6778 -159,0.0 0.0 0.0 0.13953488372093023 0.0 0.03125 0.5,140.34738372093022,0,143,0 0 2260 17830 0 6805 -159,0.0 0.0 0.9090909090909091 0.4684385382059801 0.0 0.875 0.5,9568.597629115071,0,128,0 0 2261 17906 0 6806 -157,0.0 0.0 1.0 0.7209302325581395 0.0 0.90625 1.0,10730.99273255814,0,120
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 1385 12767 2 4279 -117,0.0 0.0 0.0 0.0 1.0 0.3333333333333333 0.75,104.08333333333333,0,233,0 0 1385 12915 1 4261 -116,0.0 0.0 0.0 0.5085910652920962 0.5 0.0 0.875,559.4660652920961,0,226,0 0 1394 13058 0 4310 -119,0.0 0.0 0.5625 1.0 0.0 0.9074074074074074 0.5,6634.574074074074,0,200,0 0 1385 12942 1 4283 -118,0.0 0.0 0.0 0.6013745704467354 0.5 0.4074074074074074 0.625,656.0736445208094,0,223,0 0 1385 12985 0 4283 -117,0.0 0.0 0.0 0.7491408934707904 0.0 0.4074074074074074 0.75,753.9649675448644,0,222,0 0 1385 12805 2 4279 -118,0.0 0.0 0.0 0.13058419243986255 1.0 0.3333333333333333 0.625,234.5425257731959,0,232,0 0 1401 12987 0 4315 -123,0.0 0.0 1.0 0.7560137457044673 0.0 1.0 0.0,10766.013745704468,0,177,0 0 1385 12767 2 4276 -119,0.0 0.0 0.0 0.0 1.0 0.2777777777777778 0.5,103.27777777777777,0,236,0 0 1385 13032 0 4283 -115,0.0 0.0 0.0 0.9106529209621993 0.0 0.4074074074074074 1.0,915.7269950362734,0,219
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,6 1 625 8392 0 2112 -68,1.0 0.0 1.0 0.5646036916395223 0.0 0.890625 0.23529411764705882,1010573.7452357571,0,953,6 1 625 8793 0 2119 -72,1.0 0.0 1.0 1.0 0.0 1.0 0.0,1011010.0,0,860,5 1 607 7998 0 2059 -59,0.0 0.0 0.0 0.13680781758957655 0.0 0.0625 0.7647058823529411,138.1975234719295,0,1073,5 1 607 8358 0 2055 -63,0.0 0.0 0.0 0.5276872964169381 0.0 0.0 0.5294117647058824,528.216708181644,0,1058,5 1 607 7872 0 2056 -55,0.0 0.0 0.0 0.0 0.0 0.015625 1.0,1.15625,0,1102,5 1 607 8358 0 2056 -61,0.0 0.0 0.0 0.5276872964169381 0.0 0.015625 0.6470588235294118,528.4906052404675,0,1054,5 1 607 7875 0 2059 -59,0.0 0.0 0.0 0.003257328990228013 0.0 0.0625 0.7647058823529411,4.647034872580955,0,1089,5 1 607 7913 0 2059 -60,0.0 0.0 0.0 0.04451682953311618 0.0 0.0625 0.7058823529411765,45.847711886057354,0,1081,5 1 607 7998 0 2056 -58,0.0 0.0 0.0 0.13680781758957655 0.0 0.015625 0.8235294117647058,137.78759700134125,0,1074
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,14 169 18 62 5 466 9,0.0 0.0 0.4 0.875 1.0 0.6153846153846154 1.0,4982.153846153846,0,2032,14 169 24 60 4 471 1,0.0 0.0 1.0 0.625 0.6666666666666666 1.0 0.5294117647058824,10702.196078431372,0,1909,14 169 15 58 2 464 1,0.0 0.0 0.1 0.375 0.0 0.46153846153846156 0.5294117647058824,1380.1447963800904,0,2135,14 169 14 55 2 458 -8,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,2214,14 169 17 63 5 465 9,0.0 0.0 0.3 1.0 1.0 0.5384615384615384 1.0,4106.384615384615,0,2037,14 169 14 56 2 464 -1,0.0 0.0 0.0 0.125 0.0 0.46153846153846156 0.4117647058823529,130.02714932126696,0,2179,14 169 14 58 3 464 0,0.0 0.0 0.0 0.375 0.3333333333333333 0.46153846153846156 0.47058823529411764,413.4193061840121,0,2164,14 169 24 60 4 471 -3,0.0 0.0 1.0 0.625 0.6666666666666666 1.0 0.29411764705882354,10701.960784313726,0,1913,14 169 16 58 2 464 8,0.0 0.0 0.2 0.375 0.0 0.46153846153846156 0.9411764705882353,2380.556561085973,0,2110
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,159,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,160,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,159,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,159,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,160,0 0 0 0 0 90 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,160,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,159,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,159,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,159
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -199,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,131,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132,26 7 4273 25369 0 11434 -201,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,132
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69,0 0 0 0 0 94 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,69
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,18 165 2 44 3 421 -41,1.0 0.0 0.0 0.0 0.0 0.6875 0.0,1000006.875,0,1527,17 177 4 45 3 413 -35,0.0 0.8571428571428571 0.6666666666666666 0.06666666666666667 0.0 0.1875 0.3157894736842105,92449.80983709273,0,1843,17 179 4 47 3 410 -22,0.0 1.0 0.6666666666666666 0.2 0.0 0.0 1.0,106867.66666666667,0,1759,17 179 4 47 3 410 -30,0.0 1.0 0.6666666666666666 0.2 0.0 0.0 0.5789473684210527,106867.2456140351,0,1767,17 177 5 47 3 414 -24,0.0 0.8571428571428571 1.0 0.2 0.0 0.25 0.8947368421052632,95917.68045112782,0,1807,17 177 4 47 3 413 -26,0.0 0.8571428571428571 0.6666666666666666 0.2 0.0 0.1875 0.7894736842105263,92583.6168546366,0,1825,18 165 2 59 4 426 -39,1.0 0.0 0.0 1.0 1.0 1.0 0.10526315789473684,1001110.1052631579,0,1392,17 179 4 47 3 412 -33,0.0 1.0 0.6666666666666666 0.2 0.0 0.125 0.42105263157894735,106868.33771929824,0,1749,17 177 4 45 3 413 -24,0.0 0.8571428571428571 0.6666666666666666 0.06666666666666667 0.0 0.1875 0.8947368421052632,92450.38878446116,0,1832
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175,0 0 0 0 0 119 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,173,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175,0 0 0 0 0 118 -16,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,175,0 0 0 0 0 119 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,173,0 0 0 0 0 119 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,173
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20500 0 7505 -226,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,49,16 7 2594 20508 0 7505 -227,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,48
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 967 -104,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,82,0 0 0 0 0 967 -103,0.0 0.0 0.0 0.0 0.0 0.0 0.16666666666666666,0.16666666666666666,0,81,0 0 0 0 0 967 -104,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,82,0 0 0 0 0 967 -103,0.0 0.0 0.0 0.0 0.0 0.0 0.16666666666666666,0.16666666666666666,0,81,0 0 0 0 0 967 -104,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,82,0 0 0 0 0 967 -102,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0,80,0 0 0 0 0 967 -98,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,76,0 0 0 0 0 968 -98,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,75,0 0 0 0 0 967 -103,0.0 0.0 0.0 0.0 0.0 0.0 0.16666666666666666,0.16666666666666666,0,81
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s0,33 117 10260 513 28 7408 -36,0.0 1.0 1.0 0.3333333333333333 1.0 1.0 1.0,110444.33333333333,0,609,33 117 10240 515 25 7399 -43,0.0 1.0 0.6875 1.0 0.5714285714285714 0.7631578947368421 0.125,107939.89943609023,0,638,33 117 10257 512 28 7399 -37,0.0 1.0 0.953125 0.0 1.0 0.7631578947368421 0.875,109639.75657894737,0,620,33 117 10243 513 21 7399 -43,0.0 1.0 0.734375 0.3333333333333333 0.0 0.7631578947368421 0.125,107684.8399122807,0,635,33 117 10256 512 28 7399 -41,0.0 1.0 0.9375 0.0 1.0 0.7631578947368421 0.375,109483.00657894737,0,625,33 117 10244 513 21 7399 -42,0.0 1.0 0.75 0.3333333333333333 0.0 0.7631578947368421 0.25,107841.2149122807,0,633,33 116 10196 514 21 7370 -44,0.0 0.0 0.0 0.6666666666666666 0.0 0.0 0.0,666.6666666666666,0,658,33 117 10249 512 23 7399 -39,0.0 1.0 0.828125 0.0 0.2857142857142857 0.7631578947368421 0.625,108318.07800751881,0,629,33 117 10260 513 28 7399 -38,0.0 1.0 1.0 0.3333333333333333 1.0 0.7631578947368421 0.75,110441.7149122807,0,613
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9629629629629629,0.9629629629629629,0,122,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9629629629629629,0.9629629629629629,0,122,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9629629629629629,0.9629629629629629,0,122,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9629629629629629,0.9629629629629629,0,122,0 0 0 0 0 435 -142,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,118,0 0 0 0 0 416 -115,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,121,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9629629629629629,0.9629629629629629,0,122,0 0 0 0 0 435 -142,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,118,0 0 0 0 0 416 -116,0.0 0.0 0.0 0.0 0.0 0.0 0.9629629629629629,0.9629629629629629,0,122
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 1370 11846 0 4200 -133,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,252,0 0 1366 11434 0 4175 -121,0.0 0.0 0.0 0.0 0.0 0.3902439024390244 1.0,4.902439024390244,0,322,0 0 1366 11470 0 4159 -130,0.0 0.0 0.0 0.08737864077669903 0.0 0.0 0.25,87.62864077669903,0,312,0 0 1366 11452 0 4159 -128,0.0 0.0 0.0 0.043689320388349516 0.0 0.0 0.4166666666666667,44.10598705501618,0,317,0 0 1366 11494 0 4189 -125,0.0 0.0 0.0 0.14563106796116504 0.0 0.7317073170731707 0.6666666666666666,153.6148077985634,0,291,0 0 1366 11494 0 4160 -126,0.0 0.0 0.0 0.14563106796116504 0.0 0.024390243902439025 0.5833333333333334,146.45830373352277,0,306,0 0 1370 11846 0 4200 -133,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,252,0 0 1366 11470 0 4159 -128,0.0 0.0 0.0 0.08737864077669903 0.0 0.0 0.4166666666666667,87.7953074433657,0,310,0 0 1366 11494 0 4189 -125,0.0 0.0 0.0 0.14563106796116504 0.0 0.7317073170731707 0.6666666666666666,153.6148077985634,0,291
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s1,11 79 0 18 5 273 -26,0.0 0.0 0.0 0.0 0.0 0.8666666666666667 0.8571428571428571,9.523809523809526,0,4045,11 79 0 19 5 264 -29,0.0 0.0 0.0 1.0 0.0 0.26666666666666666 0.42857142857142855,1003.0952380952381,0,3990,11 79 0 19 5 269 -30,0.0 0.0 0.0 1.0 0.0 0.6 0.2857142857142857,1006.2857142857143,0,3960,11 79 0 19 5 260 -28,0.0 0.0 0.0 1.0 0.0 0.0 0.5714285714285714,1000.5714285714286,0,4023,11 79 0 19 5 268 -32,0.0 0.0 0.0 1.0 0.0 0.5333333333333333 0.0,1005.3333333333334,0,3968,12 80 0 19 5 260 -29,1.0 1.0 0.0 1.0 0.0 0.0 0.42857142857142855,1101000.4285714286,0,3775,12 80 0 19 5 270 -27,1.0 1.0 0.0 1.0 0.0 0.6666666666666666 0.7142857142857143,1101007.380952381,0,3677,11 79 0 19 5 275 -25,0.0 0.0 0.0 1.0 0.0 1.0 1.0,1011.0,0,3921,11 79 0 19 5 270 -29,0.0 0.0 0.0 1.0 0.0 0.6666666666666666 0.42857142857142855,1007.0952380952381,0,3953
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s5,27 355 24 97 16 1501 -62,0.0 0.8333333333333334 1.0 0.23076923076923078 1.0 0.0 0.7777777777777778,93664.88034188036,0,758,27 355 24 97 16 1502 -57,0.0 0.8333333333333334 1.0 0.23076923076923078 1.0 0.058823529411764705 0.9629629629629629,93665.65376235965,0,753,27 356 23 97 15 1501 -64,0.0 1.0 0.8333333333333334 0.23076923076923078 0.0 0.0 0.7037037037037037,108564.80626780627,0,722,27 355 24 94 16 1502 -56,0.0 0.8333333333333334 1.0 0.0 1.0 0.058823529411764705 1.0,93434.92156862745,0,798,28 350 18 96 15 1505 -83,1.0 0.0 0.0 0.15384615384615385 0.0 0.23529411764705882 0.0,1000156.1990950226,0,424,27 355 24 94 16 1502 -57,0.0 0.8333333333333334 1.0 0.0 1.0 0.058823529411764705 0.9629629629629629,93434.88453159042,0,799,27 355 23 97 16 1502 -57,0.0 0.8333333333333334 0.8333333333333334 0.23076923076923078 1.0 0.058823529411764705 0.9629629629629629,91998.98709569298,0,842,27 356 23 107 15 1511 -63,0.0 1.0 0.8333333333333334 1.0 0.0 0.5882352941176471 0.7407407407407407,109339.95642701525,0,660,27 355 23 94 16 1518 -58,0.0 0.8333333333333334 0.8333333333333334 0.0 1.0 1.0 0.9259259259259259,91777.5925925926,0,852
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 98 1239 2 778 18,0.0 0.0 0.0 0.0014792899408284023 0.0 0.38095238095238093 0.42857142857142855,5.7173851789236405,0,2837,1 1 124 1914 2 804 17,1.0 0.0 1.0 1.0 0.0 1.0 0.35714285714285715,1011010.3571428572,0,2180,0 1 99 1239 2 768 23,0.0 0.0 0.038461538461538464 0.0014792899408284023 0.0 0.14285714285714285 0.7857142857142857,388.30896027049874,0,2816,0 1 102 1238 2 786 25,0.0 0.0 0.15384615384615385 0.0 0.0 0.5714285714285714 0.9285714285714286,1545.1043956043957,0,2746,0 1 102 1380 2 783 26,0.0 0.0 0.15384615384615385 0.21005917159763313 0.0 0.5 1.0,1754.5207100591717,0,2603,0 1 102 1346 2 783 21,0.0 0.0 0.15384615384615385 0.15976331360946747 0.0 0.5 0.6428571428571429,1703.8677092138632,0,2664,1 1 119 1903 2 798 12,1.0 0.0 0.8076923076923077 0.9837278106508875 0.0 0.8571428571428571 0.0,1009069.2223161454,0,2236,0 1 102 1238 2 787 22,0.0 0.0 0.15384615384615385 0.0 0.0 0.5952380952380952 0.7142857142857143,1545.1282051282053,0,2745,0 1 98 1239 2 762 23,0.0 0.0 0.0 0.0014792899408284023 0.0 0.0 0.7857142857142857,2.265004226542688,0,2877
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s4,10 84 3 21 0 281 -28,0.0 0.0 1.0 0.0 0.0 0.782608695652174 0.8333333333333334,10008.659420289856,0,3886,10 86 2 22 0 267 -33,0.0 1.0 0.0 0.2 0.0 0.17391304347826086 0.0,100201.73913043478,0,3740,10 86 2 21 0 280 -30,0.0 1.0 0.0 0.0 0.0 0.7391304347826086 0.5,100007.89130434782,0,3804,10 86 2 21 0 268 -27,0.0 1.0 0.0 0.0 0.0 0.21739130434782608 1.0,100003.17391304347,0,3850,10 86 2 21 0 286 -28,0.0 1.0 0.0 0.0 0.0 1.0 0.8333333333333334,100010.83333333333,0,3784,10 86 2 26 0 263 -33,0.0 1.0 0.0 1.0 0.0 0.0 0.0,101000.0,0,3629,10 86 2 21 0 265 -27,0.0 1.0 0.0 0.0 0.0 0.08695652173913043 1.0,100001.86956521739,0,3869,10 86 2 21 0 280 -31,0.0 1.0 0.0 0.0 0.0 0.7391304347826086 0.3333333333333333,100007.72463768115,0,3805,10 86 2 26 0 284 -30,0.0 1.0 0.0 1.0 0.0 0.9130434782608695 0.5,101009.63043478261,0,3584
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199,0 0 2294 18190 0 6849 -133,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,190,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199,0 0 2294 17972 0 6868 -132,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0,199
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,22 5 2409 20118 0 7264 -212,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,418,22 5 2409 20126 0 7264 -212,0.0 0.0 0.0 1.0 0.0 0.0 0.0,1000.0,0,414,22 5 2409 20118 0 7264 -211,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,417,22 5 2409 20118 0 7264 -212,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,418,22 5 2409 20118 0 7264 -211,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,417,22 5 2409 20118 0 7264 -212,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,418,22 5 2409 20118 0 7264 -211,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,417,22 5 2409 20118 0 7264 -211,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,417,22 5 2409 20118 0 7264 -211,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,417
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s4,9 2 595 7996 0 2070 -44,0.0 0.0 0.14285714285714285 0.8407643312101911 0.0 0.46153846153846156 0.7058823529411765,2274.657026749945,0,704,9 2 595 7957 0 2069 -48,0.0 0.0 0.14285714285714285 0.5923566878980892 0.0 0.38461538461538464 0.47058823529411764,2025.2448585509655,0,711,9 2 601 8021 0 2077 -56,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0,663,9 2 594 7910 0 2073 -42,0.0 0.0 0.0 0.2929936305732484 0.0 0.6923076923076923 0.8235294117647058,300.74023690809,0,737,9 2 594 7864 0 2070 -39,0.0 0.0 0.0 0.0 0.0 0.46153846153846156 1.0,5.615384615384616,0,751,9 2 594 7910 0 2069 -39,0.0 0.0 0.0 0.2929936305732484 0.0 0.38461538461538464 1.0,297.8397844194023,0,739,9 2 594 8021 0 2064 -49,0.0 0.0 0.0 1.0 0.0 0.0 0.4117647058823529,1000.4117647058823,0,724,9 2 598 7984 0 2073 -51,0.0 0.0 0.5714285714285714 0.7643312101910829 0.0 0.6923076923076923 0.29411764705882354,6485.834119046933,0,674,9 2 594 7921 0 2064 -42,0.0 0.0 0.0 0.3630573248407643 0.0 0.0 0.8235294117647058,363.880854252529,0,736
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s3,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404,18 1 1414 14517 0 4341 -97,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,404
