,mp-is1-p-hi-org-obj,mp-is1-p-hi-nrm-obj,mp-is1-p-hi-obj,mp-is1-p-hi-diff,mp-is1-p-hi-freq,mp-is1-p-low-org-obj,mp-is1-p-low-nrm-obj,mp-is1-p-low-obj,mp-is1-p-low-diff,mp-is1-p-low-freq,mp-is1-p-mid-org-obj,mp-is1-p-mid-nrm-obj,mp-is1-p-mid-obj,mp-is1-p-mid-diff,mp-is1-p-mid-freq,mp-is10-p-hi-org-obj,mp-is10-p-hi-nrm-obj,mp-is10-p-hi-obj,mp-is10-p-hi-diff,mp-is10-p-hi-freq,mp-is10-p-low-org-obj,mp-is10-p-low-nrm-obj,mp-is10-p-low-obj,mp-is10-p-low-diff,mp-is10-p-low-freq,mp-is10-p-mid-org-obj,mp-is10-p-mid-nrm-obj,mp-is10-p-mid-obj,mp-is10-p-mid-diff,mp-is10-p-mid-freq,mp-is100-p-hi-org-obj,mp-is100-p-hi-nrm-obj,mp-is100-p-hi-obj,mp-is100-p-hi-diff,mp-is100-p-hi-freq,mp-is100-p-low-org-obj,mp-is100-p-low-nrm-obj,mp-is100-p-low-obj,mp-is100-p-low-diff,mp-is100-p-low-freq,mp-is100-p-mid-org-obj,mp-is100-p-mid-nrm-obj,mp-is100-p-mid-obj,mp-is100-p-mid-diff,mp-is100-p-mid-freq
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s1,0 0 4 58 6 621 2,0.0 0.0 0.0 0.12149532710280374 0.2 0.33098591549295775 0.4583333333333333,145.26351959106665,0,28206,0 0 4 115 21 767 -2,0.0 0.0 0.0 0.6542056074766355 0.8 0.8450704225352113 0.2916666666666667,742.9479783686542,0,27207,0 0 11 152 20 811 7,0.0 0.0 1.0 1.0 0.76 1.0 0.6666666666666666,11086.666666666666,0,25922,0 0 4 114 26 785 -5,0.0 0.0 0.0 0.6448598130841121 1.0 0.9084507042253521 0.16666666666666666,754.1109867930323,0,27210,0 0 6 146 16 758 15,0.0 0.0 0.2857142857142857 0.9439252336448598 0.6 0.8133802816901409 1.0,3870.2018936046184,0,26448,0 0 4 45 1 527 -8,0.0 0.0 0.0 0.0 0.0 0.0 0.041666666666666664,0.041666666666666664,0,28615,0 0 4 67 5 790 9,0.0 0.0 0.0 0.205607476635514 0.16 0.926056338028169 0.75,231.6180400157957,0,27983,0 0 4 50 1 536 -9,0.0 0.0 0.0 0.04672897196261682 0.0 0.03169014084507042 0.0,47.04587337106752,0,28531,0 0 6 116 21 749 1,0.0 0.0 0.2857142857142857 0.6635514018691588 0.8 0.7816901408450704 0.4166666666666667,3608.9278270871328,0,26820
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,0 0 2 6 0 81 -58,0.0 0.0 0.0 0.0 0.0 0.0 0.8,0.8,0,24738,0 0 2 6 0 91 -62,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,24726,0 0 2 6 0 81 -59,0.0 0.0 0.0 0.0 0.0 0.0 0.6,0.6,0,24739,0 0 2 6 0 81 -59,0.0 0.0 0.0 0.0 0.0 0.0 0.6,0.6,0,24739,0 0 2 6 0 81 -58,0.0 0.0 0.0 0.0 0.0 0.0 0.8,0.8,0,24738,0 0 2 6 0 81 -57,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,24737,0 0 2 6 0 81 -60,0.0 0.0 0.0 0.0 0.0 0.0 0.4,0.4,0,24740,0 0 2 6 0 81 -57,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,24737,0 0 2 6 0 81 -60,0.0 0.0 0.0 0.0 0.0 0.0 0.4,0.4,0,24740
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,0 1 160 199 61 1440 51,0.0 0.0 0.28431372549019607 0.46956521739130436 0.2727272727272727 0.2073170731707317 1.0,3343.0483702977,0,52202,0 1 194 235 80 1478 33,0.0 0.0 0.6176470588235294 0.782608695652174 0.6181818181818182 0.43902439024390244 0.0,7025.287709608089,0,50767,0 1 141 183 57 1408 49,0.0 0.0 0.09803921568627451 0.33043478260869563 0.2 0.012195121951219513 0.8888888888888888,1331.8377795798417,0,53178,0 1 140 165 54 1438 34,0.0 0.0 0.08823529411764706 0.17391304347826086 0.14545454545454545 0.1951219512195122 0.05555555555555555,1072.8182142679368,0,53537,0 1 167 222 65 1474 48,0.0 0.0 0.35294117647058826 0.6695652173913044 0.34545454545454546 0.4146341463414634 0.8333333333333334,4238.502111439389,0,51766,0 1 143 195 60 1429 45,0.0 0.0 0.11764705882352941 0.43478260869565216 0.2545454545454545 0.1402439024390244 0.6666666666666666,1638.776848076549,0,52901,0 1 131 145 46 1406 47,0.0 0.0 0.0 0.0 0.0 0.0 0.7777777777777778,0.7777777777777778,0,54280,0 1 233 260 101 1570 43,0.0 0.0 1.0 1.0 1.0 1.0 0.5555555555555556,11110.555555555555,0,49213,0 1 166 212 63 1469 48,0.0 0.0 0.3431372549019608 0.5826086956521739 0.3090909090909091 0.38414634146341464 0.8333333333333334,4049.5651323288407,0,51792
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 79 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,168,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,167,0 0 0 0 0 79 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,168,0 0 0 0 0 79 -22,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,168,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,167,0 0 0 0 0 79 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,167
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,0 3 3 0 0 518 -79,0.0 0.0 0.0 0.0 0.0 0.0 0.07352941176470588,0.07352941176470588,0,24781,0 3 3 0 0 538 -89,0.0 0.0 0.0 0.0 0.0 0.011940298507462687 0.0,0.11940298507462686,0,24733,0 3 19 289 51 2193 47,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0,20007,0 3 3 0 0 518 -80,0.0 0.0 0.0 0.0 0.0 0.0 0.0661764705882353,0.0661764705882353,0,24782,0 3 3 0 0 518 -78,0.0 0.0 0.0 0.0 0.0 0.0 0.08088235294117647,0.08088235294117647,0,24780,0 3 3 0 0 518 -79,0.0 0.0 0.0 0.0 0.0 0.0 0.07352941176470588,0.07352941176470588,0,24781,0 3 3 0 0 675 -74,0.0 0.0 0.0 0.0 0.0 0.09373134328358208 0.11029411764705882,1.0476075504828797,0,24662,0 3 3 4 0 881 -36,0.0 0.0 0.0 0.01384083044982699 0.0 0.21671641791044777 0.3897058823529412,16.39770051128441,0,24121,0 3 3 0 0 518 -80,0.0 0.0 0.0 0.0 0.0 0.0 0.0661764705882353,0.0661764705882353,0,24782
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 90 -20,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0,98,0 0 0 0 0 93 -20,0.0 0.0 0.0 0.0 0.0 1.0 0.5,10.5,0,75,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99,0 0 0 0 0 90 -19,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,97,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99,0 0 0 0 0 90 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,99
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,0 1 40 102 23 611 19,0.0 0.0 0.48717948717948717 0.40425531914893614 0.36 0.15810276679841898 0.23529411764705882,5313.866512729439,0,60901,0 1 27 78 5 630 45,0.0 0.0 0.15384615384615385 0.14893617021276595 0.0 0.1956521739130435 1.0,1690.354230413435,0,62821,0 1 31 89 13 581 24,0.0 0.0 0.2564102564102564 0.26595744680851063 0.16 0.09881422924901186 0.38235294117647056,2847.4305061447412,0,62292,0 1 26 71 5 597 31,0.0 0.0 0.1282051282051282 0.07446808510638298 0.0 0.13043478260869565 0.5882352941176471,1358.4119502778694,0,63006,0 1 21 64 9 531 11,0.0 0.0 0.0 0.0 0.08 0.0 0.0,8.0,0,63791,0 1 21 70 6 532 33,0.0 0.0 0.0 0.06382978723404255 0.02 0.001976284584980237 0.6470588235294118,66.49660890342176,0,63633,0 1 60 158 55 1037 30,0.0 0.0 1.0 1.0 1.0 1.0 0.5588235294117647,11110.558823529413,0,57814,0 1 27 70 5 616 32,0.0 0.0 0.15384615384615385 0.06382978723404255 0.0 0.16798418972332016 0.6176470588235294,1604.5888146516377,0,62922,0 1 21 70 6 543 38,0.0 0.0 0.0 0.06382978723404255 0.02 0.023715415019762844 0.7941176470588235,66.861059031299,0,63614
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204,0 0 0 0 0 85 -39,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,204
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,0 3 9 175 20 1219 21,0.0 0.0 0.032846715328467155 0.08013937282229965 0.0 0.03577106518282989 1.0,409.96423675879953,0,44641,0 3 274 322 63 2432 1,0.0 0.0 1.0 0.5923344947735192 0.8269230769230769 1.0 0.6,10685.626802465827,0,41424,0 3 1 341 53 1355 -5,0.0 0.0 0.0036496350364963502 0.6585365853658537 0.6346153846153846 0.143879173290938 0.48,760.4132659252651,0,45071,0 3 0 236 33 1283 -3,0.0 0.0 0.0 0.2926829268292683 0.25 0.08664546899841018 0.52,319.0693815192524,0,45239,0 3 0 166 23 1210 5,0.0 0.0 0.0 0.04878048780487805 0.057692307692307696 0.028616852146263912 0.68,55.51588709557146,0,45442,0 3 271 306 59 2339 4,0.0 0.0 0.9890510948905109 0.5365853658536586 0.75 0.9260731319554849 0.66,10512.017046078321,0,41741,0 3 0 152 24 1174 7,0.0 0.0 0.0 0.0 0.07692307692307693 0.0 0.72,8.412307692307692,0,45528,0 3 41 439 72 1884 -16,0.0 0.0 0.14963503649635038 1.0 1.0 0.5643879173290938 0.26,2602.254244136795,0,43892,0 3 0 348 57 1392 -29,0.0 0.0 0.0 0.6829268292682927 0.7115384615384616 0.17329093799682035 0.0,755.8135848021071,0,45108
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,243,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,243,0 0 0 0 0 404 -157,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,223,0 0 0 0 0 304 -141,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,243,0 0 0 0 0 404 -157,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,223,0 0 0 0 0 404 -157,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,223
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s0,1 381 2882 1397 316 5382 52,0.0 1.0 1.0 0.0 1.0 0.07526881720430108 1.0,110101.75268817204,0,19306,1 378 2837 1500 316 5464 27,0.0 0.0 0.7428571428571429 0.44206008583690987 1.0 0.956989247311828 0.0,7980.201406881457,0,19798,1 380 2841 1480 316 5437 30,0.0 0.6666666666666666 0.7657142857142857 0.3562231759656652 1.0 0.6666666666666666 0.12,74786.81936644185,0,19490,1 378 2837 1500 316 5465 27,0.0 0.0 0.7428571428571429 0.44206008583690987 1.0 0.967741935483871 0.0,7980.308933763177,0,19797,1 378 2837 1500 316 5464 27,0.0 0.0 0.7428571428571429 0.44206008583690987 1.0 0.956989247311828 0.0,7980.201406881457,0,19798,1 380 2841 1480 316 5437 30,0.0 0.6666666666666666 0.7657142857142857 0.3562231759656652 1.0 0.6666666666666666 0.12,74786.81936644185,0,19490,1 378 2707 1630 308 5375 38,0.0 0.0 0.0 1.0 0.0 0.0 0.44,1000.44,0,19925,1 379 2839 1492 316 5468 34,0.0 0.3333333333333333 0.7542857142857143 0.40772532188841204 1.0 1.0 0.28,41394.19579807889,0,19616,1 381 2882 1397 316 5382 52,0.0 1.0 1.0 0.0 1.0 0.07526881720430108 1.0,110101.75268817204,0,19306
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.84 0.0,8.4,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.84 0.0,8.4,0,217,0 0 0 0 0 308 -96,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,220,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.84 0.0,8.4,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.84 0.0,8.4,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.84 0.0,8.4,0,217,0 0 0 0 0 329 -158,0.0 0.0 0.0 0.0 0.0 0.84 0.0,8.4,0,217,0 0 0 0 0 333 -126,0.0 0.0 0.0 0.0 0.0 1.0 0.5161290322580645,10.516129032258064,0,212,0 0 0 0 0 308 -96,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,220
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.9791666666666666,0.9791666666666666,0,20213,0 0 2 2 0 157 -105,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,20212,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.9791666666666666,0.9791666666666666,0,20213,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.9791666666666666,0.9791666666666666,0,20213,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.9791666666666666,0.9791666666666666,0,20213,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.9791666666666666,0.9791666666666666,0,20213,0 0 2 2 0 169 -153,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,20203,0 0 2 2 0 157 -105,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,20212,0 0 2 2 0 157 -106,0.0 0.0 0.0 0.0 0.0 0.0 0.9791666666666666,0.9791666666666666,0,20213
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s1,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,37151,0 1 0 0 0 89 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,37151,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150,0 1 0 0 0 89 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,37150
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s5,0 464 886 916 134 1727 20,0.0 0.11428571428571428 0.31547619047619047 0.5692307692307692 0.0 0.7088607594936709 0.2857142857142857,15159.938424444752,0,28282,0 464 886 916 134 1727 20,0.0 0.11428571428571428 0.31547619047619047 0.5692307692307692 0.0 0.7088607594936709 0.2857142857142857,15159.938424444752,0,28282,0 466 917 879 145 1718 29,0.0 0.17142857142857143 0.5 0.0 0.3142857142857143 0.6518987341772152 0.42857142857142855,22181.23327305606,0,28050,0 462 1001 944 151 1754 4,0.0 0.05714285714285714 1.0 1.0 0.4857142857142857 0.879746835443038 0.031746031746031744,16771.686357243318,0,28425,0 495 833 893 169 1615 65,0.0 1.0 0.0 0.2153846153846154 1.0 0.0 1.0,100316.38461538461,0,26922,0 460 1001 935 151 1773 4,0.0 0.0 1.0 0.8615384615384616 0.4857142857142857 1.0 0.031746031746031744,10920.141636141636,0,28495,0 462 1001 944 151 1754 2,0.0 0.05714285714285714 1.0 1.0 0.4857142857142857 0.879746835443038 0.0,16771.654611211572,0,28426,0 475 925 881 138 1726 34,0.0 0.42857142857142855 0.5476190476190477 0.03076923076923077 0.11428571428571428 0.7025316455696202 0.5079365079365079,48383.06438849477,0,27643,0 460 1001 935 151 1773 4,0.0 0.0 1.0 0.8615384615384616 0.4857142857142857 1.0 0.031746031746031744,10920.141636141636,0,28495
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,0 1 2 0 0 95 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.6666666666666666,0.6666666666666666,0,16198,0 1 2 0 0 95 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.6666666666666666,0.6666666666666666,0,16198,0 1 2 0 0 95 -24,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0,16199,0 1 2 0 0 95 -22,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,16197,0 1 2 0 0 95 -25,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,16200,0 1 2 0 0 95 -22,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,16197,0 1 2 0 0 95 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.6666666666666666,0.6666666666666666,0,16198,0 1 2 0 0 95 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.6666666666666666,0.6666666666666666,0,16198,0 1 2 0 0 95 -22,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,16197
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s4,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940,0 1 0 0 0 110 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,34936,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940,0 1 0 0 0 108 -26,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,34940
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0,8352,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0,8352,0 0 0 1 0 309 -86,0.0 0.0 0.0 0.0 0.0 1.0 0.5319148936170213,10.53191489361702,0,8348,0 0 0 1 0 303 -111,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0,8361,0 0 0 1 0 307 -64,0.0 0.0 0.0 0.0 0.0 0.6666666666666666 1.0,7.666666666666666,0,8352
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,0 1 0 4 0 347 -112,0.0 0.0 0.0 0.0 0.0 0.14207650273224043 0.3411764705882353,1.7619414979106396,0,44914,0 1 0 39 2 818 0,0.0 0.0 0.0 1.0 1.0 1.0 1.0,1111.0,0,43825,0 1 0 4 0 333 -97,0.0 0.0 0.0 0.0 0.0 0.11657559198542805 0.4294117647058823,1.595167684560163,0,44955,0 1 0 4 0 333 -97,0.0 0.0 0.0 0.0 0.0 0.11657559198542805 0.4294117647058823,1.595167684560163,0,44955,0 1 0 4 0 369 -99,0.0 0.0 0.0 0.0 0.0 0.18214936247723132 0.4176470588235294,2.2391406835958425,0,44899,0 1 0 4 0 452 -170,0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.0,3.333333333333333,0,44846,0 1 0 4 0 333 -95,0.0 0.0 0.0 0.0 0.0 0.11657559198542805 0.4411764705882353,1.606932390442516,0,44953,0 1 0 4 0 333 -96,0.0 0.0 0.0 0.0 0.0 0.11657559198542805 0.43529411764705883,1.6010500375013395,0,44954,0 1 0 4 0 269 -117,0.0 0.0 0.0 0.0 0.0 0.0 0.31176470588235294,0.31176470588235294,0,44956
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s4,0 1 0 0 0 93 -30,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,34567,0 1 0 0 0 95 -52,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,34562,0 1 0 0 0 95 -52,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,34562,0 1 0 0 0 93 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.9545454545454546,0.9545454545454546,0,34568,0 1 0 0 0 93 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.8636363636363636,0.8636363636363636,0,34569,0 1 0 0 0 93 -31,0.0 0.0 0.0 0.0 0.0 0.0 0.9545454545454546,0.9545454545454546,0,34568,0 1 0 0 0 93 -33,0.0 0.0 0.0 0.0 0.0 0.0 0.8636363636363636,0.8636363636363636,0,34569,0 1 0 0 0 95 -52,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,34562,0 1 0 0 0 93 -30,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,34567
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s3,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.9444444444444444,0.9444444444444444,0,47910,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.9444444444444444,0.9444444444444444,0,47910,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.9444444444444444,0.9444444444444444,0,47910,0 2 0 2 0 172 -55,0.0 0.0 0.0 0.0 0.0 1.0 0.48148148148148145,10.481481481481481,0,47874,0 2 0 2 0 163 -29,0.0 0.0 0.0 0.0 0.0 0.0 0.9629629629629629,0.9629629629629629,0,47909,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.9444444444444444,0.9444444444444444,0,47910,0 2 0 2 0 163 -30,0.0 0.0 0.0 0.0 0.0 0.0 0.9444444444444444,0.9444444444444444,0,47910,0 2 0 2 0 172 -81,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0,47880,0 2 0 2 0 163 -27,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0,47907
resolved-c28d-comp-is/resolved-c28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s2,4 475 703 924 159 1871 74,0.0 1.0 1.0 1.0 1.0 1.0 1.0,111111.0,0,26707,4 457 682 896 133 1735 52,0.0 0.21739130434782608 0.4473684210526316 0.28205128205128205 0.0 0.12258064516129032 0.21428571428571427,26496.306019526106,0,29067,4 457 682 896 133 1735 52,0.0 0.21739130434782608 0.4473684210526316 0.28205128205128205 0.0 0.12258064516129032 0.21428571428571427,26496.306019526106,0,29067,4 457 682 896 133 1735 51,0.0 0.21739130434782608 0.4473684210526316 0.28205128205128205 0.0 0.12258064516129032 0.17857142857142858,26496.270305240392,0,29068,4 456 674 894 140 1747 49,0.0 0.17391304347826086 0.23684210526315788 0.23076923076923078 0.2692307692307692 0.2 0.10714285714285714,20019.524851007118,0,29220,4 457 682 896 133 1735 51,0.0 0.21739130434782608 0.4473684210526316 0.28205128205128205 0.0 0.12258064516129032 0.17857142857142858,26496.270305240392,0,29068,4 457 682 886 143 1784 46,0.0 0.21739130434782608 0.4473684210526316 0.02564102564102564 0.38461538461538464 0.43870967741935485 0.0,26281.304306185684,0,29074,4 452 665 885 136 1716 51,0.0 0.0 0.0 0.0 0.11538461538461539 0.0 0.17857142857142858,11.717032967032967,0,29434,4 457 682 896 133 1735 51,0.0 0.21739130434782608 0.4473684210526316 0.28205128205128205 0.0 0.12258064516129032 0.17857142857142858,26496.270305240392,0,29068
