,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 459 -46,0.0 0.0 0.0 0.0 0.0 1.0 0.926829268292683,10.926829268292684,0.4595238095238095,82,0 0 0 0 0 142 -84,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6714285714285714,184,0 0 0 0 0 437 -43,0.0 0.0 0.0 0.0 0.0 0.9305993690851735 1.0,10.305993690851736,0.4738095238095238,51
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s8,33 208 3761 1524 439 6250 -21,1.0 0.0 1.0 1.0 1.0 1.0 0.0,1011110.0,0.008571428571428572,684,6 432 3509 1400 318 5633 42,0.0 1.0 0.812639405204461 0.7061611374407583 0.45 0.6482326111744584 0.5478260869565217,108884.58534168405,0.8121428571428572,12317,7 425 2416 1102 219 4496 94,0.037037037037037035 0.96875 0.0 0.0 0.0 0.0 1.0,133913.03703703702,0.785,14914
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s3,22 124 2094 863 151 6031 100,1.0 1.0 0.0 0.0 0.18661971830985916 0.0 0.7222222222222222,1100019.3841940532,0.5314285714285715,28068,0 39 2736 1125 382 9055 9,0.0 0.0 1.0 0.9357142857142857 1.0 1.0 0.0,11045.714285714286,0.6592857142857143,28659,4 48 2258 1143 98 6225 135,0.18181818181818182 0.10588235294117647 0.2554517133956386 1.0 0.0 0.06415343915343916 1.0,195962.5757806474,0.6564285714285715,29277
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s8,4 6 0 11 0 79 -16,1.0 1.0 0.0 1.0 0.0 0.0 0.5,1101000.5,0.025,397,0 1 0 2 0 95 -20,0.0 0.0 0.0 0.0 0.0 0.1927710843373494 0.0,1.927710843373494,0.6178571428571429,26177,0 1 0 2 0 162 -12,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.48928571428571427,22281
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s5,15 4 5 169 22 1100 28,1.0 1.0 0.13043478260869565 1.0 1.0 1.0 0.9137931034482759,1102415.2616191905,0.014285714285714285,1044,0 0 2 2 0 190 -78,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6726190476190477,10857,0 0 25 140 21 889 38,0.0 0.0 1.0 0.8263473053892215 0.9545454545454546 0.7681318681318682 1.0,10930.483169525085,0.6702380952380952,18806
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s9,18 2 0 5 0 96 -79,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.008333333333333333,1009,1 291 802 915 158 1606 24,0.05555555555555555 1.0 0.8881506090808416 0.9391124871001032 0.8186528497409327 0.7169990503323836 0.944954128440367,165466.15436306995,0.7821428571428571,36126,0 239 903 974 193 2202 30,0.0 0.8200692041522492 1.0 1.0 1.0 1.0 1.0,93117.92041522491,0.7785714285714286,29639
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s7,13 199 1637 844 127 3737 96,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.5964285714285714,35271,1 12 766 836 46 3294 17,0.07692307692307693 0.0 0.0 0.972972972972973 0.0 0.0 0.0,77896.0498960499,0.6839285714285714,36547,0 44 1030 548 116 3706 48,0.0 0.1711229946524064 0.3030998851894374 0.0 0.8641975308641975 0.9300225733634312 0.3924050632911392,20239.41070101836,0.7214285714285714,42359
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s4,9 179 1837 1288 125 5646 197,1.0 1.0 0.877462758289284 1.0 0.375 0.6558599167822469 1.0,1109819.6861820605,0.555,23281,0 8 2092 945 215 7631 115,0.0 0.03389830508474576 1.0 0.6209944751381216 1.0 1.0 0.5638297872340425,14121.388813399932,0.7085714285714285,28336,0 2 11 383 71 1863 9,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7164285714285714,28975
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s6,19 168 556 709 182 1924 21,1.0 0.0 0.0 0.0 0.0 1.0 0.0,1000010.0,0.016666666666666666,1189,0 331 1066 1284 184 1633 23,0.0 1.0 1.0 1.0 0.1111111111111111 0.12084592145015106 0.3333333333333333,111012.65290365893,0.794047619047619,22770,2 303 1021 993 200 1593 27,0.10526315789473684 0.8282208588957055 0.9117647058823529 0.49391304347826087 1.0 0.0 1.0,197797.80388660918,0.7916666666666666,21923
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 230 -37,0.0 0.0 0.0 0.0 0.0 0.8461538461538461 0.8571428571428571,9.31868131868132,0.4767857142857143,65,0 0 0 0 0 76 -49,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6392857142857142,198,0 0 0 0 0 258 -35,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5017857142857143,28
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s6,16 97 1971 996 53 6477 94,1.0 1.0 0.7728852838933952 1.0 0.0 0.861049519586105 1.0,1108738.46333413,0.5964285714285714,24016,0 2 2167 622 148 6665 -1,0.0 0.0 1.0 0.279383429672447 1.0 1.0 0.0,10389.383429672447,0.6942857142857143,29081,0 3 1304 477 82 5312 11,0.0 0.010526315789473684 0.0 0.0 0.30526315789473685 0.0 0.12631578947368421,1083.2842105263157,0.63,26550
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s1,16 233 1602 1138 167 4096 52,1.0 1.0 1.0 1.0 1.0 0.9823056300268097 1.0,1111110.8230563002,0.5,28948,0 2 306 342 57 2264 12,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6651785714285714,35085,0 44 1164 427 115 4129 44,0.0 0.18181818181818182 0.6620370370370371 0.10678391959798995 0.5272727272727272 1.0 0.8,24972.499744513818,0.6383928571428571,41190
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 184 -25,0.0 0.0 0.0 0.0 0.0 0.8867924528301887 1.0,9.867924528301888,0.4035714285714286,23,0 0 0 0 0 90 -25,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6142857142857143,180,0 0 0 0 0 196 -27,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.4142857142857143,15
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s5,6 1 3 3 0 102 -37,1.0 1.0 1.0 1.0 0.0 0.0 0.0,1111000.0,0.014285714285714285,344,0 0 2 0 0 130 -24,0.0 0.0 0.0 0.0 0.0 0.27184466019417475 0.7222222222222222,3.4406688241639696,0.6535714285714286,6364,0 0 2 0 0 205 -19,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5285714285714286,4593
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 298 -8,0.0 0.0 0.0 0.0 0.0 0.87109375 0.75,9.4609375,0.5035714285714286,48,0 0 0 0 0 75 -32,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6517857142857143,161,0 0 0 0 0 331 0,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4928571428571429,61
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s7,29 418 2500 1102 183 5210 150,1.0 1.0 1.0 0.06398104265402843 1.0 0.0 1.0,1110164.981042654,0.6921428571428572,15114,2 108 1927 1075 142 5692 121,0.0 0.1168091168091168 0.0 0.0 0.4057971014492754 0.7472868217054264 0.0,11728.964259273662,0.7771428571428571,21323,2 67 1950 1497 114 5855 126,0.0 0.0 0.04013961605584642 1.0 0.0 1.0 0.1724137931034483,1411.5685743515676,0.7621428571428571,26507
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s4,8 102 988 734 168 3038 34,1.0 1.0 1.0 1.0 1.0 1.0 0.0,1111110.0,0.5202380952380953,39928,0 2 115 160 14 1519 52,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.680952380952381,45866,0 74 591 454 129 2496 37,0.0 0.72 0.54524627720504 0.5121951219512195 0.7467532467532467 0.6431863067807768 0.16666666666666666,78045.93174841143,0.7142857142857143,44785
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s1,27 13 2 22 0 387 -155,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.013571428571428571,1767,0 0 2 137 6 1443 10,0.0 0.0 0.0 1.0 1.0 0.9786839666357738 1.0,1110.7868396663578,0.6878571428571428,7870,0 0 2 50 1 1466 -13,0.0 0.0 0.0 0.24347826086956523 0.16666666666666666 1.0 0.8606060606060606,271.00553359683795,0.6578571428571428,8965
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 336 -36,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.44821428571428573,13,0 0 0 0 0 64 -57,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6446428571428572,151,0 0 0 0 0 322 -39,0.0 0.0 0.0 0.0 0.0 0.9485294117647058 0.8571428571428571,10.342436974789916,0.425,42
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s0,2 4 1 8 0 76 -28,1.0 1.0 1.0 1.0 0.0 0.0 0.0,1111000.0,0.025,363,0 1 0 0 0 95 -16,0.0 0.0 0.0 0.0 0.0 0.14615384615384616 1.0,2.4615384615384617,0.7321428571428571,26193,0 1 0 0 0 206 -24,0.0 0.0 0.0 0.0 0.0 1.0 0.3333333333333333,10.333333333333334,0.525,28155
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s3,20 14 0 21 0 272 -95,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.01607142857142857,1386,0 0 191 306 43 2139 48,0.0 0.0 1.0 0.8850931677018633 0.8113207547169812 1.0 1.0,10977.225243173561,0.675,14985,0 0 12 343 53 1448 -20,0.0 0.0 0.06282722513089005 1.0 1.0 0.629887520085699 0.5244755244755245,1735.0956020342333,0.6785714285714286,12756
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s1,18 6 7 169 47 957 -8,1.0 1.0 0.0 1.0 1.0 1.0 0.0,1101110.0,0.013095238095238096,1076,0 0 10 130 11 543 12,0.0 0.0 0.23076923076923078 0.0 0.0 0.0 0.43478260869565216,2308.127090301003,0.6321428571428571,19871,0 0 20 136 30 818 38,0.0 0.0 1.0 0.15384615384615385 0.5277777777777778 0.6642512077294686 1.0,10214.266443701226,0.6642857142857143,20308
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s6,8 18 260 188 56 1655 17,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.38035714285714284,74012,0 0 2 6 0 109 -56,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6785714285714286,53416,0 2 42 30 0 385 -33,0.0 0.1111111111111111 0.15503875968992248 0.13186813186813187 0.0 0.17852522639068563 0.3150684931506849,12795.467160635528,0.6821428571428572,72639
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s8,13 3 297 224 120 1781 46,1.0 0.2857142857142857 0.6146095717884131 0.5018450184501845 0.725 1.0 0.25,1035302.1193077628,0.008928571428571428,796,0 8 450 359 164 1667 44,0.0 1.0 1.0 1.0 1.0 0.9002624671916011 0.0,111109.00262467192,0.725,60178,0 1 53 88 4 638 52,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.7375,55420
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 197 -28,0.0 0.0 0.0 0.0 0.0 0.9827586206896551 0.75,10.577586206896552,0.42857142857142855,16,0 0 0 0 0 83 -40,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.7142857142857143,169,0 0 0 0 0 199 -24,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.42857142857142855,15
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s2,13 250 2971 986 161 6473 209,1.0 1.0 1.0 1.0 1.0 0.6147214854111406 1.0,1111107.1472148541,0.5871428571428572,23969,0 6 1575 817 83 5546 71,0.0 0.012145748987854251 0.0 0.2928870292887029 0.0 0.0 0.0,1507.461928074128,0.7321428571428571,26872,0 3 1873 747 143 7054 116,0.0 0.0 0.2134670487106017 0.0 0.7692307692307693 1.0 0.32608695652173914,2221.9196509856156,0.715,27426
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 186 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.45714285714285713,10,0 0 0 0 0 91 -18,0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333,0.3333333333333333,0.6607142857142857,142,0 0 0 0 0 171 -16,0.0 0.0 0.0 0.0 0.0 0.8421052631578947 1.0,9.421052631578947,0.44642857142857145,16
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n20-d28-r0.10-rp2-fp2-s1,16 2 0 8 0 64 -67,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.0125,725,0 7 383 274 120 1812 37,0.0 0.5 0.9341463414634147 1.0 1.0 1.0 1.0,60452.46341463415,0.7696428571428572,40961,0 12 410 246 99 1630 26,0.0 1.0 1.0 0.8947368421052632 0.825 0.8958810068649885 0.8942307692307693,110987.08988294315,0.7303571428571428,64057
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 169 -29,0.0 0.0 0.0 0.0 0.0 0.84375 1.0,9.4375,0.5821428571428572,40,0 0 0 0 0 88 -41,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6071428571428571,98,0 0 0 0 0 184 -39,0.0 0.0 0.0 0.0 0.0 1.0 0.16666666666666666,10.166666666666666,0.525,76
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s4,17 177 1268 761 85 3726 119,1.0 1.0 0.0 0.3617886178861789 0.0 0.0 1.0,1100362.7886178861,0.5410714285714285,35492,0 59 1403 918 248 5081 44,0.0 0.27607361963190186 0.11568123393316196 1.0 0.6221374045801527 0.7242116515232496 0.0,29833.630159495053,0.6598214285714286,36383,1 14 2435 672 347 5597 46,0.058823529411764705 0.0 1.0 0.0 1.0 1.0 0.02666666666666667,68933.55607843137,0.6464285714285715,36189
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1503 -105,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.4635714285714286,22,0 0 0 0 0 453 -139,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6921428571428572,242,0 0 0 0 0 1502 -124,0.0 0.0 0.0 0.0 0.0 0.9990476190476191 0.4411764705882353,10.431652661064426,0.4542857142857143,51
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n50-d28-r0.10-rp2-fp2-s0,23 269 2377 1455 275 4531 -26,1.0 0.0 0.0 0.2969187675070028 1.0 0.6910828025477707 0.0,1000403.8295955324,0.013571428571428571,1685,1 524 3578 1706 268 4628 30,0.0 1.0 1.0 1.0 0.8852459016393442 1.0 0.5656565656565656,111099.09024672958,0.7842857142857143,10222,7 470 2867 1349 214 4314 73,0.2727272727272727 0.788235294117647 0.4079933388842631 0.0 0.0 0.0 1.0,355631.73552788,0.7842857142857143,10996
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 920 -100,0.0 0.0 0.0 0.0 0.0 0.9931153184165232 0.9411764705882353,10.872329654753468,0.4392857142857143,54,0 0 0 0 0 343 -132,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6526785714285714,193,0 0 0 0 0 924 -98,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.43839285714285714,57
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n30-d28-r0.10-rp2-fp2-s8,18 4 0 5 0 116 -115,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.007142857142857143,1072,0 0 2 87 0 596 -24,0.0 0.0 1.0 0.9010989010989011 0.0 1.0 1.0,10912.098901098901,0.6547619047619048,16939,0 0 2 96 6 581 -30,0.0 0.0 1.0 1.0 1.0 0.96875 0.9340659340659341,11110.621565934065,0.65,19374
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s1,10 5 2 2 0 76 -28,1.0 1.0 1.0 1.0 0.0 0.0 0.0,1111000.0,0.010714285714285714,356,0 1 0 0 0 85 -25,0.0 0.0 0.0 0.0 0.0 0.0967741935483871 1.0,1.967741935483871,0.7178571428571429,42729,0 1 0 0 0 169 -28,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.5964285714285714,13922
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s5,21 399 616 922 158 2111 39,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.017857142857142856,1658,0 370 1906 1472 249 3139 55,0.0 0.17142857142857143 0.8403908794788274 1.0 0.7109375 0.7443881245474294 0.7619047619047619,26626.065473652798,0.7857142857142857,14782,4 364 2151 1443 286 3492 60,0.19047619047619047 0.0 1.0 0.9472727272727273 1.0 1.0 1.0,201534.4632034632,0.7705357142857143,12051
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s6,5 4 1 2 0 85 -21,1.0 1.0 0.0 1.0 0.0 0.0 0.0,1101000.0,0.017857142857142856,39137,0 1 2 0 0 90 -20,0.0 0.0 1.0 0.0 0.0 0.07042253521126761 0.5,10001.204225352112,0.6607142857142857,19345,0 1 2 0 0 156 -19,0.0 0.0 1.0 0.0 0.0 1.0 1.0,10011.0,0.4857142857142857,14322
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n10-d28-r0.10-rp0-fp0-s4,2 6 4 4 0 99 -19,1.0 1.0 1.0 1.0 0.0 0.0 1.0,1111001.0,0.025,346,0 1 0 0 0 112 -30,0.0 0.0 0.0 0.0 0.0 0.2765957446808511 0.0,2.765957446808511,0.6678571428571428,24643,0 1 0 0 0 146 -25,0.0 0.0 0.0 0.0 0.0 1.0 0.45454545454545453,10.454545454545455,0.3678571428571429,15855
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s0,21 12 1 25 0 238 -95,1.0 1.0 0.017543859649122806 0.0625 0.0 0.0 0.0,1100237.9385964912,0.01607142857142857,1420,0 0 0 1 0 283 -94,0.0 0.0 0.0 0.0 0.0 0.0319375443577005 0.011235955056179775,0.3306113986331848,0.6821428571428572,7872,0 0 57 385 73 1647 -6,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.7285714285714285,12398
resolved-p28d-comp-ps/resolved-p28d-3600-2nd/nsp-n40-d28-r0.10-rp2-fp2-s9,21 260 1682 725 147 3910 122,1.0 1.0 1.0 0.46831955922865015 1.0 0.0 1.0,1110569.3195592286,0.5571428571428572,24661,0 15 1036 555 83 3975 55,0.0 0.0 0.0 0.0 0.0 0.4452054794520548 0.11842105263157894,4.570475847152126,0.6464285714285715,40275,0 19 1208 918 98 4056 46,0.0 0.0163265306122449 0.26625386996904027 1.0 0.234375 1.0 0.0,5328.629260914892,0.6669642857142857,41797
