,mp-ps-p-hi-org-obj,mp-ps-p-hi-nrm-obj,mp-ps-p-hi-obj,mp-ps-p-hi-diff,mp-ps-p-hi-freq,mp-ps-p-low-org-obj,mp-ps-p-low-nrm-obj,mp-ps-p-low-obj,mp-ps-p-low-diff,mp-ps-p-low-freq,mp-ps-p-mid-org-obj,mp-ps-p-mid-nrm-obj,mp-ps-p-mid-obj,mp-ps-p-mid-diff,mp-ps-p-mid-freq
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s3,27 9 4013 23767 0 10933 -218,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0.6435714285714286,600,27 5 4168 25151 0 11303 -247,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6414285714285715,475,27 5 4161 24583 0 11232 -240,0.0 0.0 0.9548387096774194 0.5895953757225434 0.0 0.8081081081081081 0.2413793103448276,10146.304932888163,0.6421428571428571,567
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s8,6 6 0 12 0 79 -16,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.025,391,7 82 0 13 0 286 1,0.5 1.0 0.0 0.2 0.0 0.8553719008264463 1.0,600209.5537190082,0.7214285714285714,2673,8 69 8 17 1 321 0,1.0 0.8289473684210527 1.0 1.0 1.0 1.0 0.9411764705882353,1094005.6780185758,0.6142857142857143,2831
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s5,12 73 800 4073 5 2638 20,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.38095238095238093,428,0 0 1346 12110 1 4057 -87,0.0 0.0 0.9612676056338029 0.8900332225913621 0.2 0.9485294117647058 0.17692307692307693,10532.37149612396,0.6440476190476191,249,0 0 1368 13103 0 4134 -110,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6452380952380953,124
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s9,36 314 126 151 16 548 -58,1.0 1.0 1.0 1.0 1.0 0.0 0.0,1111100.0,0.31666666666666665,483,21 258 19 82 6 864 -36,0.0 0.1111111111111111 0.0 0.0 0.0 0.9028571428571428 0.6285714285714286,11120.768253968254,0.6059523809523809,1098,22 251 25 129 10 898 -23,0.06666666666666667 0.0 0.056074766355140186 0.6811594202898551 0.4 1.0 1.0,67959.57375050793,0.6011904761904762,528
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s7,15 6 2608 20850 0 7509 -166,0.0 0.0 1.0 1.0 0.0 1.0 1.0,11011.0,0.6616071428571428,99,15 6 2521 20494 0 7358 -196,0.0 0.0 0.25 0.0 0.0 0.1881720430107527 0.0,2501.8817204301076,0.6607142857142857,910,15 6 2492 20788 0 7323 -196,0.0 0.0 0.0 0.8258426966292135 0.0 0.0 0.0,825.8426966292135,0.6625,944
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s4,18 13 4275 25370 0 11339 -195,0.0 1.0 0.0 0.0 0.0 0.0 0.5,100000.5,0.6421428571428571,395,18 7 4320 25948 1 11498 -194,0.0 0.0 0.6081081081081081 0.7821380243572396 1.0 0.5932835820895522 1.0,6970.151941259216,0.66,38,18 7 4349 26109 0 11607 -196,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.66,127
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s6,37 354 411 421 63 1155 38,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.41785714285714287,510,28 255 3 79 4 780 -23,0.0 0.0 0.0 0.0 0.0 0.0 0.08955223880597014,0.08955223880597014,0.7226190476190476,1125,28 255 13 79 6 783 -29,0.0 0.0 0.024509803921568627 0.0 0.03389830508474576 0.008 0.0,248.56786972416086,0.7226190476190476,513
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s0,0 0 0 0 0 259 -26,0.0 0.0 0.0 0.0 0.0 0.1836734693877551 1.0,2.836734693877551,0.4982142857142857,31,0 0 0 0 0 250 -29,0.0 0.0 0.0 0.0 0.0 0.0 0.5714285714285714,0.5714285714285714,0.5285714285714286,37,0 0 0 0 0 299 -33,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.5035714285714286,25
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s6,20 8 4345 25751 0 11533 -234,1.0 0.0 1.0 1.0 0.0 1.0 1.0,1011011.0,0.6528571428571428,25,19 8 4342 25658 1 11524 -249,0.0 0.0 0.0 0.0 1.0 0.0 0.0,100.0,0.6542857142857142,105,19 8 4342 25719 1 11524 -249,0.0 0.0 0.0 0.6559139784946236 1.0 0.0 0.0,755.9139784946236,0.6542857142857142,98
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s1,17 7 2541 20057 0 7412 -224,1.0 1.0 0.8431372549019608 0.0 0.0 1.0 1.0,1108442.3725490195,0.6526785714285714,386,16 3 2498 20216 0 7317 -251,0.0 0.0 0.0 0.3426724137931034 0.0 0.0 0.0,342.67241379310343,0.6455357142857143,506,16 4 2549 20521 0 7373 -244,0.0 0.25 1.0 1.0 0.0 0.5894736842105263 0.25925925925925924,36006.15399610137,0.6491071428571429,247
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s3,0 0 0 0 0 184 -25,0.0 0.0 0.0 0.0 0.0 0.7142857142857143 0.2,7.342857142857143,0.4035714285714286,23,0 0 0 0 0 154 -21,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6464285714285715,127,0 0 0 0 0 196 -26,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.4142857142857143,14
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s5,7 2 5 10 0 106 -37,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.017857142857142856,340,0 0 93 803 2 678 14,0.0 0.0 1.0 1.0 0.6666666666666666 1.0 1.0,11077.666666666666,0.6785714285714286,1624,0 0 57 179 3 504 -7,0.0 0.0 0.5909090909090909 0.21311475409836064 1.0 0.6958041958041958 0.5882352941176471,6229.751940441429,0.5892857142857143,1838
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 298 -8,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.5035714285714286,48,0 0 0 0 0 228 2,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6107142857142858,95,0 0 0 0 0 283 -8,0.0 0.0 0.0 0.0 0.0 0.7857142857142857 0.0,7.857142857142857,0.49464285714285716,58
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s7,22 14 4334 24661 0 11472 -235,0.0 1.0 1.0 0.0 0.0 0.8105263157894737 1.0,110009.1052631579,0.7564285714285715,357,23 8 4250 26451 0 11395 -289,1.0 0.0 0.0 1.0 0.0 0.0 0.0,1001000.0,0.7628571428571429,479,23 8 4323 26293 1 11490 -273,1.0 0.0 0.8690476190476191 0.911731843575419 1.0 1.0 0.2962962962962963,1009712.5043303479,0.7607142857142857,138
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s4,12 5 1409 13869 0 4291 -85,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.6523809523809524,482,11 4 1413 14521 0 4338 -115,0.0 0.0 1.0 0.6429980276134122 0.0 0.5 0.0,10647.998027613412,0.65,1016,11 4 1409 14883 1 4385 -111,0.0 0.0 0.0 1.0 1.0 1.0 0.13333333333333333,1110.1333333333334,0.65,1138
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s1,15 41 3488 16858 0 9566 -144,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.5392857142857143,291,0 0 3873 22821 1 10594 -213,0.0 0.0 0.9232613908872902 1.0 1.0 0.9527340129749768 0.0,10342.14124900265,0.65,218,0 0 3905 22607 1 10645 -213,0.0 0.0 1.0 0.9641120241489183 1.0 1.0 0.0,11074.112024148919,0.6421428571428571,195
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 335 -36,0.0 0.0 0.0 0.0 0.0 1.0 0.5,10.5,0.44821428571428573,14,0 0 0 0 0 291 -33,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.4589285714285714,8,0 0 0 0 0 322 -39,0.0 0.0 0.0 0.0 0.0 0.7045454545454546 0.0,7.045454545454546,0.425,42
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s0,4 6 1 15 0 79 -28,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.025,359,3 127 2 25 0 254 -26,0.0 1.0 0.1111111111111111 0.5555555555555556 0.0 0.8883248730964467 0.16666666666666666,101675.71658206431,0.6714285714285714,3148,3 121 10 33 1 276 -16,0.0 0.9504132231404959 1.0 1.0 1.0 1.0 1.0,106152.3223140496,0.6642857142857143,2839
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s3,14 30 1949 10682 0 5738 -93,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.51875,258,0 0 2258 17455 0 6782 -169,0.0 0.0 0.9840764331210191 0.9423959927647141 0.0 1.0 0.0,10793.160323974906,0.6410714285714286,184,0 0 2263 17869 0 6782 -156,0.0 0.0 1.0 1.0 0.0 1.0 0.17105263157894737,11010.171052631578,0.6357142857142857,139
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s1,18 62 667 2982 10 2309 11,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.3130952380952381,567,0 0 1379 12681 0 4276 -112,0.0 0.0 0.9518716577540107 0.9045886961387801 0.0 0.9795816733067729 0.06818181818181818,10433.169272230138,0.6547619047619048,278,0 0 1415 13704 2 4317 -121,0.0 0.0 1.0 1.0 0.2 1.0 0.0,11030.0,0.6511904761904762,108
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s6,7 8 538 8848 0 1944 -80,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0.5946428571428571,1603,7 1 671 9892 0 2234 -88,0.0 0.0 0.9925373134328358 1.0 0.0 1.0 0.0,10935.373134328358,0.6446428571428572,1094,7 1 672 9843 0 2221 -87,0.0 0.0 1.0 0.9530651340996169 0.0 0.9551724137931035 0.125,10962.741858237549,0.6392857142857142,1216
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s8,13 3 297 224 120 1781 46,0.0 0.0 1.0 1.0 1.0 1.0 1.0,11111.0,0.008928571428571428,796,14 168 1 37 4 391 10,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.7178571428571429,718,14 165 18 80 5 427 36,1.0 0.9818181818181818 0.057432432432432436 0.22994652406417113 0.008620689655172414 0.025899280575539568 0.7222222222222222,1098987.9323142,0.7142857142857143,1143
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s2,0 0 0 0 0 198 -28,0.0 0.0 0.0 0.0 0.0 0.9841269841269841 0.2,10.04126984126984,0.42857142857142855,15,0 0 0 0 0 136 -29,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6178571428571429,81,0 0 0 0 0 199 -24,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.42857142857142855,15
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s2,28 8 4329 25185 0 11503 -190,1.0 1.0 1.0 0.0 0.0 1.0 1.0,1110011.0,0.7207142857142858,101,27 4 4280 25671 0 11474 -204,0.0 0.0 0.6201550387596899 1.0 0.0 0.7622950819672131 0.17647058823529413,7209.349809004806,0.715,469,27 4 4200 25480 0 11381 -207,0.0 0.0 0.0 0.6069958847736625 0.0 0.0 0.0,606.9958847736625,0.715,482
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s7,0 0 0 0 0 186 -19,0.0 0.0 0.0 0.0 0.0 1.0 0.4,10.4,0.45714285714285713,10,0 0 0 0 0 109 -21,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.6214285714285714,129,0 0 0 0 0 170 -16,0.0 0.0 0.0 0.0 0.0 0.7922077922077922 1.0,8.922077922077921,0.44642857142857145,17
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s1,16 2 0 9 0 64 -67,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.0125,724,21 164 9 38 3 348 5,1.0 0.9418604651162791 1.0 1.0 1.0 0.9466666666666667 1.0,1105296.5131782945,0.6482142857142857,1081,21 174 1 35 3 364 -20,1.0 1.0 0.1111111111111111 0.896551724137931 1.0 1.0 0.6527777777777778,1102118.3156130267,0.6375,1543
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s9,0 0 0 0 0 169 -28,0.0 0.0 0.0 0.0 0.0 1.0 0.6,10.6,0.5821428571428572,39,0 0 0 0 0 123 -24,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.6285714285714286,71,0 0 0 0 0 160 -34,0.0 0.0 0.0 0.0 0.0 0.8043478260869565 0.0,8.043478260869566,0.5821428571428572,40
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s4,17 7 2506 19494 0 7314 -198,1.0 0.0 0.9117647058823529 0.0 0.0 0.0 1.0,1009118.6470588235,0.65,225,16 7 2509 20004 0 7352 -223,0.0 0.0 1.0 0.7906976744186046 0.0 0.5588235294117647 0.0,10796.285909712722,0.6517857142857143,401,16 7 2475 20139 0 7382 -219,0.0 0.0 0.0 1.0 0.0 1.0 0.16,1010.16,0.6526785714285714,622
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s9,0 0 0 0 0 1514 -122,0.0 0.0 0.0 0.0 0.0 1.0 0.0,10.0,0.46714285714285714,12,0 0 0 0 0 1346 -119,0.0 0.0 0.0 0.0 0.0 0.0 0.5,0.5,0.4692857142857143,56,0 0 0 0 0 1487 -116,0.0 0.0 0.0 0.0 0.0 0.8392857142857143 1.0,9.392857142857142,0.4642857142857143,18
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s0,52 253 7513 1109 34 7437 -60,1.0 1.0 0.0 1.0 1.0 0.0 0.0,1101100.0,0.6192857142857143,200,35 103 13388 502 1 9732 -37,0.10526315789473684 0.0 0.8886703978218121 0.2247765006385696 0.0 1.0 0.8214285714285714,114385.45980216497,0.8021428571428572,478,33 110 14124 326 2 9730 -32,0.0 0.04666666666666667 1.0 0.0 0.030303030303030304 0.9991285403050109 1.0,14680.688255100022,0.8021428571428572,445
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s8,0 0 0 0 0 920 -100,0.0 0.0 0.0 0.0 0.0 1.0 0.7272727272727273,10.727272727272727,0.4392857142857143,54,0 0 0 0 0 746 -108,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4616071428571429,90,0 0 0 0 0 919 -97,0.0 0.0 0.0 0.0 0.0 0.9942528735632183 1.0,10.942528735632184,0.4392857142857143,55
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s8,15 82 750 5728 0 2471 -60,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.40595238095238095,400,0 0 1388 14061 0 4234 -154,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6440476190476191,222,0 0 1217 12253 4 3853 -146,0.0 0.0 0.731974921630094 0.7830313212528501 1.0 0.7838910947249007 0.0851063829787234,8210.704554884018,0.6488095238095238,421
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s1,10 4 2 2 0 77 -28,1.0 0.0 0.0 0.0 0.0 0.0 0.0,1000000.0,0.010714285714285714,357,8 76 103 56 37 412 -12,0.0 1.0 1.0 0.84375 1.0 0.9410112359550562 1.0,110954.16011235955,0.6964285714285714,2531,9 58 70 66 8 433 -17,0.5 0.75 0.6732673267326733 1.0 0.21621621621621623 1.0 0.6875,582764.9823889484,0.6321428571428571,2523
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s5,42 167 7980 399 6 5268 19,1.0 1.0 1.0 0.0 0.0 1.0 0.0,1110010.0,0.7169642857142857,163,29 106 6619 411 41 4985 50,0.13333333333333333 0.26506024096385544 0.03816254416961131 0.2033898305084746 0.9459459459459459 0.0 1.0,160519.96729651807,0.7910714285714285,623,27 84 6565 458 43 5034 41,0.0 0.0 0.0 1.0 1.0 0.17314487632508835 0.7096774193548387,1102.4411261826058,0.7910714285714285,586
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s6,1 9 89 1041 4 741 -2,0.0 1.0 0.0 0.0 1.0 0.42857142857142855 0.14285714285714285,100104.42857142857,0.5071428571428571,2600,1 2 93 2055 1 745 -3,0.0 0.125 1.0 1.0 0.0 1.0 0.0,23510.0,0.6607142857142857,2763,1 1 90 1758 2 738 4,0.0 0.0 0.25 0.7071005917159763 0.3333333333333333 0.0 1.0,3241.43392504931,0.6285714285714286,2479
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n10-d28-r0.10-rp0-fp0-s4,4 11 4 7 0 99 -19,0.0 0.0 1.0 0.0 0.0 0.0 0.5294117647058824,10000.529411764706,0.03214285714285714,342,5 77 0 9 0 254 -28,0.5 1.0 0.0 0.1111111111111111 0.0 0.7868020304568528 0.0,600118.9791314157,0.675,3052,6 75 2 25 1 296 -11,1.0 0.9696969696969697 0.5 1.0 1.0 1.0 1.0,1103080.696969697,0.6285714285714286,1482
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s0,10 66 1684 11642 0 5268 -73,1.0 1.0 0.0 0.0 0.0 0.0 1.0,1100001.0,0.5071428571428571,311,0 0 2312 18408 0 6853 -147,0.0 0.0 0.9289940828402367 0.9639549793417865 0.0 0.9502398081534772 0.0,10263.398205825688,0.6526785714285714,184,0 0 2360 18661 1 6936 -146,0.0 0.0 1.0 1.0 1.0 1.0 0.013513513513513514,11110.013513513513,0.65,135
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s9,23 7 2419 18933 0 7074 -191,1.0 0.0 0.0 0.0 0.0 0.0 1.0,1000001.0,0.6526785714285714,403,22 7 2558 20398 0 7458 -221,0.0 0.0 1.0 0.8434081750143926 0.0 1.0 0.0,10853.408175014392,0.6508928571428572,497,22 7 2536 20670 0 7422 -220,0.0 0.0 0.841726618705036 1.0 0.0 0.90625 0.03333333333333333,9426.362020383693,0.6535714285714286,748
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s4,9 3 601 8568 1 2098 -53,1.0 0.0 0.49019607843137253 0.8458049886621315 1.0 0.972972972972973 0.057692307692307696,1005857.5531950133,0.6446428571428572,1643,9 3 576 9044 0 2026 -56,1.0 0.0 0.0 1.0 0.0 0.0 0.0,1001000.0,0.6553571428571429,1603,7 3 627 5957 0 2100 -4,0.0 0.0 1.0 0.0 0.0 1.0 1.0,10011.0,0.6428571428571429,1194
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s3,18 6 1487 14651 0 4489 -85,1.0 1.0 1.0 0.0 0.0 1.0 1.0,1110011.0,0.7678571428571429,300,17 5 1437 14841 0 4423 -101,0.0 0.0 0.0196078431372549 0.7851239669421488 0.0 0.2235294117647059 0.0,983.4376924323449,0.7738095238095238,863,17 5 1436 14893 0 4404 -100,0.0 0.0 0.0 1.0 0.0 0.0 0.0625,1000.0625,0.7738095238095238,1173
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s2,43 509 309 410 58 1458 4,1.0 1.0 1.0 1.0 1.0 0.4158415841584158 1.0,1111105.1584158416,0.6410714285714286,236,30 345 31 128 10 1416 -51,0.13333333333333333 0.023809523809523808 0.0 0.0 0.0 0.0 0.2465753424657534,135714.53228962817,0.7464285714285714,718,28 341 56 128 12 1517 -69,0.0 0.0 0.08992805755395683 0.0 0.041666666666666664 1.0 0.0,913.4472422062349,0.7455357142857143,464
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s7,0 0 0 0 0 526 -61,0.0 0.0 0.0 0.0 0.0 0.773972602739726 1.0,8.73972602739726,0.4154761904761905,22,0 0 0 0 0 413 -81,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.4261904761904762,125,0 0 0 0 0 559 -68,0.0 0.0 0.0 0.0 0.0 1.0 0.65,10.65,0.4166666666666667,21
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n40-d28-r0.10-rp2-fp2-s6,18 7 2597 20422 0 7490 -165,1.0 1.0 1.0 1.0 0.0 1.0 1.0,1111011.0,0.6517857142857143,47,17 3 2470 19894 0 7258 -187,0.0 0.0 0.23030303030303031 0.0 0.0 0.2108843537414966 0.08333333333333333,2305.2224799010514,0.6455357142857143,540,17 3 2432 19982 0 7196 -189,0.0 0.0 0.0 0.16666666666666666 0.0 0.0 0.0,166.66666666666666,0.64375,783
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n50-d28-r0.10-rp2-fp2-s5,13 26 3550 18967 1 9964 -152,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.5764285714285714,176,0 0 3740 22399 0 10376 -206,0.0 0.0 0.5135135135135135 0.9559888579387187 0.0 0.5235069885641678 0.0,6096.3590629594955,0.6421428571428571,216,0 0 3920 22557 1 10751 -197,0.0 0.0 1.0 1.0 1.0 1.0 0.16666666666666666,11110.166666666666,0.6414285714285715,196
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s2,12 2 4 9 0 63 -42,1.0 1.0 0.0 0.0 0.0 0.0 0.0,1100000.0,0.0125,715,0 0 597 5749 0 2068 -24,0.0 0.0 0.9834162520729685 0.7484678576085539 0.0 1.0 1.0,10593.630378338237,0.6678571428571428,724,0 0 607 7678 0 2054 -37,0.0 0.0 1.0 1.0 0.0 0.9930174563591022 0.2777777777777778,11010.207952341369,0.6392857142857142,631
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s3,0 0 0 0 0 306 -26,0.0 0.0 0.0 0.0 0.0 0.203125 1.0,3.03125,0.5178571428571429,18,0 0 0 0 0 293 -32,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.5321428571428571,4,0 0 0 0 0 357 -26,0.0 0.0 0.0 0.0 0.0 1.0 1.0,11.0,0.5125,24
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n20-d28-r0.10-rp2-fp2-s5,11 4 593 8551 0 2105 -16,1.0 0.0 0.46808510638297873 1.0 0.0 0.696078431372549 0.4642857142857143,1005688.2761338578,0.6464285714285715,886,8 5 571 7239 0 2034 -1,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0.6678571428571428,1264,11 4 618 8278 0 2136 -29,1.0 0.0 1.0 0.791920731707317 0.0 1.0 0.0,1010801.9207317074,0.6553571428571429,923
resolved-p28d-comp-ps/resolved-p28d-3600-3rd/nsp-n30-d28-r0.10-rp2-fp2-s0,9 12 1412 14166 0 4309 -93,1.0 1.0 0.5 0.0 0.0 0.0 1.0,1105001.0,0.6392857142857142,762,7 8 1401 14743 3 4382 -125,0.0 0.0 0.0 0.8931888544891641 1.0 0.6403508771929824 0.13513513513513514,999.7274983962291,0.6595238095238095,1102,7 11 1423 14812 0 4423 -130,0.0 0.75 1.0 1.0 0.0 1.0 0.0,86010.0,0.6523809523809524,985
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s2,0 0 0 0 0 442 -49,0.0 0.0 0.0 0.0 0.0 1.0 0.20833333333333334,10.208333333333334,0.4773809523809524,46,0 0 0 0 0 393 -30,0.0 0.0 0.0 0.0 0.0 0.0 1.0,1.0,0.5023809523809524,71,0 0 0 0 0 421 -54,0.0 0.0 0.0 0.0 0.0 0.5714285714285714 0.0,5.7142857142857135,0.4797619047619048,40
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s8,54 156 22101 1306 2049 16301 -20,1.0 1.0 1.0 1.0 1.0 1.0 1.0,1111111.0,0.6121428571428571,176,36 117 9613 312 12 8144 -44,0.1 0.0 0.0 0.0 0.000980872976949485 0.0366127317822133 0.2727272727272727,100000.73694188823,0.8042857142857143,367,34 117 9793 408 10 7834 -53,0.0 0.0 0.014413837283792441 0.096579476861167 0.0 0.0 0.0,240.7178496990914,0.8042857142857143,451
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n50-d28-r0.10-rp2-fp2-s3,27 9 4013 23618 0 10928 -219,0.0 1.0 0.0 0.0 0.0 0.0 1.0,100001.0,0.6435714285714286,637,27 5 4168 25152 0 11303 -247,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6414285714285715,474,27 5 4162 24541 0 11237 -241,0.0 0.0 0.9612903225806452 0.6016949152542372 0.0 0.824 0.21428571428571427,10223.052426774975,0.6421428571428571,561
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n10-d28-r0.10-rp0-fp0-s8,4 6 0 11 0 79 -16,0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0,0.025,397,7 82 0 13 0 289 8,0.75 1.0 0.0 0.2857142857142857 0.0 0.7924528301886793 1.0,850294.6388140162,0.725,2609,8 69 9 18 1 344 2,1.0 0.8289473684210527 1.0 1.0 1.0 1.0 0.75,1094005.4868421052,0.6142857142857143,2771
resolved-p28d-comp-ps/resolved-p28d-3600-1st/nsp-n30-d28-r0.10-rp2-fp2-s5,12 49 963 5960 2 2992 -17,1.0 1.0 0.0 0.0 1.0 0.0 1.0,1100101.0,0.44047619047619047,327,0 0 1346 12110 1 4057 -90,0.0 0.0 0.945679012345679 0.8660752006759611 0.5 0.9260869565217391 0.17045454545454544,10382.296648243422,0.6428571428571429,254,0 0 1368 13061 0 4142 -105,0.0 0.0 1.0 1.0 0.0 1.0 0.0,11010.0,0.6428571428571429,130
